Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/09/2018,139.85,139.85,139.85,139.85,1.35,0,0
03/08/2018,138.5,138.5,138.5,138.5,-2.65,0,9
03/07/2018,141.15,141.15,141.15,141.15,-0.79999999999998,0,9
03/06/2018,142.4,142.4,141.95,141.95,2.05,5,16
03/05/2018,139.9,139.9,139.9,139.9,1.8,0,16
03/02/2018,138.3,138.35,138.1,138.1,-0.34999999999999,18,16
03/01/2018,141.2,141.2,138.1,138.45,-4.95,9,24
02/28/2018,144.8,145.6,143,143.4,-2.75,239,26
02/27/2018,146.85,146.85,144.5,146.15,-1.85,432,248
02/26/2018,149,149.45,146.2,148,-0.30000000000001,354,619
02/23/2018,145.8,148.6,145.65,148.3,2.15,357,880
02/22/2018,144,147.5,144,146.15,3,463,1243
02/21/2018,143.6,143.85,140.75,143.15,-3.25,362,1642
02/20/2018,151,151.25,142.6,146.4,-4.8,580,1866
02/16/2018,149,151.4,148.85,151.2,2.25,737,2272
02/15/2018,148.4,149.3,146.45,148.95,0.54999999999998,870,2934
02/14/2018,148,148.55,146.85,148.4,0.59999999999999,661,3447
02/13/2018,148.6,149.5,147.35,147.8,-0.59999999999999,866,3977
02/12/2018,147.8,149.6,147.75,148.4,0.80000000000001,596,4378
02/09/2018,148.75,149.05,147.2,147.6,0.099999999999994,1111,4665
02/08/2018,145,148.65,145,147.5,2.05,1000,5340
02/07/2018,146.6,147,144.8,145.45,-0.85000000000002,437,5905
02/06/2018,143.15,147.55,141.95,146.3,2.55,673,6172
02/05/2018,146.05,146.05,142,143.75,-3.25,825,6360
02/02/2018,149,149.85,144.5,147,-2,797,6601
02/01/2018,147.25,150.5,146.05,149,0.30000000000001,942,6846
01/31/2018,147,148.95,144.5,148.7,0.59999999999999,713,7107
01/30/2018,151.35,152.85,145.7,148.1,-4.5,864,7291
01/29/2018,149.8,152.9,148.85,152.6,2.8,819,7657
01/26/2018,149,150.2,147.65,149.8,0.15000000000001,1010,7752
01/25/2018,148.25,149.75,145.1,149.65,1.7,593,7960
01/24/2018,148,149.9,143.65,147.95,-0.45000000000002,1327,8085
01/23/2018,148.4,148.8,147.5,148.4,-0.049999999999983,594,7993
01/22/2018,146.75,148.9,146.5,148.45,1.95,782,7998
01/19/2018,145.4,146.85,141.7,146.5,1.25,1474,8097
01/18/2018,140.65,145.65,140.5,145.25,5.25,1399,8267
01/17/2018,140.8,140.9,138.3,140,-0.40000000000001,789,8596
01/16/2018,136.9,141.5,134.5,140.4,4.2,1320,8759
01/12/2018,135.9,137.65,135.35,136.2,-0.30000000000001,593,8598
01/11/2018,136.95,138.35,135.4,136.5,-0.40000000000001,585,8493
01/10/2018,135.8,137.2,135.55,136.9,0.45000000000002,530,8499
01/09/2018,139.05,140,135.6,136.45,-2.2,1171,8445
01/08/2018,138,140,136.75,138.65,0.65000000000001,587,8187
01/05/2018,138.05,139.1,136.65,138,-0.84999999999999,497,8166
01/04/2018,139.35,139.65,137.55,138.85,-0.5,765,8128
01/03/2018,137,140.85,136.35,139.35,2.8,1044,8083
01/02/2018,137.45,137.5,135,136.55,-0.29999999999998,740,7920
12/29/2017,136.6,137.5,133.25,136.85,1,1361,7769
12/28/2017,132.35,139.35,132.2,135.85,3.5,1611,7906
12/27/2017,133.9,134.3,132.05,132.35,-1.5,1002,7272
12/26/2017,135.45,135.8,133.7,133.85,-2.05,908,6850
12/22/2017,136.45,137.05,134.8,135.9,-0.54999999999998,985,6550
12/21/2017,138.3,138.5,136.1,136.45,-1.9,953,6396
12/20/2017,140.05,140.2,138,138.35,-1.7,1340,6124
12/19/2017,140.9,142.5,139.4,140.05,-0.89999999999998,1032,5744
12/18/2017,144.65,144.8,140.3,140.95,-3.55,1132,5657
12/15/2017,147.25,147.25,144.3,144.5,-2.05,758,5167
12/14/2017,149.6,149.6,146.25,146.55,-2.8,817,4993
12/13/2017,150.05,151.6,148.7,149.35,-0.90000000000001,576,4663
12/12/2017,151,152,149.9,150.25,-1.3,553,4308
12/11/2017,152.25,154.05,151,151.55,-1.7,426,3990
12/08/2017,153.95,155,152.1,153.25,-0.59999999999999,438,3717
12/07/2017,156.5,156.55,152.9,153.85,-4.1,801,3465
12/06/2017,161.4,161.7,155.7,157.95,-4.1,574,3098
12/05/2017,161.5,162.2,160,162.05,0.20000000000002,271,2948
12/04/2017,162.6,162.6,160,161.85,-0.75,239,2774
12/01/2017,160.8,164.45,160.7,162.6,2.4,437,2579
11/30/2017,163.7,163.7,160,160.2,-3.45,399,2321
11/29/2017,162.1,164.5,161.5,163.65,0.25,465,2062
11/28/2017,162,163.4,161.8,163.4,-1.55,44,1739
11/27/2017,165,165.7,164.25,164.95,1,40,1730
11/24/2017,163,165,163,163.95,-0.85000000000002,13,1715
11/22/2017,164.45,165,164.45,164.8,-0.14999999999998,23,1712
11/21/2017,165.2,165.3,163.05,164.95,0.099999999999994,49,1719
11/20/2017,164,165.1,164,164.85,0.25,19,1706
11/17/2017,163,164.8,163,164.6,0.59999999999999,5,1690
11/16/2017,161.5,164.15,161.5,164,2.5,61,1688
11/15/2017,159.75,162.1,159.1,161.5,1.45,36,1673
11/14/2017,157,160.3,155.55,160.05,1.45,68,1660
11/13/2017,161,162.65,158.55,158.6,-1.5,160,1639
11/10/2017,158.35,160.4,158.25,160.1,0.19999999999999,163,1607
11/09/2017,159,160,155.85,159.9,0.75,165,1550
11/08/2017,159.4,159.6,158,159.15,0.099999999999994,62,1425
11/07/2017,158.75,159.3,157.75,159.05,0.55000000000001,94,1391
11/06/2017,156.25,158.8,154.9,158.5,2.65,119,1353
