Time,Open,High,Low,Last,Change,Volume,"Open Int"
05/10/2019,95.35,95.35,95.35,95.35,1.55,0,0
05/09/2019,93.8,93.8,93.8,93.8,-1.35,10,0
05/08/2019,95.15,95.15,95.15,95.15,3.9,0,10
05/07/2019,92.25,92.5,91.25,91.25,-0.65000000000001,4,10
05/06/2019,91,91.9,91,91.9,-1.65,6,10
05/03/2019,93.55,93.55,93.55,93.55,0.59999999999999,0,10
05/02/2019,95.55,95.55,92.95,92.95,-1.1,83,10
05/01/2019,95.15,95.15,90.3,94.05,-0.75,66,75
04/30/2019,96.65,97.15,91,94.8,-1.9,562,138
04/29/2019,99.85,99.85,96.5,96.7,-3.1,646,534
04/26/2019,101,101.25,99.25,99.8,-0.95,1014,1004
04/25/2019,100.4,102.4,100.4,100.75,0.3,825,1922
04/24/2019,101.35,102.75,99.85,100.45,-0.55,1119,2667
04/23/2019,106.1,106.35,100.2,101,-5.05,1039,3664
04/22/2019,107,107.2,105.9,106.05,-1.2,373,4338
04/18/2019,109.8,110.4,107,107.25,-2.4,997,4646
04/17/2019,107.8,110.15,107.7,109.65,2.2,1591,5773
04/16/2019,110.5,110.5,106.6,107.45,-2.4,2120,6980
04/15/2019,106.75,111.45,106.5,109.85,3.15,1494,8236
04/12/2019,107.15,108,105.4,106.7,-0.45,1484,9031
04/11/2019,108.2,109.35,106.45,107.15,-1.45,1166,9781
04/10/2019,108.9,109.8,108.2,108.6,-0.80000000000001,1524,10290
04/09/2019,111.55,112.5,107.65,109.4,-2.05,1768,10496
04/08/2019,116.3,116.85,110.55,111.45,-5.3,2395,10709
04/05/2019,117.7,118.8,116.35,116.75,-0.95,1032,10741
04/04/2019,120.2,120.4,117.65,117.7,-2.7,1330,10890
04/03/2019,122.5,123.2,119.75,120.4,-1.25,483,11260
04/02/2019,123.25,124.95,121.5,121.65,-1.95,589,11339
04/01/2019,120.15,124.95,120.15,123.6,3.7,883,11545
03/29/2019,122.75,123.9,119.5,119.9,-3.9,951,11951
03/28/2019,123.5,124.5,120.8,123.8,0.8,940,11999
03/27/2019,129.1,129.35,120.4,123,-5.5,1163,12165
03/26/2019,128.55,129.65,128,128.5,-0.34999999999999,1376,12376
03/25/2019,128.65,130.5,127.4,128.85,-1,1331,12942
03/22/2019,127,130,125.5,129.85,2.35,911,13665
03/21/2019,130.15,131,127.05,127.5,-2.6,1628,13923
03/20/2019,129.35,130.15,129.3,130.1,0.84999999999999,868,14616
03/19/2019,128.5,129.4,128.5,129.25,0.75,901,14986
03/18/2019,126.25,129.05,126.2,128.5,2.1,1067,15456
03/15/2019,125,126.5,124.55,126.4,1.5,605,15661
03/14/2019,123.5,126,123.5,124.9,1.45,1069,15897
03/13/2019,124.5,127.85,122.75,123.45,-0.049999999999997,2010,16245
03/12/2019,118.25,124.45,118.25,123.5,4.55,1819,16823
03/11/2019,116.3,121.35,115.4,118.95,2.8,1227,16982
03/08/2019,117.05,117.25,115.8,116.15,-0.39999999999999,431,17033
