Time,Open,High,Low,Last,Change,Volume,"Open Int"
11/08/2013,125.9,131,125.9,131,6.9,1,0
11/07/2013,124.1,124.1,124.1,124.1,-0.15000000000001,0,631
11/06/2013,124.2,124.7,124.2,124.25,1.75,4,631
11/05/2013,122.5,122.5,122.5,122.5,2.3,0,635
11/04/2013,121.6,121.6,119.85,120.2,-3.25,13,635
11/01/2013,123.5,125.75,122.95,123.45,1.9,14,646
10/31/2013,118.65,123.75,118.65,121.55,3.25,352,1148
10/30/2013,117.7,119.5,117.55,118.3,0.75,525,1474
10/29/2013,117.9,117.9,116,117.55,-1.05,517,1940
10/28/2013,120.7,120.75,117.2,118.6,-2.2,521,2401
10/25/2013,121.25,121.8,119.9,120.8,-0.75,221,2796
10/24/2013,120.95,122.05,120.7,121.55,0.75,249,2905
10/23/2013,117.9,122.7,117.05,120.8,3.25,542,3074
10/22/2013,117.35,118,116.1,117.55,0.2,768,3535
10/21/2013,118.2,118.2,116.65,117.35,-1.3,821,3958
10/18/2013,117.65,119,116.8,118.65,1.15,881,4579
10/17/2013,123.7,124,117.25,117.5,-6.2,1597,5301
10/16/2013,123,124.6,121.8,123.7,-0.14999999999999,1034,5435
10/15/2013,125,125.6,122.75,123.85,-2.05,1908,5926
10/14/2013,126.5,127,124.65,125.9,-0.55,955,6183
10/11/2013,127.05,127.2,125.4,126.45,-0.34999999999999,748,6405
10/10/2013,128.3,128.3,125.45,126.8,-1.7,786,6831
10/09/2013,129.15,129.9,127.5,128.5,-0.69999999999999,817,7119
10/08/2013,128,130,127.5,129.2,1.4,730,7575
10/07/2013,128.75,129.1,126.85,127.8,-0.39999999999999,768,7866
10/04/2013,125.85,128.7,125.85,128.2,2.35,802,8018
10/03/2013,126.95,128.3,125.65,125.85,-1.6,710,8520
10/02/2013,128.05,129.45,126.95,127.45,-0.45,708,8686
10/01/2013,131.5,132.7,127.5,127.9,-3.4,1469,8963
09/30/2013,129.9,131.8,128.05,131.3,1.9,1098,9827
09/27/2013,128,130.15,126.15,129.4,1.65,862,10618
09/26/2013,130.55,131.9,127.6,127.75,-2.7,693,11379
09/25/2013,128.5,130.65,125.9,130.45,2.85,910,11485
09/24/2013,127.3,131.2,122.6,127.6,1.3,1765,11627
09/23/2013,125.55,128.8,125.5,126.3,0.75,778,11895
09/20/2013,125.35,126.55,125.25,125.55,0.2,863,12062
09/19/2013,127,129.4,125.1,125.35,-1.35,932,12151
09/18/2013,127.4,129.6,125.65,126.7,-0.84999999999999,2301,12182
09/17/2013,135,135,126.9,127.55,-8.15,2878,13362
09/16/2013,140.25,140.35,134.7,135.7,-4.5,1404,13722
09/13/2013,139.5,142.8,138.7,140.2,0.84999999999999,1346,13679
09/12/2013,135.05,140,134.85,139.35,4.3,1044,13603
09/11/2013,137,137.5,133.9,135.05,-1.95,747,13721
09/10/2013,137.8,138.45,136.4,137,-0.40000000000001,704,13693
09/09/2013,133.6,138.95,131.8,137.4,4.25,1233,13748
09/06/2013,132.4,135.7,132.3,133.15,0.45000000000002,508,13559
09/05/2013,133.4,133.8,132.35,132.7,-0.5,381,13621
09/04/2013,131.1,134.6,131,133.2,0.59999999999999,791,13612
09/03/2013,137.45,137.45,131.2,132.6,-4.75,1180,13712
08/30/2013,138.2,138.55,136.75,137.35,-0.84999999999999,770,13599
08/29/2013,136.75,138.45,136.7,138.2,1.5,609,13373
08/28/2013,135.6,137.25,135.6,136.7,1.15,992,13196
08/27/2013,137,139.15,135.25,135.55,-1.5,1144,12873
08/26/2013,135.6,137.85,132.75,137.05,1.45,727,12391
08/23/2013,138.75,139.3,134.8,135.6,-2.9,976,12221
08/22/2013,137.5,140.4,137.2,138.5,0.59999999999999,964,11774
08/21/2013,135,139.05,134.7,137.9,3,1031,11323
08/20/2013,136,136.95,133.85,134.9,-1,996,11176
08/19/2013,133.4,136.85,133.4,135.9,4,967,10684
08/16/2013,130.95,135,128.55,131.9,0.95000000000002,1623,10444
08/15/2013,132.1,133.9,130.65,130.95,-1.05,858,9521
08/14/2013,132.1,135.4,131.5,132,-0.050000000000011,1237,9081
08/13/2013,131,132.55,130.5,132.05,1.05,885,8128
08/12/2013,134.4,134.4,129.3,131,-3.2,754,7783
08/09/2013,138.35,138.35,134.1,134.2,-4.25,799,7711
08/08/2013,138.95,139.9,137.75,138.45,-0.050000000000011,157,7593
08/07/2013,140,140.55,137.8,138.5,-1.95,170,7542
08/06/2013,141.8,142.25,138.35,140.45,-2.2,526,7491
08/05/2013,142,144.1,142,142.65,0.65000000000001,383,7128
08/02/2013,144.1,144.1,141.55,142,-2.9,442,6812
08/01/2013,142.5,145.3,140.7,144.9,0.80000000000001,477,6625
07/31/2013,146.5,146.5,143.85,144.1,-1.7,467,6144
07/30/2013,146.45,146.85,145.2,145.8,-0.19999999999999,2084,5711
07/29/2013,144.1,146.45,144,146,2,328,3540
07/26/2013,145.2,145.2,143.45,144,-2.15,49,3266
07/25/2013,146.4,146.5,144,146.15,0.20000000000002,87,3261
07/24/2013,142,147,142,145.95,3.95,171,3230
07/23/2013,145,145,141.5,142,-4.1,132,3105
07/22/2013,144.7,147.4,144.7,146.1,1.35,94,3069
07/19/2013,143,145.1,143,144.75,1.6,141,3032
07/18/2013,145.2,145.65,142.75,143.15,-1.65,123,2936
07/17/2013,143.25,145.05,143.25,144.8,2.05,24,2862
07/16/2013,140.05,143,140.05,142.75,3.55,342,2864
07/15/2013,139.2,140.2,138.6,139.2,0.049999999999983,33,2686
07/12/2013,136.4,139.95,136.4,139.15,3.65,76,2689
07/11/2013,136,136.3,134.5,135.5,-0.050000000000011,77,2677
07/10/2013,134,135.55,133.65,135.55,-1.25,126,2686
07/09/2013,135.8,137.3,135.6,136.8,1.8,78,2676
07/08/2013,133.75,135.5,133.05,135,0.90000000000001,64,2648
07/05/2013,133.45,134.55,133.05,134.1,0.65000000000001,150,2623
07/03/2013,133.2,134.6,133.2,133.45,0.59999999999999,111,2579
07/02/2013,131.4,134.15,131.2,132.85,2,91,2575
07/01/2013,129.65,131.15,129.65,130.85,1.2,45,2620
06/28/2013,129.5,130.85,128.9,129.65,0.5,47,2620
06/27/2013,128.55,129.8,127.9,129.15,0.40000000000001,167,2595
06/26/2013,135,135.1,126,128.75,-6.1,874,2587
06/25/2013,141.65,141.65,134.25,134.85,-6.05,605,2036
06/24/2013,142.5,143.3,140.7,140.9,-1.25,68,1630
06/21/2013,142.8,145.05,141.6,142.15,-1.05,184,1604
06/20/2013,144.5,146.5,142.9,143.2,-0.15000000000001,100,1510
06/19/2013,145.25,145.25,142.7,143.35,-1.95,337,1418
06/18/2013,145.95,147.75,144.9,145.3,-0.79999999999998,197,1222
06/17/2013,148,148,145,146.1,-1.15,38,1183
06/14/2013,145.6,147.25,145.1,147.25,1.5,37,1170
06/13/2013,147,147.15,145.3,145.75,-2.85,147,1145
06/12/2013,149.9,152,148.6,148.6,-2.65,155,1019
06/11/2013,151.15,151.25,149.25,151.25,0.25,49,998
06/10/2013,152,152,149.25,151,0.69999999999999,65,1004
06/07/2013,148.1,150.75,148,150.3,2.1,94,1004
06/06/2013,149.25,149.25,146.55,148.2,-0.050000000000011,93,971
06/05/2013,152,152,147,148.25,-2.5,198,943
06/04/2013,149.2,151.25,149.05,150.75,2.1,9,849
06/03/2013,147.6,148.8,147.6,148.65,-0.29999999999998,10,849
05/31/2013,149.8,152,145.55,148.95,-1.55,45,848
05/30/2013,149.7,151.6,148.5,150.5,0.90000000000001,110,858
05/29/2013,147.85,150.2,147.85,149.6,2.4,88,822
05/28/2013,146.5,147.5,146.3,147.2,1.2,35,793
05/24/2013,144.75,146.5,144.75,146,-0.30000000000001,17,791
05/23/2013,145.95,147,145.95,146.3,1.35,26,791
05/22/2013,141.8,145.4,141.35,144.95,2.65,48,795
05/21/2013,141.8,142.5,141.8,142.3,-0.94999999999999,5,772
05/20/2013,139.2,143.25,138.9,143.25,1.95,58,772
05/17/2013,141,142.1,139,141.3,-1.05,79,754
05/16/2013,142,142.95,139.5,142.35,-0.90000000000001,15,701
05/15/2013,144,144,143,143.25,-2.05,29,696
05/14/2013,145.05,145.3,145.05,145.3,-0.14999999999998,33,672
05/13/2013,145.45,146,144,145.45,4.35,18,658
05/10/2013,141.15,141.15,141.1,141.1,-1,3,644
05/09/2013,141.8,142.1,141.8,142.1,-0.15000000000001,1,644
05/08/2013,140.3,142.25,140.3,142.25,3.6,2,645
05/07/2013,140.05,140.05,138.05,138.65,-1.6,49,643
05/06/2013,140.05,140.25,140.05,140.25,-2.65,39,624
05/03/2013,142.55,142.9,142,142.9,0.65000000000001,31,589
05/02/2013,140.5,142.6,140.5,142.25,3,51,562
05/01/2013,140.9,141.2,136.5,139.25,-0.30000000000001,65,547
04/30/2013,144,146,138.5,139.55,-2.6,41,499
04/29/2013,143.1,144.3,142.15,142.15,3.15,20,477
04/26/2013,141.95,141.95,138,139,-3.75,25,462
04/25/2013,141.95,142.75,141.8,142.75,0.55000000000001,5,454
04/24/2013,142,142.9,141.35,142.2,1.2,52,450
04/23/2013,140.45,142,140,141,0.69999999999999,22,435
04/22/2013,141.8,141.8,140.2,140.3,-3,17,414
04/19/2013,145.5,145.5,143.3,143.3,-0.94999999999999,8,422
04/18/2013,142.4,144.25,141.6,144.25,-0.050000000000011,78,418
04/17/2013,143.15,144.3,142.05,144.3,1,28,387
04/16/2013,144.3,144.3,143.3,143.3,-0.29999999999998,2,381
04/15/2013,142,144.9,141.4,143.6,5,125,380
04/12/2013,137.45,139.55,137.45,138.6,0.15000000000001,4,351
04/11/2013,138.8,138.8,137.95,138.45,-1.25,10,351
04/10/2013,142.5,142.5,138.3,139.7,-0.35000000000002,4,351
04/09/2013,140.45,141.5,139.7,140.05,1.75,28,351
04/08/2013,138.3,138.3,138.3,138.3,-0.34999999999999,3,330
04/05/2013,138.5,138.65,138.5,138.65,1.55,10,333
04/04/2013,137.2,137.2,137.1,137.1,0.59999999999999,4,338
