Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/11/2019,110.9,113.85,110.7,112.95,1.4,12,0
03/08/2019,111.7,111.7,111.25,111.55,-0.40000000000001,2,36
03/07/2019,111.95,111.95,111.9,111.95,-0.25,3,38
03/06/2019,112.9,113.1,112.2,112.2,-0.45,8,41
03/05/2019,113.8,113.8,112.65,112.65,-1.7,154,49
03/04/2019,113.75,114.35,113.7,114.35,0.3,7,503
03/01/2019,114.55,114.75,113.75,114.05,-0.25,114,510
02/28/2019,112.95,114.3,112.15,114.3,1.15,710,628
02/27/2019,116.25,116.25,113,113.15,-3.5,877,1235
02/26/2019,118.15,118.15,116.1,116.65,-1.8,938,1956
02/25/2019,120.65,121.25,118.1,118.45,-2.85,930,2752
02/22/2019,119.65,121.9,118.95,121.3,1.25,1317,3530
02/21/2019,119.35,120.4,118.5,120.05,0.2,726,4379
02/20/2019,118.5,120.7,118.2,119.85,1.05,1240,4969
02/19/2019,115.85,119,115.25,118.8,3.6,2552,5902
02/15/2019,117.85,118.85,115,115.2,-2.5,1936,7915
02/14/2019,119.2,119.3,117,117.7,-1.4,2359,9099
02/13/2019,119.8,119.8,118.95,119.1,0.19999999999999,1413,10669
02/12/2019,118.35,119.9,118.35,118.9,0.55000000000001,1578,11838
02/11/2019,121.15,121.45,118.25,118.35,-2.6,1129,13027
02/08/2019,120.15,121.2,119.8,120.95,1.1,652,13535
02/07/2019,119.3,120.55,118.95,119.85,-0.60000000000001,609,13865
02/06/2019,120,121.5,119.85,120.45,0.45,542,13978
02/05/2019,119.2,121,118.95,120,0.95,612,14125
02/04/2019,121.6,122,118.8,119.05,-3.2,1200,14315
02/01/2019,120,122.65,119.5,122.25,2.15,1080,14575
01/31/2019,116.8,120.8,116.5,120.1,3.1,1144,15032
01/30/2019,116.5,117.2,116.05,117,-0.45,810,15164
01/29/2019,117.95,118.2,115.9,117.45,-0.89999999999999,759,15310
01/28/2019,119.7,119.75,117.75,118.35,-1.05,439,15260
01/25/2019,118.45,120,118,119.4,0.25,428,15164
01/24/2019,117.8,119.65,117,119.15,1.25,945,15141
01/23/2019,119.25,119.9,117.65,117.9,-1.3,580,15108
01/22/2019,120,121.2,118.4,119.2,-0.64999999999999,1013,15026
01/18/2019,119.6,121.3,119.4,119.85,0.34999999999999,622,15042
01/17/2019,120.5,120.8,119,119.5,-1.4,470,14865
01/16/2019,121.85,121.95,119.7,120.9,-0.5,761,14744
01/15/2019,121.5,123,121,121.4,0.65000000000001,790,14579
01/14/2019,120.9,123.5,118.65,120.75,-0.25,1063,14804
01/11/2019,122.6,122.95,120.7,121,-1.2,728,14681
01/10/2019,125.25,125.35,122.05,122.2,-2.5,762,14534
01/09/2019,123.4,125.9,123.4,124.7,1.2,746,14502
01/08/2019,124,125.15,122.85,123.5,-0.34999999999999,681,14406
01/07/2019,123.75,124.8,122.85,123.85,0.55,576,14255
01/04/2019,123.65,124.1,122.6,123.3,1,409,14103
01/03/2019,122.7,126.4,121.8,122.3,-0.40000000000001,1155,13990
01/02/2019,126.7,126.75,122.05,122.7,-3.1,1135,13904
12/31/2018,126.85,126.95,125.05,125.8,-0.45,550,13490
12/28/2018,124.8,127.9,124.3,126.25,1.65,1318,13355
12/27/2018,127.15,127.45,124.5,124.6,-3.1,1288,13115
12/26/2018,127.75,128.5,126.2,127.7,-0.25,1299,12560
12/24/2018,128.05,129.95,127.8,127.95,-0.7,490,11943
12/21/2018,129.9,130.05,127.95,128.65,-1.25,1744,11809
12/20/2018,134.9,136,127.2,129.9,-5,2159,10662
12/19/2018,135.8,136.45,134.7,134.9,-0.79999999999998,1383,9757
12/18/2018,138,138.05,135.7,135.7,-2.3,1307,8936
12/17/2018,138.7,139.55,137.6,138,-0.19999999999999,1594,8217
12/14/2018,138,138.95,137.05,138.2,-0.25,874,7258
12/13/2018,139.25,139.45,138.05,138.45,-0.050000000000011,625,6661
12/12/2018,138.5,139.3,137.8,138.5,0.55000000000001,837,6169
12/11/2018,138,139.7,137.25,137.95,-1.45,626,5716
12/10/2018,142.5,142.5,134.25,139.4,-3,402,5390
12/07/2018,141.55,142.5,140.7,142.4,1.4,181,5284
12/06/2018,141.4,141.45,138,141,-2.2,321,5172
12/05/2018,143.5,143.5,141.9,143.2,-0.35000000000002,331,4959
12/04/2018,143.65,144.1,141.8,143.55,0.65000000000001,390,4671
12/03/2018,143.75,143.75,142.8,142.9,-0.5,328,4352
11/30/2018,143.35,143.75,141.35,143.4,-0.84999999999999,339,3979
11/29/2018,140.45,144.5,139.35,144.25,4.6,446,3645
11/28/2018,139.6,140.55,138.9,139.65,0.40000000000001,126,3262
11/27/2018,140.85,142.5,138,139.25,-0.84999999999999,346,3158
11/26/2018,141.95,141.95,139.7,140.1,-1.55,99,2992
11/23/2018,141.1,143.15,140.75,141.65,1.35,194,2961
11/21/2018,139.3,141.25,139,140.3,1,168,2882
11/20/2018,140.5,140.9,138.6,139.3,-1.2,108,2818
11/19/2018,137.6,141.1,137.3,140.5,3.2,240,2763
11/16/2018,134.65,137.75,132.6,137.3,3.6,391,2729
11/15/2018,134.5,134.5,133.1,133.7,-0.30000000000001,114,2577
11/14/2018,134.7,137.05,133.55,134,-0.65000000000001,278,2538
11/13/2018,135.65,136.25,134.5,134.65,-1.4,205,2444
11/12/2018,137.15,137.15,135.55,136.05,-0.54999999999998,90,2375
11/09/2018,136.5,137.75,135.7,136.6,-0.30000000000001,106,2348
11/08/2018,137.45,137.45,136.15,136.9,-0.84999999999999,115,2294
11/07/2018,137.65,138.1,136,137.75,0.90000000000001,151,2232
11/06/2018,137.9,139.3,136.45,136.85,-1.25,220,2156
11/05/2018,138.1,138.75,137.7,138.1,0.099999999999994,135,2121
11/02/2018,138.3,139.55,137.95,138,-0.15000000000001,200,2096
11/01/2018,137.9,139.3,137.9,138.15,0.20000000000002,267,2048
