Time,Open,High,Low,Last,Change,Volume,"Open Int"
11/07/2008,83.65,83.65,83.65,83.65,0.95,0,0
11/06/2008,85.6,85.6,82.7,82.7,-0.5,1,145
11/05/2008,82,84,81.4,83.2,2.75,30,146
11/04/2008,80.35,81.35,80.3,80.45,3.05,273,246
11/03/2008,78.25,79.5,77.4,77.4,1.2,357,528
10/31/2008,79.2,79.8,76,76.2,-3,752,963
10/30/2008,78.5,81.8,78.5,79.2,1.65,1889,1561
10/29/2008,79.25,86.55,77.55,77.55,-1.6,943,2806
10/28/2008,79,80.2,78.7,79.15,-0.89999999999999,660,3333
10/27/2008,80.2,81.05,77.1,80.05,-0.60000000000001,1301,3814
10/24/2008,84,84,78.8,80.65,-3.9,851,4664
10/23/2008,85.7,85.95,84.15,84.55,-1.35,903,5317
10/22/2008,85.25,86.8,83.85,85.9,0.40000000000001,1099,6022
10/21/2008,84.9,85.9,81.2,85.5,0.049999999999997,1069,6806
10/20/2008,84.55,86.05,84.05,85.45,1.9,739,7544
10/17/2008,80,85.4,80,83.55,3.4,5044,8004
10/16/2008,78,81.7,77.95,80.15,0.95,976,11479
10/15/2008,80.45,81.45,78.5,79.2,-1.85,1855,12644
10/14/2008,78,81.8,78,81.05,2.95,1722,13297
10/13/2008,76.95,79.5,76.5,78.1,2.05,959,14179
10/10/2008,80.85,81.6,72.1,76.05,-5.7,1667,14407
10/09/2008,83.45,84.35,81.3,81.75,-1.35,1749,14570
10/08/2008,83.1,85.85,82.5,83.1,-0.30000000000001,1726,14570
10/07/2008,82.15,84.45,81.35,83.4,1.75,1240,15106
10/06/2008,82.2,82.95,80.6,81.65,-0.44999999999999,1254,15454
10/03/2008,82.35,84.6,80.3,82.1,0.69999999999999,1380,15818
10/02/2008,87.05,87.35,78.3,81.4,-5.4,2407,16262
10/01/2008,89.1,89.4,85.6,86.8,-2.4,2390,16097
09/30/2008,86.8,89.4,85.2,89.2,2.3,2546,17215
09/29/2008,90.5,90.5,86,86.9,-3.6,2217,18255
09/26/2008,91.3,92,89.45,90.5,-0.8,821,18614
