Time,Open,High,Low,Last,Change,Volume,"Open Int"
09/10/2019,103.6,103.6,103.6,103.6,1.95,20,0
09/09/2019,101.65,101.65,101.65,101.65,-0.099999999999994,0,20
09/06/2019,101.75,101.75,101.75,101.75,-2.25,0,20
09/05/2019,104.5,104.5,104,104,3.65,2,20
09/04/2019,100.35,100.35,100.35,100.35,2.55,0,20
09/03/2019,97.05,97.8,94.5,97.8,-2.7,29,20
08/30/2019,106,106.9,100.5,100.5,-4.05,447,90
08/29/2019,103,105.7,102.45,104.55,2.3,1197,454
08/28/2019,99,102.35,99,102.25,3,647,1455
08/27/2019,98.5,99.5,97.75,99.25,0.75,861,2018
08/26/2019,95.5,99.25,95.5,98.5,2.45,920,2798
08/23/2019,96,97.45,95.5,96.05,-0.90000000000001,934,3635
08/22/2019,98.5,98.5,95.85,96.95,-0.95,729,4465
08/21/2019,96.05,98.6,95.1,97.9,2.2,1171,5040
08/20/2019,94.8,96.2,93.9,95.7,1.3,1966,6033
08/19/2019,98.7,100,92.7,94.4,-4.4,2833,7592
08/16/2019,97.6,100.4,96.15,98.8,1.2,2083,9777
08/15/2019,98.9,98.95,97,97.6,-1.2,928,11493
08/14/2019,98.95,100.1,98.45,98.8,0,548,12011
08/13/2019,99.3,99.95,98.4,98.8,-0.049999999999997,789,12239
08/12/2019,101.7,102.8,98.35,98.85,-3.45,833,12524
08/09/2019,101.5,102.65,100.2,102.3,0.5,465,12738
08/08/2019,100.9,103.15,100.9,101.8,0.8,660,12896
08/07/2019,102.9,103.2,100.55,101,-1.9,576,13113
08/06/2019,99,103,97.8,102.9,4.4,1346,13280
08/05/2019,98.75,99.2,95.85,98.5,-0.7,1108,13785
08/02/2019,100.45,100.5,98.2,99.2,-1.5,1047,13887
08/01/2019,103.45,103.45,100.25,100.7,-2.75,884,14099
07/31/2019,102.3,103.8,101.75,103.45,1.1,541,14314
07/30/2019,102.6,103.85,102.1,102.35,0.64999999999999,635,14490
07/29/2019,102.3,102.85,100.95,101.7,-0.75,585,14690
07/26/2019,104.25,104.25,101.75,102.45,-1.7,462,14726
07/25/2019,104,104.3,103.25,104.15,0.25,520,14829
07/24/2019,101.75,104.1,101.75,103.9,2.4,579,14869
07/23/2019,103.25,103.25,101.25,101.5,-1.55,461,15085
07/22/2019,103.8,104,102.3,103.05,-1.05,343,15090
07/19/2019,101,104.6,101,104.1,3.6,978,15049
07/18/2019,102.95,102.95,100.4,100.5,-2.55,831,15343
07/17/2019,104.55,104.6,101.5,103.05,-1.65,417,15326
07/16/2019,101.95,104.9,101.95,104.7,3.45,827,15351
07/15/2019,103.5,103.9,101,101.25,-2.15,677,15630
07/12/2019,102.6,104.35,102.55,103.4,0.85000000000001,423,15555
07/11/2019,103.1,103.55,102.15,102.55,-0.7,297,15658
07/10/2019,103.2,104.75,103,103.25,0.3,254,15509
07/09/2019,105.45,106,101.8,102.95,-2.6,597,15541
07/08/2019,102,105.8,102,105.55,3.55,720,15612
07/05/2019,101.2,102.85,100.85,102,1.2,577,15689
07/03/2019,100.3,101.75,98.85,100.8,0.55,731,15651
07/02/2019,100.55,102.95,100.05,100.25,-0.25,615,15588
07/01/2019,104.9,107,100.05,100.5,-3.55,1063,15576
06/28/2019,101.75,104.9,101.75,104.05,2.3,722,15322
06/27/2019,102.05,103,101.3,101.75,-0.3,1627,15260
06/26/2019,105.15,105.85,101.65,102.05,-2.85,1264,14439
06/25/2019,104,106.25,104,104.9,1,1107,13791
06/24/2019,103.2,104.95,101.3,103.9,0.60000000000001,1720,13302
06/21/2019,104.05,104.4,102.9,103.3,-0.15000000000001,807,12420
06/20/2019,102.8,105.3,102.05,103.45,1.35,1802,12004
06/19/2019,103.8,103.95,100.9,102.1,-1.6,1316,10854
06/18/2019,106.15,107.15,103,103.7,-2.65,1601,9928
06/17/2019,106.4,107.65,105.95,106.35,0.049999999999997,1459,8689
06/14/2019,106.7,107.3,105.45,106.3,1.35,1090,7458
06/13/2019,103.9,106.3,103.9,104.95,0.90000000000001,716,6532
06/12/2019,105.9,106.55,103.1,104.05,-1.75,712,6069
06/11/2019,104.45,106.2,103.05,105.8,1.45,755,5508
06/10/2019,108.9,110.1,103,104.35,-4.55,456,4942
06/07/2019,110,110.5,108,108.9,-1,147,4628
06/06/2019,106.8,110.4,105.25,109.9,3.2,332,4506
06/05/2019,111,111,106.5,106.7,-4.55,473,4254
06/04/2019,114.25,115.3,109.6,111.25,-2.5,428,3893
06/03/2019,111.6,114.3,110,113.75,2.45,460,3652
05/31/2019,107.55,111.75,107.55,111.3,3.75,472,3248
05/30/2019,107,108,107,107.55,1.75,198,2742
05/29/2019,107.5,108.5,105.4,105.8,-1.4,195,2505
05/28/2019,106,107.95,105,107.2,3.05,113,2391
05/24/2019,103.2,104.75,102.7,104.15,0.80000000000001,62,2343
05/23/2019,104.55,105.4,102.6,103.35,1.35,94,2324
05/22/2019,102.35,103.8,102,102,0.2,27,2321
05/21/2019,104.45,104.45,99,101.8,-2.25,43,2305
05/20/2019,101.5,104.5,101.5,104.05,3.3,30,2288
05/17/2019,105.6,105.6,100.3,100.75,-5.45,183,2287
05/16/2019,110.35,110.6,106.15,106.2,-3.9,221,2208
05/15/2019,107,110.85,105.55,110.1,5.3,131,2110
05/14/2019,100.7,105.2,100.7,104.8,5.55,111,2082
05/13/2019,99.4,100.3,99,99.25,0.75,97,2094
05/10/2019,97.6,100.35,97.3,98.5,1.45,50,2102
05/09/2019,98.4,98.45,95.65,97.05,-1.55,76,2107
05/08/2019,94.6,98.9,94.6,98.6,3.9,92,2088
05/07/2019,95.4,95.4,94.55,94.7,-0.75,136,2082
05/06/2019,96.3,96.3,94.4,95.45,-2,133,2103
05/03/2019,97.7,97.9,96.75,97.45,0.35000000000001,144,2083
05/02/2019,98.05,100.55,97,97.1,-1.95,257,2091
05/01/2019,101.05,101.05,96.3,99.05,-1.3,209,2077
04/30/2019,105.25,105.85,99.2,100.35,-5.25,394,2074
04/29/2019,106.55,106.55,105.15,105.6,-1.05,102,2085
