Time,Open,High,Low,Last,Change,Volume,"Open Int"
07/11/2013,136.3,136.9,136.3,136.3,-0.69999999999999,0,0
07/10/2013,137,137,137,137,-1.65,0,553
07/09/2013,138.35,138.65,138.35,138.65,1.65,3,553
07/08/2013,135.5,137,135.5,137,0.94999999999999,1,553
07/05/2013,136.35,136.35,136.05,136.05,1.05,2,553
07/03/2013,136,136,135,135,0.94999999999999,5,554
07/02/2013,131,135.4,131,134.05,2.05,8,559
07/01/2013,130.75,132,130.75,132,2.1,9,846
06/28/2013,129,132.55,127,129.9,2.25,288,633
06/27/2013,128.15,128.7,125,127.65,0.050000000000011,381,989
06/26/2013,134.2,134.2,124.3,127.6,-6.25,898,1437
06/25/2013,140.1,140.65,132.4,133.85,-6.15,1304,2149
06/24/2013,141.05,143,139.5,140,-0.90000000000001,768,2960
06/21/2013,142.25,144.55,140.5,140.9,-1.35,1116,3560
06/20/2013,143.5,146.45,141.9,142.25,-0.25,1029,4466
06/19/2013,145.05,145.1,141.7,142.5,-2.55,1646,5283
06/18/2013,145.8,147.55,144.55,145.05,-0.75,2059,6553
06/17/2013,146.25,149.4,144.7,145.8,-1.2,2495,7961
06/14/2013,145.5,147.95,145,147,1.35,1555,10202
06/13/2013,148.2,148.7,145.25,145.65,-2.95,2189,11314
06/12/2013,150.1,153.05,148.2,148.6,-3.15,1853,12703
06/11/2013,151.8,152.6,149.55,151.75,-0.050000000000011,1746,13930
06/10/2013,150.55,154.05,150.05,151.8,0.40000000000001,1063,14836
06/07/2013,148.45,152.5,148.35,151.4,1.7,667,14987
06/06/2013,150.8,152.75,148,149.7,-0.80000000000001,1242,15154
06/05/2013,153.9,154.2,149.1,150.5,-2.55,1190,15926
06/04/2013,150.65,154.1,149.95,153.05,2.4,879,16280
06/03/2013,150,151.9,149,150.65,-0.69999999999999,1887,16580
05/31/2013,154,155.1,147.45,151.35,-2.4,2072,18476
05/30/2013,153.8,155.75,151.6,153.75,0.15000000000001,1802,19167
05/29/2013,148.8,154.6,148.8,153.6,4.8,1668,18771
05/28/2013,147.6,149.9,147.15,148.8,1.5,701,18067
05/24/2013,149,149,145.65,147.3,-1.1,847,18053
05/23/2013,146.5,149.95,145.05,148.4,2.4,1289,18182
05/22/2013,142.1,147,141.85,146,2.95,1384,18053
05/21/2013,143.75,144.5,142.4,143.05,-0.75,464,17987
05/20/2013,141.1,143.85,138.85,143.8,1.8,1324,18036
05/17/2013,144,144,139.5,142,-2.3,1167,17973
05/16/2013,146.6,147.1,140.95,144.3,-2.15,1068,17611
05/15/2013,148.55,148.8,144.8,146.45,-2.2,1113,17393
05/14/2013,148.7,149.15,147.25,148.65,0.5,563,17173
05/13/2013,144.05,149.6,143.2,148.15,3.8,1342,17124
05/10/2013,143.65,147,142.45,144.35,0.40000000000001,988,17008
05/09/2013,143.6,144.6,141.5,143.95,0.34999999999999,546,16936
05/08/2013,139.75,144.05,139.6,143.6,4.65,1039,16929
05/07/2013,141.7,141.7,137.55,138.95,-1.75,882,16828
05/06/2013,144,145.4,139.7,140.7,-3.3,988,16794
05/03/2013,143.95,144.5,141.2,144,0.90000000000001,654,16813
05/02/2013,139.25,143.95,139,143.1,4.1,1060,16750
05/01/2013,140.75,141.9,135.9,139,-1.4,1939,16743
04/30/2013,142.65,147.5,139,140.4,-2.25,3097,17842
04/29/2013,139.9,144.9,139.75,142.65,3.9,1228,16657
04/26/2013,143,143,137.3,138.75,-4.5,1545,16482
04/25/2013,144.4,144.9,142.2,143.25,-0.65000000000001,1006,16421
04/24/2013,140.55,146.2,140.55,143.9,2.3,1438,16083
04/23/2013,143.25,143.3,140.6,141.6,-1.65,2033,15567
04/22/2013,146.95,147.55,142.75,143.25,-3.7,2317,14638
04/19/2013,147.25,148.2,145.9,146.95,1.1,1190,13101
04/18/2013,148,148.5,143,145.85,-1.6,1745,12148
04/17/2013,147.85,149.5,144.8,147.45,0.44999999999999,1255,10719
04/16/2013,147.75,148.3,145.5,147,-1.3,851,9792
04/15/2013,143.35,153,143.35,148.3,5.05,1109,9193
04/12/2013,140.75,143.5,139.7,143.25,0.90000000000001,555,8742
04/11/2013,145.15,145.15,141,142.35,-3,789,8376
04/10/2013,144.5,150.75,142.5,145.35,-0.65000000000001,628,7814
04/09/2013,143.45,146.4,143.45,146,1.8,426,7372
04/08/2013,147,147,143.8,144.2,-2.2,528,7150
04/05/2013,139.8,147.65,138.65,146.4,6.7,753,6864
04/04/2013,137.95,140,136.4,139.7,1.25,834,6591
04/03/2013,137.7,138.6,134.5,138.45,1.1,397,6193
04/02/2013,134.75,137.95,133.5,137.35,3.6,491,5958
04/01/2013,135,136.2,130.85,133.75,-1.2,1185,5591
03/28/2013,136.85,137.75,133.7,134.95,-1.8,1198,4209
03/27/2013,138.3,138.3,136.25,136.75,-1.6,342,2897
03/26/2013,137.75,138.85,137.15,138.35,0.90000000000001,414,2403
03/25/2013,135,138,135,137.45,1.05,85,2403
03/22/2013,135.2,138.3,134.6,136.4,0.15000000000001,96,2420
03/21/2013,133.2,137.2,133.05,136.25,2.25,153,2443
03/20/2013,138.2,138.25,132.15,134,-4.15,190,2449
03/19/2013,137.55,138.4,137.05,138.15,0.40000000000001,31,2460
03/18/2013,135.15,137.75,133.4,137.75,0.69999999999999,38,2453
