Time,Open,High,Low,Last,Change,Volume,"Open Int"
09/10/2007,123.5,130,123.5,124.55,2.55,0,0
09/07/2007,123.5,123.5,122,122,-0.40000000000001,8,204
09/06/2007,122.5,122.5,122.4,122.4,1.25,28,206
09/05/2007,121.5,121.5,120,121.15,-0.34999999999999,17,237
09/04/2007,123,123.5,121.5,121.5,-3.5,265,280
08/31/2007,125.8,127.5,125,125,-1,678,389
08/30/2007,128.5,128.5,126,126,-2.95,481,631
08/29/2007,126.25,128.95,125.1,128.95,2.45,765,859
08/28/2007,124.5,128,124.5,126.5,0.59999999999999,872,1297
08/27/2007,125.5,125.9,124.5,125.9,-0.099999999999994,428,1852
08/24/2007,127.5,128,125,126,-0.90000000000001,743,2374
08/23/2007,123.75,127,123.75,126.9,2.05,1139,3062
08/22/2007,125.5,125.5,124.5,124.85,0.89999999999999,846,3441
08/21/2007,124.75,126.25,123.65,123.95,-1.55,1560,4181
08/20/2007,123.05,125.5,123.05,125.5,2.45,1784,5536
08/17/2007,121,123.5,121,123.05,2.2,2267,6149
08/16/2007,120,121.5,118.5,120.85,-0.90000000000001,5350,7617
08/15/2007,130.5,131.6,121.7,121.75,-9.95,2848,9142
08/14/2007,129.9,133.5,129.9,131.7,1.9,2092,9745
08/13/2007,132.25,132.9,129.5,129.8,-1.2,679,10386
08/10/2007,129.5,132,129.5,131,-1.05,820,10499
08/09/2007,132,132.5,131,132.05,2.2,1512,10621
08/08/2007,137,139,129.3,129.85,-9.45,2180,11244
08/07/2007,141,141,139,139.3,0.20000000000002,1343,10927
08/06/2007,141,141,138,139.1,-3.35,1835,11431
08/03/2007,140.75,142.5,136.05,142.45,1.2,2476,12093
08/02/2007,141.5,141.75,141.1,141.25,2.1,2153,12047
08/01/2007,141,141.8,139,139.15,-0.84999999999999,2290,12876
07/31/2007,139.7,141,139.25,140,0.30000000000001,1746,13354
07/30/2007,139.75,140.75,139,139.7,-2.3,1836,14069
07/27/2007,142,142.8,140.5,142,2,2931,14697
07/26/2007,139,140.5,139,140,2,1979,15283
07/25/2007,137.5,138.4,136.8,138,2.8,1349,15710
07/24/2007,132.8,136.25,132.8,135.2,1.95,1484,15949
07/23/2007,133.25,135,132.8,133.25,-3.2,893,16168
07/20/2007,136.55,137,135.6,136.45,-0.15000000000001,2505,16351
07/19/2007,130.7,137,130.7,136.6,6.7,2799,16284
07/18/2007,126.6,130.25,126.6,129.9,3.3,1331,16713
07/17/2007,127,127.5,126.25,126.6,-1.4,539,16799
07/16/2007,128.2,130,127,128,1.05,1187,16800
07/13/2007,127,128,126.8,126.95,-0.8,524,16526
07/12/2007,128.75,129.5,127.6,127.75,-1.75,765,16395
07/11/2007,127.6,130,127.5,129.5,0.34999999999999,1106,16402
07/10/2007,126.55,129.25,125.05,129.15,0.75,1342,16106
07/09/2007,130.8,130.95,126.3,128.4,-2,1116,15803
07/06/2007,128.75,131.8,128.75,130.4,1.15,780,15619
07/05/2007,127,130.7,125.5,129.25,-1.9,1122,15462
07/03/2007,130.5,132,130.25,131.15,-1.6,1007,15482
07/02/2007,133,134.25,129.25,132.75,-1.8,3612,15445
06/29/2007,127.05,135.5,127.05,134.55,7.55,2756,13558
06/28/2007,125.65,127.05,122.5,127,1.35,2134,13955
06/27/2007,122.25,126.6,122,125.65,4.8,1625,13904
06/26/2007,128,129,118.9,120.85,-8.05,1772,13852
06/25/2007,126,129,124.4,128.9,1.6,2278,13809
06/22/2007,134.1,134.5,125.75,127.3,-6.7,2608,13431
