Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/12/2012,190,190,188.65,188.65,-4.8,54,0
03/09/2012,195.45,195.45,193.45,193.45,-3.55,3,710
03/08/2012,197,197,197,197,2,2,710
03/07/2012,195,195,194.5,195,1.9,10,712
03/06/2012,194.75,194.75,193.1,193.1,-6.65,102,714
03/05/2012,199.85,199.85,199.75,199.75,2.65,1,718
03/02/2012,197.1,197.1,197.1,197.1,4.4,1,719
03/01/2012,192,192.7,192,192.7,2.15,60,718
02/29/2012,190.9,199.8,189,190.55,-0.39999999999998,271,677
02/28/2012,183.7,191.75,183.7,190.95,7.25,400,803
02/27/2012,187.5,187.5,182.5,183.7,-2.35,743,999
02/24/2012,186.75,189,184,186.05,-1.25,686,1537
02/23/2012,183,188,181,187.3,5,980,2188
02/22/2012,186.35,188,182.1,182.3,-4.05,3033,2795
02/21/2012,187.8,189,181.2,186.35,-1.45,2983,5658
02/17/2012,191.1,195,186.85,187.8,2.75,3313,6738
02/16/2012,185,186.3,183.35,185.05,-1.05,1737,10117
02/15/2012,183.95,193.95,181,186.1,2.15,2252,11435
02/14/2012,184.2,186.2,180.8,183.95,-0.25,1080,12140
02/13/2012,187.8,193,183.5,184.2,-1.6,1815,12757
02/10/2012,187.9,190.8,181.45,185.8,-3.95,3041,13263
02/09/2012,190,193.65,186.45,189.75,-0.94999999999999,1237,14626
02/08/2012,195,196.25,186.25,190.7,-5.15,2635,15244
02/07/2012,202,202.05,191.55,195.85,-5.65,2243,16269
02/06/2012,200,206.65,200,201.5,0.050000000000011,992,17244
02/03/2012,203.7,204.5,198,201.45,-2.55,1409,17445
02/02/2012,205.05,207.8,197.2,204,-1.2,1403,18011
02/01/2012,212,212.3,205,205.2,-4.8,1470,18449
01/31/2012,212.15,213.2,209.9,210,0.19999999999999,1258,19053
01/30/2012,210.9,216.25,208.2,209.8,-1.1,927,19719
01/27/2012,209.05,215.5,206,210.9,4.3,1236,20074
01/26/2012,209.5,221.15,202.7,206.6,-4.55,1570,20038
01/25/2012,216.95,216.95,208.2,211.15,-6.85,1328,20212
01/24/2012,218.95,221,210.15,218,-1.95,1517,20296
01/23/2012,215,226.95,212,219.95,9.3,1765,20073
01/20/2012,201,210.65,199.45,210.65,10,1200,19442
01/19/2012,192.5,201.2,192.5,200.65,9.45,1601,20294
01/18/2012,189,193,185.2,191.2,6.85,1196,20267
01/17/2012,185,192.25,182.95,184.35,-0.25,885,20226
01/13/2012,178.1,198.1,178.1,184.6,6.5,5150,20457
01/12/2012,189.15,192,178.1,178.1,-10,2355,21795
01/11/2012,205,205,187.75,188.1,-19.65,5368,22993
01/10/2012,187.75,207.75,187.75,207.75,20,3183,23374
01/09/2012,177.6,187.75,177.5,187.75,10,1929,23601
01/06/2012,177.6,179.5,176.85,177.75,0.15000000000001,661,22997
01/05/2012,177.5,179.95,175.55,177.6,-0.45000000000002,1802,22818
01/04/2012,172,181.7,169.8,178.05,4.95,2834,22407
