Time,Open,High,Low,Last,Change,Volume,"Open Int"
05/10/2012,114.4,114.4,114.4,114.4,0.15000000000001,4,0
05/09/2012,115.95,116.35,114.25,114.25,0.55,7,186
05/08/2012,119.1,119.1,113.7,113.7,-4.1,79,191
05/07/2012,117.8,117.8,117.8,117.8,-3.85,8,269
05/04/2012,122.35,123.05,121.65,121.65,-4.7,3,277
05/03/2012,126.35,128.25,126.35,126.35,-4.4,1,279
05/02/2012,131.3,131.3,130.1,130.75,-1.25,9,279
05/01/2012,141.25,143,132,132,-8.85,74,310
04/30/2012,145,145.25,137.8,140.85,-6.95,916,446
04/27/2012,144.15,148.5,140.05,147.8,2.95,809,1259
04/26/2012,146.35,147.75,144.35,144.85,-1.05,328,2111
04/25/2012,143.95,146.5,143,145.9,2.5,762,2409
04/24/2012,142.55,146.1,142.55,143.4,-0.40000000000001,641,2910
04/23/2012,152,152,141.55,143.8,-7.75,1034,3260
04/20/2012,149.7,153.85,149.5,151.55,3.5,735,3911
04/19/2012,149.8,150,146.35,148.05,1.7,694,4539
04/18/2012,147.4,150,145.7,146.35,-1.6,843,4988
04/17/2012,146.5,152.35,145.65,147.95,1.7,1346,5567
04/16/2012,146.9,151.2,145.2,146.25,-0.15000000000001,1029,6454
04/13/2012,145.5,148.8,144.55,146.4,1.55,1359,6874
04/12/2012,141.7,146.9,140.2,144.85,3.15,1606,7573
04/11/2012,147.2,147.25,138.35,141.7,-5.25,3276,8292
04/10/2012,152.2,152.4,143.65,146.95,-5.85,3092,9307
04/09/2012,156.3,157.9,151.75,152.8,-5.9,1644,9950
04/05/2012,161.25,161.25,155.05,158.7,-1.95,1860,10495
04/04/2012,161.9,163.25,160.15,160.65,-1.85,1601,12044
04/03/2012,162,162.75,160,162.5,0.25,2047,12670
04/02/2012,162.05,164.6,161.35,162.25,-2.25,939,13879
03/30/2012,166.45,167.45,161.75,164.5,-2.6,1864,14525
03/29/2012,166.2,167.95,165.9,167.1,0.099999999999994,661,15527
03/28/2012,167.45,168.85,166.25,167,-0.19999999999999,394,16080
03/27/2012,170,170.5,167.05,167.2,-0.95000000000002,550,16179
03/26/2012,168.85,169.2,165,168.15,1.95,495,16569
03/23/2012,166.4,169.2,164.4,166.2,-0.20000000000002,624,16501
03/22/2012,168.6,170.9,165,166.4,-3.4,1991,16635
03/21/2012,175.5,175.5,168.4,169.8,-7.05,2809,17589
03/20/2012,183.5,183.5,174.25,176.85,-7.4,2021,18487
03/19/2012,188,188,183.05,184.25,-2.65,583,19292
03/16/2012,187.7,190.3,185.2,186.9,-0.69999999999999,977,19339
03/15/2012,187,188,185.75,187.6,-0.20000000000002,420,19263
03/14/2012,185.8,188,184.05,187.8,2,709,19192
03/13/2012,184.6,187,182.75,185.8,0.10000000000002,503,19016
03/12/2012,188.35,188.4,183.1,185.7,-3.1,814,19076
03/09/2012,189.75,189.75,187.1,188.8,-0.94999999999999,445,19245
03/08/2012,189,191,186.75,189.75,1.25,568,19189
03/07/2012,189.5,191.15,186.3,188.5,-1.35,611,19189
03/06/2012,192,193,185,189.85,-2.25,1278,19213
03/05/2012,190.8,196.95,190.5,192.1,1.75,1091,19171
03/02/2012,188.85,193.7,187.75,190.35,2.6,872,18885
03/01/2012,185.5,188.5,185.5,187.75,2,530,18620
02/29/2012,184,188.5,183.25,185.75,1.8,1294,18592
02/28/2012,180.8,184.85,180.8,183.95,2.8,862,18189
02/27/2012,184.7,185.75,180,181.15,-2.85,1327,17849
02/24/2012,182.4,186.5,181.3,184,0.19999999999999,1056,17430
02/23/2012,179.05,185.45,178,183.8,5,2009,16946
02/22/2012,181.3,183.5,178.35,178.8,-1.65,3119,16639
02/21/2012,181.05,182.25,176.5,180.45,-0.60000000000002,2569,14806
02/17/2012,185,187.05,180.05,181.05,2.15,3070,13141
02/16/2012,179,179.8,176.65,178.9,-0.099999999999994,1507,11607
02/15/2012,177.9,187.2,174.5,179,1.8,1175,10337
02/14/2012,177.6,177.6,174.4,177.2,-0.40000000000001,796,9939
02/13/2012,181.45,181.5,176.6,177.6,-2.15,901,9595
02/10/2012,183.75,183.75,176.1,179.75,-4.1,1272,9195
