Time,Open,High,Low,Last,Change,Volume,"Open Int"
07/13/2015,118.8,118.8,116.35,116.35,-2.85,1,0
07/10/2015,119.2,119.2,119.2,119.2,-1.05,0,549
07/09/2015,121.8,121.8,120,120.25,-3.1,5,549
07/08/2015,122.8,124.8,122.8,123.35,-0.85000000000001,7,554
07/07/2015,123.05,124.2,123.05,124.2,6.2,5,561
07/06/2015,115,118,114,118,1,3,566
07/02/2015,116.8,117,115.8,117,2.35,13,566
07/01/2015,113.9,116.2,113.9,114.65,-0.25,209,643
06/30/2015,117,117,113.5,114.9,-1.35,231,852
06/29/2015,118,120,116.2,116.25,-3.85,680,1047
06/26/2015,120.45,121.25,118.5,120.1,-0.80000000000001,455,1606
06/25/2015,120.75,121,117.9,120.9,-0.19999999999999,932,2000
06/24/2015,121,121.7,120.5,121.1,-0.35000000000001,529,2749
06/23/2015,121.1,122.35,119.1,121.45,0.049999999999997,924,3218
06/22/2015,120,123.2,119.65,121.4,1.05,1004,3914
06/19/2015,117.05,121.05,116.65,120.35,2.7,1570,4935
06/18/2015,119.65,119.65,117.2,117.65,-2.1,1151,5621
06/17/2015,120.8,120.8,118.45,119.75,-0.3,610,6069
06/16/2015,120,120.75,117.9,120.05,-0.8,658,6363
06/15/2015,122.6,122.6,115.65,120.85,-1.45,1489,6890
06/12/2015,123.7,124.45,121.6,122.3,-1.9,910,7395
06/11/2015,123.75,124.7,121.1,124.2,0.45,968,7572
06/10/2015,123.4,125,121.4,123.75,0.3,1379,7767
06/09/2015,122.65,125.85,122.25,123.45,0.35000000000001,2135,7988
06/08/2015,116.6,125.35,116.35,123.1,6.4,2478,8543
06/05/2015,113.85,116.95,113.8,116.7,2.8,916,9143
06/04/2015,113.9,115,112.65,113.9,3,990,9369
06/03/2015,111.75,113.9,110.65,110.9,0.40000000000001,1028,9573
06/02/2015,116.45,117.7,110.3,110.5,-5.8,1344,9741
06/01/2015,113.7,117,113.65,116.3,2.05,1002,9969
05/29/2015,116.9,117.25,113.95,114.25,-2.6,835,10504
05/28/2015,112.7,117.6,111.3,116.85,3.9,1186,10685
05/27/2015,114.55,114.9,112.1,112.95,-1.6,685,10838
05/26/2015,117.95,118.45,113.95,114.55,-4,716,10834
05/22/2015,118,118.75,117.3,118.55,1.2,1621,10845
05/21/2015,115.25,117.75,114.9,117.35,2.3,869,11858
05/20/2015,114,116.1,113.35,115.05,1.7,701,12049
05/19/2015,108.45,113.85,107.75,113.35,4.5,883,12064
05/18/2015,111.45,111.6,108.45,108.85,-2.6,1078,12127
05/15/2015,114.1,114.9,111.2,111.45,-3.45,643,11961
05/14/2015,114.4,115,112.2,114.9,-0.69999999999999,636,11833
05/13/2015,116.45,117.25,114.35,115.6,-1.8,702,11688
05/12/2015,117.65,118,110.75,117.4,-0.34999999999999,2109,11734
05/11/2015,119.25,120,117,117.75,-1.15,546,11440
05/08/2015,116.7,119.4,115.15,118.9,2.8,1025,11418
05/07/2015,120.1,120.25,116.1,116.1,-3.75,969,11377
05/06/2015,120.9,120.9,117.05,119.85,-0.65000000000001,576,11486
05/05/2015,119.7,121,118.85,120.5,0.2,489,11453
05/04/2015,118.6,120.35,118.6,120.3,0.84999999999999,442,11419
05/01/2015,116.05,120,115.75,119.45,4.15,725,11325
04/30/2015,118.7,118.95,114.25,115.3,-3.4,1142,11386
04/29/2015,119.5,119.95,116.95,118.7,-1.05,1114,11188
04/28/2015,119.9,120.8,116.2,119.75,0.8,1341,10802
04/27/2015,114.6,120,113.1,118.95,4.8,1129,10623
04/24/2015,116.7,118.95,113.2,114.15,-3.7,1331,10397
04/23/2015,116.75,118.95,116.05,117.85,3.1,838,10241
04/22/2015,113.5,117.45,112.15,114.75,1.75,1124,10029
04/21/2015,113.7,114.2,111.4,113,-0.5,1361,9691
04/20/2015,115.75,118,111.45,113.5,-1.75,1683,9058
04/17/2015,116.05,116.6,115.1,115.25,-0.34999999999999,935,7986
04/16/2015,115.1,118.7,114.5,115.6,0.25,798,7532
04/15/2015,113.5,116.5,113,115.35,1.75,353,7049
04/14/2015,113.05,115.15,112,113.6,1.55,323,6981
04/13/2015,113.5,114.85,111.75,112.05,-2.5,462,6967
04/10/2015,116.5,118.3,112.85,114.55,-3.75,656,6695
04/09/2015,121.6,121.6,116.6,118.3,-2.95,531,6479
04/08/2015,120.8,122.1,119.15,121.25,0.59999999999999,364,6220
04/07/2015,120,120.85,117.95,120.65,-0.89999999999999,693,6026
04/06/2015,123.9,123.9,120.05,121.55,-3.55,535,5548
04/02/2015,123.3,125.6,122.55,125.1,0.94999999999999,560,5288
04/01/2015,123,126,122.05,124.15,-0.8,448,5001
03/31/2015,129.15,129.15,122.6,124.95,-3.8,388,4809
03/30/2015,127.05,129.1,127.05,128.75,1.8,559,4651
03/27/2015,126.5,127.5,126.5,126.95,-0.5,123,4293
03/26/2015,127.25,128.2,126.25,127.45,-0.55,358,4196
03/25/2015,126.95,128.55,125.45,128,1.4,147,4005
03/24/2015,124.65,128,124.25,126.6,2.75,735,3950
03/23/2015,115.2,124,114.3,123.85,9.1,906,3414
03/20/2015,107,115.5,107,114.75,7.45,1116,2853
03/19/2015,113.95,113.95,106.7,107.3,-6.6,379,1948
03/18/2015,114.15,115,111.55,113.9,0,213,1829
03/17/2015,118.45,119,113.55,113.9,-3.2,133,1704
03/16/2015,116.75,117.8,114.95,117.1,1.55,41,1636
03/13/2015,115.05,116.7,114.45,115.55,-0.15000000000001,123,1618
03/12/2015,119.8,120.25,115,115.7,-3.75,161,1547
03/11/2015,120,121.5,118.65,119.45,-0.39999999999999,310,1451
03/10/2015,120.45,120.45,118,119.85,-1.85,114,1305
03/09/2015,118,121.7,118,121.7,4.3,82,1262
03/06/2015,120.45,121.05,117.2,117.4,-2.9,163,1232
03/05/2015,117.95,120.55,115,120.3,0.75,115,1127
03/04/2015,118.7,120,112.55,119.55,0.84999999999999,402,1116
03/03/2015,126.75,126.75,118.45,118.7,-9.25,312,1133
03/02/2015,122.65,128.1,122.65,127.95,5.3,98,1137
02/27/2015,123.25,125,122.5,122.65,-0.84999999999999,107,1132
02/26/2015,125.5,125.9,122.8,123.5,-1.6,134,1096
02/25/2015,126.35,127.55,124.85,125.1,-0.30000000000001,135,1001
02/24/2015,126.8,126.8,124,125.4,-1.45,333,930
02/23/2015,130.2,130.2,126.85,126.85,-4.65,101,789
02/20/2015,132,132.6,130.9,131.5,-0.65000000000001,64,763
02/19/2015,132.5,133.6,131.4,132.15,-1.45,59,730
02/18/2015,135,136.35,133.1,133.6,-3.3,62,709
02/17/2015,135,136.9,135,136.9,-0.5,15,666
02/13/2015,137.6,137.6,136.95,137.4,1.8,5,661
02/12/2015,134.75,136,134.75,135.6,0.59999999999999,43,661
02/11/2015,137,137,134.75,135,-1,38,648
02/10/2015,138.15,138.15,135.95,136,-3.75,43,633
02/09/2015,137.9,140,137.9,139.75,3.45,47,619
02/06/2015,136,136.3,135.4,136.3,-0.75,38,592
02/05/2015,136.55,137.05,136.55,137.05,0.5,7,564
02/04/2015,137,137,136.55,136.55,-2.05,9,563
02/03/2015,138.7,139,138.15,138.6,-0.099999999999994,12,561
02/02/2015,139,139.7,138.45,138.7,-1.25,3,560
01/30/2015,137.85,139.95,137.85,139.95,4.3,18,559
01/29/2015,135.75,136,134.25,135.65,-0.099999999999994,60,558
01/28/2015,140,140,135.6,135.75,-4.9,22,510
01/27/2015,143.35,143.35,140.65,140.65,-3.6,23,494
01/26/2015,146.7,146.7,144.25,144.25,-1.7,9,483
01/23/2015,144,146,144,145.95,0,9,479
01/22/2015,146,146,145.95,145.95,0.64999999999998,3,479
01/21/2015,145.3,145.3,145.3,145.3,0.050000000000011,0,478
01/20/2015,145.25,145.25,145.25,145.25,-0.34999999999999,2,478
01/16/2015,147,147,145.6,145.6,-0.95000000000002,12,478
01/15/2015,145.4,146.55,145.4,146.55,2.35,21,475
01/14/2015,143.7,144.2,143.7,144.2,0.25,1,459
01/13/2015,143.6,143.95,143.6,143.95,-0.35000000000002,1,459
01/12/2015,144.3,144.3,144.3,144.3,1.05,22,458
01/09/2015,142.8,143.25,142.8,143.25,1.3,3,444
01/08/2015,143.3,143.6,141.95,141.95,-1.05,22,444
01/07/2015,143,143,143,143,0.25,25,422
01/06/2015,142.55,143.35,142.55,142.75,-5.25,23,403
01/05/2015,147.2,148,147.2,148,2,27,384
01/02/2015,146,146,146,146,4.05,12,365
12/31/2014,140.95,142.65,140.95,141.95,-0.35000000000002,2,363
12/30/2014,142.3,142.3,142.3,142.3,-0.75,0,362
12/29/2014,143.7,143.7,143.05,143.05,-0.84999999999999,6,362
12/26/2014,143.9,143.9,143.9,143.9,-2.25,0,359
12/24/2014,146.15,146.15,146.15,146.15,3.45,0,359
12/23/2014,142.7,142.7,142.7,142.7,-1.25,0,359
12/22/2014,144.7,144.75,143.95,143.95,-1.25,19,359
12/19/2014,145.2,145.2,145.2,145.2,-2.45,4,359
12/18/2014,147.65,149,147.45,147.65,-3.3,9,355
12/17/2014,150.75,150.95,150.5,150.95,1.5,7,346
12/16/2014,149.35,149.45,149.35,149.45,-0.85000000000002,5,341
12/15/2014,152.45,152.45,150.3,150.3,-2.15,36,337
12/12/2014,152.45,152.45,152.45,152.45,-0.35000000000002,0,314
12/11/2014,151.95,153.55,151.95,152.8,1.05,46,314
12/10/2014,155.95,156,151.75,151.75,0.050000000000011,39,276
12/09/2014,152.25,152.25,151.7,151.7,0.39999999999998,1,244
12/08/2014,152,152,151,151.3,1.45,3,243
12/05/2014,149.85,149.85,149.85,149.85,-0.30000000000001,0,243
12/04/2014,150.15,150.15,150.15,150.15,-1.4,4,243
12/03/2014,151.55,151.55,151.55,151.55,2.25,0,239
12/02/2014,149.3,149.3,149.3,149.3,-0.89999999999998,0,239
12/01/2014,150.2,150.2,150.2,150.2,-1.95,0,239
11/28/2014,152.1,152.2,152.1,152.15,0.099999999999994,3,239
11/26/2014,152,152.05,152,152.05,0.15000000000001,6,242
11/25/2014,151.9,151.9,151.9,151.9,0,0,244
11/24/2014,151.3,151.9,151.3,151.9,3.1,6,244
11/21/2014,148.8,148.8,148.8,148.8,1.8,0,243
11/20/2014,147,147,147,147,4.3,6,243
11/19/2014,142.7,142.7,142.7,142.7,1.25,0,238
11/18/2014,139.25,141.45,139.25,141.45,2.95,30,238
11/17/2014,138.5,138.5,138.5,138.5,2.85,0,208
11/14/2014,134,135.65,133.6,135.65,2.15,8,208
11/13/2014,133.7,134,133.5,133.5,1.45,52,202
11/12/2014,132.05,132.05,132.05,132.05,-2.7,1,172
11/11/2014,132.2,135.3,132.2,134.75,4.15,20,172
11/10/2014,132.5,132.5,130.6,130.6,-3.5,24,152
11/07/2014,136,136,134.1,134.1,-3.5,14,142
11/06/2014,137.6,137.6,137.6,137.6,-1.5,0,132
11/05/2014,139,139.1,139,139.1,-0.45000000000002,12,132
11/04/2014,139.65,139.65,139.2,139.55,-0.59999999999999,7,126
11/03/2014,140.15,140.15,140.15,140.15,-3.5,0,119
10/31/2014,142,143.65,142,143.65,-0.40000000000001,2,119
10/30/2014,144.05,144.05,144.05,144.05,0,0,118
10/29/2014,143.65,144.05,143.65,144.05,0.15000000000001,4,118
10/28/2014,144.1,144.1,143.9,143.9,-0.049999999999983,2,116
10/27/2014,145,145,143.95,143.95,-2.35,10,114
10/24/2014,146.3,146.3,146.3,146.3,-0.19999999999999,0,109
10/23/2014,146.5,146.5,146.5,146.5,-0.75,16,109
10/22/2014,146.65,147.35,146.65,147.25,2.4,15,104
10/21/2014,144,144.85,144,144.85,0.84999999999999,10,89
10/20/2014,144,144.05,144,144,-0.25,20,79
10/17/2014,144.25,144.25,144.25,144.25,-0.55000000000001,0,59
10/16/2014,145.5,145.5,144.8,144.8,-1.25,8,59
10/15/2014,146.05,146.05,146.05,146.05,3.55,2,51
10/14/2014,142.5,142.5,142.5,142.5,0.90000000000001,0,52
10/13/2014,141.6,141.6,141.6,141.6,-4.05,0,52
10/10/2014,145.65,145.65,145.65,145.65,-2.8,1,52
10/09/2014,148.45,148.45,148.45,148.45,-0.35000000000002,0,51
10/08/2014,148.8,148.8,148.8,148.8,-0.14999999999998,0,51
10/07/2014,148.95,148.95,148.95,148.95,0.54999999999998,0,51
10/06/2014,148.4,148.4,148.4,148.4,1.45,0,51
10/03/2014,146.95,146.95,146.95,146.95,-2.3,0,51
10/02/2014,149.25,149.25,149.25,149.25,-1.05,0,51
10/01/2014,150.3,150.3,150.3,150.3,0.15000000000001,0,51
09/30/2014,150.15,150.15,150.15,150.15,1,0,51
09/29/2014,149.15,149.15,149.15,149.15,0.5,0,51
09/26/2014,148.65,148.65,148.65,148.65,2.75,1,51
09/25/2014,148,148,145.9,145.9,-2.15,32,50
