Date,Open,High,Low,Close
2015-05-14,123.85,123.85,123.85,123.85
2015-05-15,123.3078219,123.3078219,123.3078219,123.3078219
2015-05-16,122.9797178,122.9797178,122.9797178,122.9797178
2015-05-17,122.7813391,122.7813391,122.7813391,122.7813391
2015-05-18,122.6042647,122.6042647,122.6042647,122.6042647
2015-05-19,122.3738162,122.3738162,122.3738162,122.3738162
2015-05-20,122.2255235,122.2255235,122.2255235,122.2255235
2015-05-21,122.0772271,122.0772271,122.0772271,122.0772271
2015-05-22,121.8621992,121.8621992,121.8621992,121.8621992
2015-05-23,121.5775139,121.5775139,121.5775139,121.5775139
2015-05-24,121.4481178,121.4481178,121.4481178,121.4481178
2015-05-25,121.1640444,121.1640444,121.1640444,121.1640444
2015-05-26,120.9658393,120.9658393,120.9658393,120.9658393
2015-05-27,120.8263594,120.8263594,120.8263594,120.8263594
2015-05-28,120.6870402,120.6870402,120.6870402,120.6870402
2015-05-29,120.3752512,120.3752512,120.3752512,120.3752512
2015-05-30,120.1046501,120.1046501,120.1046501,120.1046501
2015-05-31,119.8107853,119.8107853,119.8107853,119.8107853
2015-06-01,119.5125072,119.5125072,119.5125072,119.5125072
2015-06-02,119.202122,119.202122,119.202122,119.202122
2015-06-03,119.0564962,119.0564962,119.0564962,119.0564962
2015-06-04,119.0430781,119.0430781,119.0430781,119.0430781
2015-06-05,119.079758,119.079758,119.079758,119.079758
2015-06-06,119.099342,119.099342,119.099342,119.099342
2015-06-07,119.0991362,119.0991362,119.0991362,119.0991362
2015-06-08,119.0762071,119.0762071,119.0762071,119.0762071
2015-06-09,118.9408501,118.9408501,118.9408501,118.9408501
2015-06-10,118.8779653,118.8779653,118.8779653,118.8779653
2015-06-11,118.751709,118.751709,118.751709,118.751709
2015-06-12,118.6890171,118.6890171,118.6890171,118.6890171
2015-06-13,118.6868395,118.6868395,118.6868395,118.6868395
2015-06-14,118.4117238,118.4117238,118.4117238,118.4117238
2015-06-15,118.2656675,118.2656675,118.2656675,118.2656675
2015-06-16,118.3966498,118.3966498,118.3966498,118.3966498
