Date,Open,High,Low,Close
2015-05-14,123.85,123.85,123.85,123.85
2015-05-15,123.5464719,123.5464719,123.5464719,123.5464719
2015-05-16,123.2733932,123.2733932,123.2733932,123.2733932
2015-05-17,122.8033415,122.8033415,122.8033415,122.8033415
2015-05-18,122.4036976,122.4036976,122.4036976,122.4036976
2015-05-19,122.0051186,122.0051186,122.0051186,122.0051186
2015-05-20,121.7456773,121.7456773,121.7456773,121.7456773
2015-05-21,121.2274674,121.2274674,121.2274674,121.2274674
2015-05-22,120.9446079,120.9446079,120.9446079,120.9446079
2015-05-23,120.503853,120.503853,120.503853,120.503853
2015-05-24,120.1392631,120.1392631,120.1392631,120.1392631
2015-05-25,119.8177278,119.8177278,119.8177278,119.8177278
2015-05-26,119.497053,119.497053,119.497053,119.497053
2015-05-27,118.9334443,118.9334443,118.9334443,118.9334443
2015-05-28,118.4058761,118.4058761,118.4058761,118.4058761
2015-05-29,117.8902536,117.8902536,117.8902536,117.8902536
2015-05-30,117.3707525,117.3707525,117.3707525,117.3707525
2015-05-31,116.7985738,116.7985738,116.7985738,116.7985738
2015-06-01,116.4356375,116.4356375,116.4356375,116.4356375
2015-06-02,116.2606617,116.2606617,116.2606617,116.2606617
2015-06-03,116.1686769,116.1686769,116.1686769,116.1686769
2015-06-04,116.1252705,116.1252705,116.1252705,116.1252705
2015-06-05,116.2520191,116.2520191,116.2520191,116.2520191
2015-06-06,116.3466924,116.3466924,116.3466924,116.3466924
2015-06-07,116.1082319,116.1082319,116.1082319,116.1082319
2015-06-08,115.9527216,115.9527216,115.9527216,115.9527216
2015-06-09,115.7258284,115.7258284,115.7258284,115.7258284
2015-06-10,115.5709453,115.5709453,115.5709453,115.5709453
2015-06-11,115.5038405,115.5038405,115.5038405,115.5038405
2015-06-12,114.9976161,114.9976161,114.9976161,114.9976161
2015-06-13,114.6386923,114.6386923,114.6386923,114.6386923
2015-06-14,114.7151106,114.7151106,114.7151106,114.7151106
2015-06-15,114.5763679,114.5763679,114.5763679,114.5763679
2015-06-16,114.807525,114.807525,114.807525,114.807525
2015-06-17,114.901992,114.901992,114.901992,114.901992
2015-06-18,114.8138943,114.8138943,114.8138943,114.8138943
2015-06-19,114.8777908,114.8777908,114.8777908,114.8777908
2015-06-20,114.7206641,114.7206641,114.7206641,114.7206641
2015-06-21,114.8351025,114.8351025,114.8351025,114.8351025
2015-06-22,114.8669299,114.8669299,114.8669299,114.8669299
2015-06-23,114.8987706,114.8987706,114.8987706,114.8987706
2015-06-24,114.7448922,114.7448922,114.7448922,114.7448922
2015-06-25,114.6738843,114.6738843,114.6738843,114.6738843
2015-06-26,114.3218634,114.3218634,114.3218634,114.3218634
2015-06-27,114.4359039,114.4359039,114.4359039,114.4359039
2015-06-28,114.4247725,114.4247725,114.4247725,114.4247725
2015-06-29,114.2374725,114.2374725,114.2374725,114.2374725
2015-06-30,114.0916496,114.0916496,114.0916496,114.0916496
2015-07-01,114.2263982,114.2263982,114.2263982,114.2263982
2015-07-02,114.3844168,114.3844168,114.3844168,114.3844168
2015-07-03,114.5162076,114.5162076,114.5162076,114.5162076
2015-07-04,114.7924896,114.7924896,114.7924896,114.7924896
2015-07-05,114.6546112,114.6546112,114.6546112,114.6546112
2015-07-06,114.6859439,114.6859439,114.6859439,114.6859439
2015-07-07,114.5478339,114.5478339,114.5478339,114.5478339
2015-07-08,114.4778573,114.4778573,114.4778573,114.4778573
2015-07-09,114.4079442,114.4079442,114.4079442,114.4079442
2015-07-10,114.3374227,114.3374227,114.3374227,114.3374227
2015-07-11,114.2956754,114.2956754,114.2956754,114.2956754
2015-07-12,114.3251999,114.3251999,114.3251999,114.3251999
2015-07-13,114.3717858,114.3717858,114.3717858,114.3717858
2015-07-14,114.3319471,114.3319471,114.3319471,114.3319471
2015-07-15,114.3167034,114.3167034,114.3167034,114.3167034
2015-07-16,114.3522073,114.3522073,114.3522073,114.3522073
2015-07-17,114.3877282,114.3877282,114.3877282,114.3877282
2015-07-18,114.451175,114.451175,114.451175,114.451175
2015-07-19,114.4899468,114.4899468,114.4899468,114.4899468
2015-07-20,114.6041575,114.6041575,114.6041575,114.6041575
2015-07-21,114.7185392,114.7185392,114.7185392,114.7185392
2015-07-22,114.7503343,114.7503343,114.7503343,114.7503343
2015-07-23,114.8614517,114.8614517,114.8614517,114.8614517
