Date,Open,High,Low,Close
2016-05-16,145.6,145.6,145.6,145.6
2016-05-17,145.0318514,145.0318514,145.0318514,145.0318514
2016-05-18,144.4659803,144.4659803,144.4659803,144.4659803
2016-05-19,143.8068506,143.8068506,143.8068506,143.8068506
2016-05-20,143.4450807,143.4450807,143.4450807,143.4450807
2016-05-21,143.0106126,143.0106126,143.0106126,143.0106126
2016-05-22,142.5723678,142.5723678,142.5723678,142.5723678
2016-05-23,142.1641665,142.1641665,142.1641665,142.1641665
2016-05-24,141.6838006,141.6838006,141.6838006,141.6838006
2016-05-25,141.0497686,141.0497686,141.0497686,141.0497686
2016-05-26,140.4185772,140.4185772,140.4185772,140.4185772
2016-05-27,140.1804893,140.1804893,140.1804893,140.1804893
2016-05-28,139.9182349,139.9182349,139.9182349,139.9182349
2016-05-29,139.3836582,139.3836582,139.3836582,139.3836582
2016-05-30,138.8311034,138.8311034,138.8311034,138.8311034
2016-05-31,138.3368786,138.3368786,138.3368786,138.3368786
2016-06-01,138.1495067,138.1495067,138.1495067,138.1495067
2016-06-02,137.9435637,137.9435637,137.9435637,137.9435637
2016-06-03,137.9349031,137.9349031,137.9349031,137.9349031
2016-06-04,137.9277999,137.9277999,137.9277999,137.9277999
2016-06-05,138.0375116,138.0375116,138.0375116,138.0375116
2016-06-06,137.7844175,137.7844175,137.7844175,137.7844175
2016-06-07,137.8944196,137.8944196,137.8944196,137.8944196
2016-06-08,137.8280599,137.8280599,137.8280599,137.8280599
2016-06-09,137.4589587,137.4589587,137.4589587,137.4589587
2016-06-10,137.2605595,137.2605595,137.2605595,137.2605595
2016-06-11,136.8392541,136.8392541,136.8392541,136.8392541
2016-06-12,136.5632313,136.5632313,136.5632313,136.5632313
2016-06-13,136.4807618,136.4807618,136.4807618,136.4807618
2016-06-14,136.8090517,136.8090517,136.8090517,136.8090517
2016-06-15,137.111623,137.111623,137.111623,137.111623
2016-06-16,137.2650953,137.2650953,137.2650953,137.2650953
2016-06-17,137.2773783,137.2773783,137.2773783,137.2773783
2016-06-18,137.1991104,137.1991104,137.1991104,137.1991104
2016-06-19,136.8321462,136.8321462,136.8321462,136.8321462
2016-06-20,136.4414687,136.4414687,136.4414687,136.4414687
2016-06-21,135.833937,135.833937,135.833937,135.833937
2016-06-22,135.6037533,135.6037533,135.6037533,135.6037533
2016-06-23,135.5629462,135.5629462,135.5629462,135.5629462
2016-06-24,135.3167456,135.3167456,135.3167456,135.3167456
2016-06-25,135.4512984,135.4512984,135.4512984,135.4512984
2016-06-26,135.3447788,135.3447788,135.3447788,135.3447788
2016-06-27,135.2383465,135.2383465,135.2383465,135.2383465
2016-06-28,135.1320743,135.1320743,135.1320743,135.1320743
2016-06-29,135.2432964,135.2432964,135.2432964,135.2432964
2016-06-30,135.3519204,135.3519204,135.3519204,135.3519204
2016-07-01,135.3475171,135.3475171,135.3475171,135.3475171
2016-07-02,135.3428496,135.3428496,135.3428496,135.3428496
2016-07-03,135.4034298,135.4034298,135.4034298,135.4034298
2016-07-04,135.1947826,135.1947826,135.1947826,135.1947826
2016-07-05,135.0884655,135.0884655,135.0884655,135.0884655
2016-07-06,134.9822384,134.9822384,134.9822384,134.9822384
2016-07-07,134.8761022,134.8761022,134.8761022,134.8761022
2016-07-08,134.7847454,134.7847454,134.7847454,134.7847454
2016-07-09,134.8066113,134.8066113,134.8066113,134.8066113
2016-07-10,134.8071647,134.8071647,134.8071647,134.8071647
2016-07-11,134.7843931,134.7843931,134.7843931,134.7843931
2016-07-12,134.7797281,134.7797281,134.7797281,134.7797281
2016-07-13,134.7750633,134.7750633,134.7750633,134.7750633
2016-07-14,134.7703987,134.7703987,134.7703987,134.7703987
