Date,Open,High,Low,Close
2015-05-14,123.85,123.85,123.85,123.85
2015-05-15,123.7844621,123.7844621,123.7844621,123.7844621
2015-05-16,123.5690668,123.5690668,123.5690668,123.5690668
2015-05-17,123.3369672,123.3369672,123.3369672,123.3369672
2015-05-18,123.0005122,123.0005122,123.0005122,123.0005122
2015-05-19,122.5648236,122.5648236,122.5648236,122.5648236
2015-05-20,122.1306784,122.1306784,122.1306784,122.1306784
2015-05-21,122.0486808,122.0486808,122.0486808,122.0486808
2015-05-22,121.8674183,121.8674183,121.8674183,121.8674183
2015-05-23,121.8686776,121.8686776,121.8686776,121.8686776
2015-05-24,121.8720214,121.8720214,121.8720214,121.8720214
2015-05-25,121.6206436,121.6206436,121.6206436,121.6206436
2015-05-26,121.4136103,121.4136103,121.4136103,121.4136103
2015-05-27,121.2156914,121.2156914,121.2156914,121.2156914
2015-05-28,121.0454249,121.0454249,121.0454249,121.0454249
2015-05-29,120.7362907,120.7362907,120.7362907,120.7362907
2015-05-30,120.4658734,120.4658734,120.4658734,120.4658734
2015-05-31,120.2918515,120.2918515,120.2918515,120.2918515
2015-06-01,120.0359007,120.0359007,120.0359007,120.0359007
2015-06-02,119.7736625,119.7736625,119.7736625,119.7736625
2015-06-03,119.5550206,119.5550206,119.5550206,119.5550206
2015-06-04,119.2938523,119.2938523,119.2938523,119.2938523
2015-06-05,119.0850282,119.0850282,119.0850282,119.0850282
2015-06-06,118.9882366,118.9882366,118.9882366,118.9882366
2015-06-07,118.7858274,118.7858274,118.7858274,118.7858274
2015-06-08,118.7748658,118.7748658,118.7748658,118.7748658
2015-06-09,118.6776553,118.6776553,118.6776553,118.6776553
2015-06-10,118.7110956,118.7110956,118.7110956,118.7110956
2015-06-11,118.6130932,118.6130932,118.6130932,118.6130932
2015-06-12,118.5234395,118.5234395,118.5234395,118.5234395
2015-06-13,118.2333985,118.2333985,118.2333985,118.2333985
2015-06-14,117.9739566,117.9739566,117.9739566,117.9739566
2015-06-15,117.9308231,117.9308231,117.9308231,117.9308231
2015-06-16,117.7377514,117.7377514,117.7377514,117.7377514
2015-06-17,117.545004,117.545004,117.545004,117.545004
2015-06-18,117.288207,117.288207,117.288207,117.288207
2015-06-19,117.1811091,117.1811091,117.1811091,117.1811091
2015-06-20,117.1816858,117.1816858,117.1816858,117.1816858
2015-06-21,117.1388419,117.1388419,117.1388419,117.1388419
2015-06-22,117.2987628,117.2987628,117.2987628,117.2987628
2015-06-23,117.291361,117.291361,117.291361,117.291361
2015-06-24,117.4010724,117.4010724,117.4010724,117.4010724
2015-06-25,117.2704988,117.2704988,117.2704988,117.2704988
2015-06-26,117.1378135,117.1378135,117.1378135,117.1378135
2015-06-27,117.2839955,117.2839955,117.2839955,117.2839955
2015-06-28,117.2786879,117.2786879,117.2786879,117.2786879
2015-06-29,117.2330694,117.2330694,117.2330694,117.2330694
2015-06-30,117.0415257,117.0415257,117.0415257,117.0415257
2015-07-01,116.9963087,116.9963087,116.9963087,116.9963087
2015-07-02,116.8059173,116.8059173,116.8059173,116.8059173
2015-07-03,116.6158262,116.6158262,116.6158262,116.6158262
2015-07-04,116.4259262,116.4259262,116.4259262,116.4259262
2015-07-05,116.261124,116.261124,116.261124,116.261124
2015-07-06,116.0712848,116.0712848,116.0712848,116.0712848
2015-07-07,115.837386,115.837386,115.837386,115.837386
2015-07-08,115.9266665,115.9266665,115.9266665,115.9266665
2015-07-09,115.9943908,115.9943908,115.9943908,115.9943908
2015-07-10,115.9794896,115.9794896,115.9794896,115.9794896
2015-07-11,115.9645864,115.9645864,115.9645864,115.9645864
2015-07-12,115.6808815,115.6808815,115.6808815,115.6808815
2015-07-13,115.4708313,115.4708313,115.4708313,115.4708313
2015-07-14,115.4286056,115.4286056,115.4286056,115.4286056
2015-07-15,115.3864158,115.3864158,115.3864158,115.3864158
2015-07-16,115.1975098,115.1975098,115.1975098,115.1975098
2015-07-17,115.1450197,115.1450197,115.1450197,115.1450197
2015-07-18,114.8967113,114.8967113,114.8967113,114.8967113
2015-07-19,114.8789977,114.8789977,114.8789977,114.8789977
2015-07-20,115.0077054,115.0077054,115.0077054,115.0077054
2015-07-21,115.0396616,115.0396616,115.0396616,115.0396616
2015-07-22,115.1683683,115.1683683,115.1683683,115.1683683
2015-07-23,115.08287,115.08287,115.08287,115.08287
2015-07-24,114.9445474,114.9445474,114.9445474,114.9445474
2015-07-25,114.9359496,114.9359496,114.9359496,114.9359496
2015-07-26,114.7762629,114.7762629,114.7762629,114.7762629
2015-07-27,114.7692858,114.7692858,114.7692858,114.7692858
2015-07-28,114.7487122,114.7487122,114.7487122,114.7487122
2015-07-29,114.6421162,114.6421162,114.6421162,114.6421162
2015-07-30,114.6450432,114.6450432,114.6450432,114.6450432
2015-07-31,114.6941232,114.6941232,114.6941232,114.6941232
2015-08-01,114.8202686,114.8202686,114.8202686,114.8202686
2015-08-02,114.7973313,114.7973313,114.7973313,114.7973313
2015-08-03,114.6623822,114.6623822,114.6623822,114.6623822
2015-08-04,114.6325812,114.6325812,114.6325812,114.6325812
2015-08-05,114.5302497,114.5302497,114.5302497,114.5302497
2015-08-06,114.3976229,114.3976229,114.3976229,114.3976229
2015-08-07,114.3551191,114.3551191,114.3551191,114.3551191
2015-08-08,114.2209724,114.2209724,114.2209724,114.2209724
2015-08-09,114.0866967,114.0866967,114.0866967,114.0866967
2015-08-10,113.9525778,113.9525778,113.9525778,113.9525778
2015-08-11,113.8186165,113.8186165,113.8186165,113.8186165
2015-08-12,113.6872919,113.6872919,113.6872919,113.6872919
2015-08-13,113.7384139,113.7384139,113.7384139,113.7384139
2015-08-14,113.7742631,113.7742631,113.7742631,113.7742631
2015-08-15,113.8752157,113.8752157,113.8752157,113.8752157
2015-08-16,114.002976,114.002976,114.002976,114.002976
2015-08-17,114.0582949,114.0582949,114.0582949,114.0582949
2015-08-18,114.0136723,114.0136723,114.0136723,114.0136723
2015-08-19,113.9719864,113.9719864,113.9719864,113.9719864
2015-08-20,113.9492734,113.9492734,113.9492734,113.9492734
2015-08-21,113.9341447,113.9341447,113.9341447,113.9341447
2015-08-22,113.90996,113.90996,113.90996,113.90996
2015-08-23,113.8094567,113.8094567,113.8094567,113.8094567
2015-08-24,113.7026438,113.7026438,113.7026438,113.7026438
2015-08-25,113.6293251,113.6293251,113.6293251,113.6293251
2015-08-26,113.5226736,113.5226736,113.5226736,113.5226736
2015-08-27,113.4804087,113.4804087,113.4804087,113.4804087
2015-08-28,113.3647191,113.3647191,113.3647191,113.3647191
2015-08-29,113.3501366,113.3501366,113.3501366,113.3501366
2015-08-30,113.3852363,113.3852363,113.3852363,113.3852363
2015-08-31,113.4819614,113.4819614,113.4819614,113.4819614
2015-09-01,113.486378,113.486378,113.486378,113.486378
2015-09-02,113.4920902,113.4920902,113.4920902,113.4920902
2015-09-03,113.4505953,113.4505953,113.4505953,113.4505953
2015-09-04,113.4091155,113.4091155,113.4091155,113.4091155
2015-09-05,113.3676509,113.3676509,113.3676509,113.3676509
2015-09-06,113.3165022,113.3165022,113.3165022,113.3165022
2015-09-07,113.1832887,113.1832887,113.1832887,113.1832887
2015-09-08,113.0502319,113.0502319,113.0502319,113.0502319
2015-09-09,112.9441242,112.9441242,112.9441242,112.9441242
2015-09-10,112.8381161,112.8381161,112.8381161,112.8381161
2015-09-11,112.7333529,112.7333529,112.7333529,112.7333529
2015-09-12,112.768554,112.768554,112.768554,112.768554
2015-09-13,112.8037661,112.8037661,112.8037661,112.8037661
2015-09-14,112.8423712,112.8423712,112.8423712,112.8423712
2015-09-15,112.968833,112.968833,112.968833,112.968833
2015-09-16,112.9131768,112.9131768,112.9131768,112.9131768
2015-09-17,112.8574587,112.8574587,112.8574587,112.8574587
2015-09-18,112.8017678,112.8017678,112.8017678,112.8017678
2015-09-19,112.6706296,112.6706296,112.6706296,112.6706296
2015-09-20,112.5648088,112.5648088,112.5648088,112.5648088
2015-09-21,112.4608342,112.4608342,112.4608342,112.4608342
2015-09-22,112.3549182,112.3549182,112.3549182,112.3549182
2015-09-23,112.2338658,112.2338658,112.2338658,112.2338658
2015-09-24,112.0415932,112.0415932,112.0415932,112.0415932
2015-09-25,111.8254022,111.8254022,111.8254022,111.8254022
2015-09-26,111.6266499,111.6266499,111.6266499,111.6266499
2015-09-27,111.2716854,111.2716854,111.2716854,111.2716854
2015-09-28,111.0800461,111.0800461,111.0800461,111.0800461
2015-09-29,110.8876683,110.8876683,110.8876683,110.8876683
2015-09-30,110.6679679,110.6679679,110.6679679,110.6679679
2015-10-01,110.475372,110.475372,110.475372,110.475372
2015-10-02,110.3987769,110.3987769,110.3987769,110.3987769
2015-10-03,110.3549746,110.3549746,110.3549746,110.3549746
2015-10-04,110.3887503,110.3887503,110.3887503,110.3887503
2015-10-05,110.2852801,110.2852801,110.2852801,110.2852801
2015-10-06,110.1554111,110.1554111,110.1554111,110.1554111
2015-10-07,110.025837,110.025837,110.025837,110.025837
2015-10-08,109.9161954,109.9161954,109.9161954,109.9161954
2015-10-09,109.8256648,109.8256648,109.8256648,109.8256648
2015-10-10,109.6692351,109.6692351,109.6692351,109.6692351
2015-10-11,109.5656701,109.5656701,109.5656701,109.5656701
2015-10-12,109.4327007,109.4327007,109.4327007,109.4327007
2015-10-13,109.299206,109.299206,109.299206,109.299206
2015-10-14,109.0871717,109.0871717,109.0871717,109.0871717
2015-10-15,108.8755439,108.8755439,108.8755439,108.8755439
2015-10-16,108.7987144,108.7987144,108.7987144,108.7987144
2015-10-17,108.6704762,108.6704762,108.6704762,108.6704762
2015-10-18,108.4311771,108.4311771,108.4311771,108.4311771
2015-10-19,108.0735582,108.0735582,108.0735582,108.0735582
2015-10-20,107.7015496,107.7015496,107.7015496,107.7015496
2015-10-21,107.576138,107.576138,107.576138,107.576138
2015-10-22,107.3301407,107.3301407,107.3301407,107.3301407
2015-10-23,107.1276988,107.1276988,107.1276988,107.1276988
2015-10-24,107.0404155,107.0404155,107.0404155,107.0404155
2015-10-25,106.7798047,106.7798047,106.7798047,106.7798047
2015-10-26,106.6058614,106.6058614,106.6058614,106.6058614
2015-10-27,106.4506767,106.4506767,106.4506767,106.4506767
2015-10-28,106.2956229,106.2956229,106.2956229,106.2956229
2015-10-29,106.1999553,106.1999553,106.1999553,106.1999553
2015-10-30,106.4804379,106.4804379,106.4804379,106.4804379
2015-10-31,106.5443362,106.5443362,106.5443362,106.5443362
2015-11-01,106.4682656,106.4682656,106.4682656,106.4682656
2015-11-02,106.3617331,106.3617331,106.3617331,106.3617331
2015-11-03,106.1610734,106.1610734,106.1610734,106.1610734
2015-11-04,106.258338,106.258338,106.258338,106.258338
2015-11-05,106.4681732,106.4681732,106.4681732,106.4681732
2015-11-06,106.557175,106.557175,106.557175,106.557175
2015-11-07,106.5476924,106.5476924,106.5476924,106.5476924
2015-11-08,106.4265663,106.4265663,106.4265663,106.4265663
2015-11-09,106.3915075,106.3915075,106.3915075,106.3915075
2015-11-10,106.358863,106.358863,106.358863,106.358863
2015-11-11,106.3140539,106.3140539,106.3140539,106.3140539
2015-11-12,106.2692687,106.2692687,106.2692687,106.2692687
2015-11-13,106.357096,106.357096,106.357096,106.357096
2015-11-14,106.3122928,106.3122928,106.3122928,106.3122928
2015-11-15,106.2675082,106.2675082,106.2675082,106.2675082
2015-11-16,106.1645589,106.1645589,106.1645589,106.1645589
2015-11-17,106.0617625,106.0617625,106.0617625,106.0617625
2015-11-18,105.9590125,105.9590125,105.9590125,105.9590125
2015-11-19,105.8218798,105.8218798,105.8218798,105.8218798
2015-11-20,105.6614226,105.6614226,105.6614226,105.6614226
2015-11-21,105.5012861,105.5012861,105.5012861,105.5012861
2015-11-22,105.3413894,105.3413894,105.3413894,105.3413894
2015-11-23,105.3137003,105.3137003,105.3137003,105.3137003
2015-11-24,105.3104162,105.3104162,105.3104162,105.3104162
2015-11-25,105.3074325,105.3074325,105.3074325,105.3074325
2015-11-26,105.5722415,105.5722415,105.5722415,105.5722415
2015-11-27,105.8126957,105.8126957,105.8126957,105.8126957
2015-11-28,106.0536975,106.0536975,106.0536975,106.0536975
2015-11-29,106.2952938,106.2952938,106.2952938,106.2952938
2015-11-30,106.6142323,106.6142323,106.6142323,106.6142323
2015-12-01,106.9339572,106.9339572,106.9339572,106.9339572
