Date,Open,High,Low,Close
2016-05-16,145.6,145.6,145.6,145.6
2016-05-17,144.905698,144.905698,144.905698,144.905698
2016-05-18,144.4799103,144.4799103,144.4799103,144.4799103
2016-05-19,144.3095213,144.3095213,144.3095213,144.3095213
2016-05-20,143.8650983,143.8650983,143.8650983,143.8650983
2016-05-21,143.3999314,143.3999314,143.3999314,143.3999314
2016-05-22,143.0169841,143.0169841,143.0169841,143.0169841
2016-05-23,142.5461958,142.5461958,142.5461958,142.5461958
2016-05-24,142.0135209,142.0135209,142.0135209,142.0135209
2016-05-25,141.4828382,141.4828382,141.4828382,141.4828382
2016-05-26,141.193961,141.193961,141.193961,141.193961
2016-05-27,140.8871856,140.8871856,140.8871856,140.8871856
2016-05-28,140.3928446,140.3928446,140.3928446,140.3928446
2016-05-29,139.8937649,139.8937649,139.8937649,139.8937649
2016-05-30,139.7382289,139.7382289,139.7382289,139.7382289
2016-05-31,139.8858213,139.8858213,139.8858213,139.8858213
2016-06-01,139.7709978,139.7709978,139.7709978,139.7709978
2016-06-02,139.7644879,139.7644879,139.7644879,139.7644879
2016-06-03,139.7560518,139.7560518,139.7560518,139.7560518
2016-06-04,139.7429799,139.7429799,139.7429799,139.7429799
2016-06-05,139.4262336,139.4262336,139.4262336,139.4262336
2016-06-06,139.4138852,139.4138852,139.4138852,139.4138852
2016-06-07,139.1389611,139.1389611,139.1389611,139.1389611
2016-06-08,138.6091681,138.6091681,138.6091681,138.6091681
2016-06-09,138.3392904,138.3392904,138.3392904,138.3392904
2016-06-10,137.8907211,137.8907211,137.8907211,137.8907211
2016-06-11,137.7055719,137.7055719,137.7055719,137.7055719
2016-06-12,137.6255019,137.6255019,137.6255019,137.6255019
2016-06-13,137.6864524,137.6864524,137.6864524,137.6864524
2016-06-14,137.7468555,137.7468555,137.7468555,137.7468555
2016-06-15,137.5797669,137.5797669,137.5797669,137.5797669
2016-06-16,137.3573507,137.3573507,137.3573507,137.3573507
2016-06-17,137.4122866,137.4122866,137.4122866,137.4122866
2016-06-18,137.0213865,137.0213865,137.0213865,137.0213865
2016-06-19,136.6269887,136.6269887,136.6269887,136.6269887
2016-06-20,136.2216709,136.2216709,136.2216709,136.2216709
2016-06-21,136.1196711,136.1196711,136.1196711,136.1196711
2016-06-22,136.0519999,136.0519999,136.0519999,136.0519999
2016-06-23,135.9458907,135.9458907,135.9458907,135.9458907
2016-06-24,136.0077216,136.0077216,136.0077216,136.0077216
2016-06-25,135.9566034,135.9566034,135.9566034,135.9566034
2016-06-26,135.905511,135.905511,135.905511,135.905511
2016-06-27,135.8544521,135.8544521,135.8544521,135.8544521
2016-06-28,135.8450034,135.8450034,135.8450034,135.8450034
2016-06-29,135.8341703,135.8341703,135.8341703,135.8341703
2016-06-30,135.6152435,135.6152435,135.6152435,135.6152435
2016-07-01,135.3961857,135.3961857,135.3961857,135.3961857
2016-07-02,135.3475776,135.3475776,135.3475776,135.3475776
2016-07-03,135.0909745,135.0909745,135.0909745,135.0909745
2016-07-04,135.040202,135.040202,135.040202,135.040202
2016-07-05,134.9894544,134.9894544,134.9894544,134.9894544
2016-07-06,134.9387275,134.9387275,134.9387275,134.9387275
2016-07-07,134.8907581,134.8907581,134.8907581,134.8907581
