Date,Open,High,Low,Close
2015-05-14,123.85,123.85,123.85,123.85
2015-05-15,123.7879046,123.7879046,123.7879046,123.7879046
2015-05-16,123.3456197,123.3456197,123.3456197,123.3456197
2015-05-17,122.9045228,122.9045228,122.9045228,122.9045228
2015-05-18,122.7436362,122.7436362,122.7436362,122.7436362
2015-05-19,122.4657425,122.4657425,122.4657425,122.4657425
2015-05-20,122.2758741,122.2758741,122.2758741,122.2758741
2015-05-21,122.1630496,122.1630496,122.1630496,122.1630496
2015-05-22,122.0047996,122.0047996,122.0047996,122.0047996
2015-05-23,121.4229423,121.4229423,121.4229423,121.4229423
2015-05-24,120.8438602,120.8438602,120.8438602,120.8438602
2015-05-25,120.6029415,120.6029415,120.6029415,120.6029415
2015-05-26,120.1764135,120.1764135,120.1764135,120.1764135
2015-05-27,119.9313482,119.9313482,119.9313482,119.9313482
2015-05-28,119.6915111,119.6915111,119.6915111,119.6915111
2015-05-29,119.3806773,119.3806773,119.3806773,119.3806773
2015-05-30,119.4309104,119.4309104,119.4309104,119.4309104
2015-05-31,119.4879377,119.4879377,119.4879377,119.4879377
2015-06-01,119.6017549,119.6017549,119.6017549,119.6017549
2015-06-02,119.7259508,119.7259508,119.7259508,119.7259508
2015-06-03,119.938884,119.938884,119.938884,119.938884
2015-06-04,120.1003875,120.1003875,120.1003875,120.1003875
2015-06-05,119.8266341,119.8266341,119.8266341,119.8266341
2015-06-06,119.5702111,119.5702111,119.5702111,119.5702111
2015-06-07,119.3928267,119.3928267,119.3928267,119.3928267
2015-06-08,119.1375147,119.1375147,119.1375147,119.1375147
2015-06-09,119.2134885,119.2134885,119.2134885,119.2134885
2015-06-10,119.1881091,119.1881091,119.1881091,119.1881091
2015-06-11,119.2379337,119.2379337,119.2379337,119.2379337
2015-06-12,119.4352525,119.4352525,119.4352525,119.4352525
2015-06-13,119.457432,119.457432,119.457432,119.457432
2015-06-14,119.7406751,119.7406751,119.7406751,119.7406751
2015-06-15,119.9871395,119.9871395,119.9871395,119.9871395
2015-06-16,119.8365445,119.8365445,119.8365445,119.8365445
2015-06-17,119.527092,119.527092,119.527092,119.527092
2015-06-18,119.2690083,119.2690083,119.2690083,119.2690083
2015-06-19,119.2594979,119.2594979,119.2594979,119.2594979
2015-06-20,119.1346896,119.1346896,119.1346896,119.1346896
2015-06-21,119.0100183,119.0100183,119.0100183,119.0100183
2015-06-22,118.7553464,118.7553464,118.7553464,118.7553464
2015-06-23,118.6160336,118.6160336,118.6160336,118.6160336
2015-06-24,118.3637667,118.3637667,118.3637667,118.3637667
2015-06-25,118.3543285,118.3543285,118.3543285,118.3543285
2015-06-26,118.4420046,118.4420046,118.4420046,118.4420046
2015-06-27,118.3461376,118.3461376,118.3461376,118.3461376
2015-06-28,118.3515339,118.3515339,118.3515339,118.3515339
2015-06-29,118.3874841,118.3874841,118.3874841,118.3874841
2015-06-30,118.4364074,118.4364074,118.4364074,118.4364074
2015-07-01,118.5220132,118.5220132,118.5220132,118.5220132
2015-07-02,118.5989911,118.5989911,118.5989911,118.5989911
2015-07-03,118.4398365,118.4398365,118.4398365,118.4398365
2015-07-04,118.3157946,118.3157946,118.3157946,118.3157946
2015-07-05,118.1569457,118.1569457,118.1569457,118.1569457
2015-07-06,118.0568492,118.0568492,118.0568492,118.0568492
2015-07-07,117.9567989,117.9567989,117.9567989,117.9567989
2015-07-08,117.8565468,117.8565468,117.8565468,117.8565468
2015-07-09,117.7953135,117.7953135,117.7953135,117.7953135
2015-07-10,117.6733815,117.6733815,117.6733815,117.6733815
2015-07-11,117.4658891,117.4658891,117.4658891,117.4658891
2015-07-12,117.4249185,117.4249185,117.4249185,117.4249185
2015-07-13,117.3873921,117.3873921,117.3873921,117.3873921
2015-07-14,117.4441635,117.4441635,117.4441635,117.4441635
2015-07-15,117.5009691,117.5009691,117.5009691,117.5009691
2015-07-16,117.1977269,117.1977269,117.1977269,117.1977269
2015-07-17,117.0353852,117.0353852,117.0353852,117.0353852
2015-07-18,117.026039,117.026039,117.026039,117.026039
2015-07-19,117.0167379,117.0167379,117.0167379,117.0167379
2015-07-20,116.8942768,116.8942768,116.8942768,116.8942768
2015-07-21,116.8767483,116.8767483,116.8767483,116.8767483
2015-07-22,116.6332215,116.6332215,116.6332215,116.6332215
2015-07-23,116.5415287,116.5415287,116.5415287,116.5415287
2015-07-24,116.5629917,116.5629917,116.5629917,116.5629917
2015-07-25,116.406804,116.406804,116.406804,116.406804
2015-07-26,116.4287182,116.4287182,116.4287182,116.4287182
2015-07-27,116.4307052,116.4307052,116.4307052,116.4307052
2015-07-28,116.419259,116.419259,116.419259,116.419259
