date,precip_VAN,precip_TOR,precip_MON,precip_LEO,precip_GUA,precip_MEX,precip_PUE,precip_HUS,precip_DAL,precip_TUL,precip_JUA,precip_PHO,precip_SDO,temp_VAN,temp_TOR,temp_MON,temp_LEO,temp_GUA,temp_MEX,temp_PEU,temp_HUS,temp_DAL,temp_TUL,temp_JUA,temp_PHO,temp_SDO,UD_ind_WTI,UD_ind_lumber,UD_ind_live_cattle,UD_ind_OJ,UD_ind_us_cotton,UD_ind_us_soybean_oil,UD_ind_us_wheat,UD_ind_copper
2019-01-19,-0.15396823547241606,0.943173773423084,-0.18213626959125284,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,0.24133845757579006,-0.21352567361078326,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.6539758581505685,-2.1707425969705483,-2.394012579332549,0.5918167805366129,-0.262381940961372,0.058249060125703515,-0.28965791880140723,-1.1077141292282295,-1.517309642096714,-1.639152273061465,-1.4603560816427905,-1.2522814946303509,-0.8806274714863648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,-0.056780793601898284,-0.3693159227094762,0.4543074417026688,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.2216211425529273,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.359686721982813,-0.8600329090767271,-0.6226586735276748,-0.9617855062129442,-0.30403618995042364,0.29418575799063357,-0.19752510272205434,-1.410046342567072,-0.9722152325802846,-1.3697421770838893,-1.2491176435546512,-1.1070526576627429,-0.3889787526776586,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-06-30,-0.2511556773429338,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.27453595994748203,-0.2316374165599942,-0.2923767213764675,-0.006025488549065145,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,0.8501686155957385,1.6431269459986906,1.626266138254004,-0.9617855062129442,-2.6089046340113047,0.32564398437262465,0.1710061615953569,1.0388445854775523,1.266151172455266,1.3450826362286032,0.9129698992298354,0.9624582691256722,-0.05097025849667404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-18,1.4334266484127074,0.5610565201186677,-0.4450151938213509,-0.12953017173414597,0.4012260595496107,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.24524094680646336,-0.6826436280083905,-1.134962009030065,-0.9617855062129442,-0.08188019534214629,0.1840819656536663,-0.03629267458318664,-0.9867812438926924,-0.9258242190044185,-0.6962169371399504,-1.1994144816515595,-0.5624445190342127,1.3010637182272675,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2017-02-15,3.8631126951756514,-0.40254350995333854,0.7448578316411982,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.16349396453764234,-1.096551950501176,-1.117595794267272,0.678128018689366,-0.29015144028740664,0.1368946260806802,-0.08235908262286289,-1.5612124492364934,-1.3897343547630818,-1.152141714948155,-1.721297681634022,-0.7923901775662586,-1.0649957410396294,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2019-09-02,-0.4779263750408086,-0.40254350995333854,3.982419319527669,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,1.1771565446710226,1.0124095022001602,0.766638507495756,-0.9617855062129442,0.5845877884826869,0.7031427009565125,0.7698694661111506,1.2051273028139158,1.0921848715457674,1.0653106134826593,1.012376223036019,0.9624582691256722,1.4854319877805315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-07,-0.4779263750408086,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,1.0040697300029384,0.3604418487871746,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,1.1161624153443752,-0.14869112974102194,-0.17501118037484378,1.2098553375785508,-0.9881473898483037,0.8274202591655314,-0.9617855062129442,0.9872455287101899,0.5143933426645686,0.2631389776747102,0.7213957614717674,0.7674477765147029,0.5679381286009813,0.7141572516174691,1.0955847030126464,-0.2660665729754826,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2019-03-20,-0.4779263750408086,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.1555779171031927,-0.19955958097116622,-0.14869112974102194,1.0262453915274,-0.5068312900666907,-0.4559795466432936,-0.5445107070951068,0.8507504949948724,0.34854704421139193,0.671684474574522,0.1019065495358421,-0.89608157989104,-0.6242826307612871,-0.47861647500421606,-0.8142149769025991,-0.4051132789859705,-0.7884433367097322,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2017-06-21,-0.4779263750408086,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.19005711993267252,-0.2923767213764675,-0.3350408313681458,0.6989822701711548,-0.14869112974102194,-0.17501118037484378,0.6866746510580962,0.8153103010131195,0.8968851182167027,1.3513556762808407,1.0150150280362251,0.35710221075461523,0.33223858973422415,0.8272120361403628,0.8834253104543687,1.086034467019396,1.5094078420669357,1.8096264847700527,0.5021345501631201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-01-17,4.122279206830365,1.8403186290073659,-0.37583652955027247,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.008143322188140093,0.18072956521763767,-0.3350408313681458,-0.1032872397773461,-0.14869112974102194,-0.17501118037484378,-0.6539758581505685,-0.800903148720615,-1.0133985056905148,0.5659234090907869,-2.6089046340113047,0.08970728650769463,-0.6581891831188185,-0.2611839318794708,-1.2853545742173824,-1.1935894220216283,-1.6218913578278384,-1.651660796291273,-1.4337322801461585,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-24,0.8179061832327614,2.5380979611284737,0.4266359759942374,-0.12953017173414597,-0.25866448500424855,3.5277983613493564,4.470159333097591,-0.2316374165599942,-0.2923767213764675,0.04382532096897738,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,1.12810835530973,0.8842950214285837,0.8968851182167027,-0.9617855062129442,-2.6089046340113047,0.16835285246267132,0.009773733456489605,0.9934947534767258,1.266151172455266,0.7233670301265056,1.521833632542708,1.1076871060932807,-0.020242213571129493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-18,-0.2835514912997731,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,4.809518960324471,0.41096763518722634,-0.8665180120495033,-0.31801010581236505,-0.5792431366206926,-0.9617855062129442,-0.6233854321998229,-0.16195852454823095,-0.6581891831188185,-0.457699870549718,-0.22995901536642344,-0.43716876793074305,-0.9011955102330095,-0.9860286268564029,-1.4644603250717023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
