Date,Open,High,Low,Close
2016-05-16,145.6,145.6,145.6,145.6
2016-05-17,145.3514738,145.3514738,145.3514738,145.3514738
2016-05-18,145.3486374,145.3486374,145.3486374,145.3486374
2016-05-19,145.2079503,145.2079503,145.2079503,145.2079503
2016-05-20,145.0405204,145.0405204,145.0405204,145.0405204
2016-05-21,144.8732844,144.8732844,144.8732844,144.8732844
2016-05-22,144.6422186,144.6422186,144.6422186,144.6422186
2016-05-23,144.4477311,144.4477311,144.4477311,144.4477311
2016-05-24,144.2434905,144.2434905,144.2434905,144.2434905
2016-05-25,144.0290069,144.0290069,144.0290069,144.0290069
2016-05-26,143.7335607,143.7335607,143.7335607,143.7335607
2016-05-27,143.4981512,143.4981512,143.4981512,143.4981512
2016-05-28,143.0462143,143.0462143,143.0462143,143.0462143
2016-05-29,142.5957008,142.5957008,142.5957008,142.5957008
2016-05-30,142.0627055,142.0627055,142.0627055,142.0627055
2016-05-31,141.5421225,141.5421225,141.5421225,141.5421225
2016-06-01,141.1112047,141.1112047,141.1112047,141.1112047
2016-06-02,140.870437,140.870437,140.870437,140.870437
2016-06-03,140.8451108,140.8451108,140.8451108,140.8451108
2016-06-04,140.746249,140.746249,140.746249,140.746249
2016-06-05,140.6787006,140.6787006,140.6787006,140.6787006
2016-06-06,140.5851087,140.5851087,140.5851087,140.5851087
2016-06-07,140.482875,140.482875,140.482875,140.482875
2016-06-08,140.5897483,140.5897483,140.5897483,140.5897483
2016-06-09,140.42675,140.42675,140.42675,140.42675
2016-06-10,140.5333592,140.5333592,140.5333592,140.5333592
2016-06-11,140.6662353,140.6662353,140.6662353,140.6662353
2016-06-12,140.5498703,140.5498703,140.5498703,140.5498703
2016-06-13,140.2323102,140.2323102,140.2323102,140.2323102
2016-06-14,140.0240786,140.0240786,140.0240786,140.0240786
2016-06-15,139.977374,139.977374,139.977374,139.977374
2016-06-16,139.8505941,139.8505941,139.8505941,139.8505941
2016-06-17,139.8014661,139.8014661,139.8014661,139.8014661
2016-06-18,139.8287736,139.8287736,139.8287736,139.8287736
2016-06-19,140.0072553,140.0072553,140.0072553,140.0072553
2016-06-20,140.0609864,140.0609864,140.0609864,140.0609864
2016-06-21,140.3649447,140.3649447,140.3649447,140.3649447
2016-06-22,140.3772317,140.3772317,140.3772317,140.3772317
2016-06-23,140.3773697,140.3773697,140.3773697,140.3773697
2016-06-24,139.9823715,139.9823715,139.9823715,139.9823715
2016-06-25,139.8626888,139.8626888,139.8626888,139.8626888
2016-06-26,139.8387765,139.8387765,139.8387765,139.8387765
2016-06-27,139.7133329,139.7133329,139.7133329,139.7133329
2016-06-28,139.744252,139.744252,139.744252,139.744252
2016-06-29,139.7435084,139.7435084,139.7435084,139.7435084
2016-06-30,139.7427634,139.7427634,139.7427634,139.7427634
2016-07-01,139.7420562,139.7420562,139.7420562,139.7420562
2016-07-02,139.8474692,139.8474692,139.8474692,139.8474692
2016-07-03,139.9533705,139.9533705,139.9533705,139.9533705
