Date,Open,High,Low,Close
2016-05-16,145.6,145.6,145.6,145.6
2016-05-17,145.0067727,145.0067727,145.0067727,145.0067727
2016-05-18,144.6399327,144.6399327,144.6399327,144.6399327
2016-05-19,144.3862373,144.3862373,144.3862373,144.3862373
2016-05-20,144.132993,144.132993,144.132993,144.132993
2016-05-21,143.7713514,143.7713514,143.7713514,143.7713514
2016-05-22,143.4149214,143.4149214,143.4149214,143.4149214
2016-05-23,143.0421893,143.0421893,143.0421893,143.0421893
2016-05-24,142.6591129,142.6591129,142.6591129,142.6591129
2016-05-25,142.1966476,142.1966476,142.1966476,142.1966476
2016-05-26,141.7807056,141.7807056,141.7807056,141.7807056
2016-05-27,141.1890597,141.1890597,141.1890597,141.1890597
2016-05-28,140.5998836,140.5998836,140.5998836,140.5998836
2016-05-29,139.9957046,139.9957046,139.9957046,139.9957046
2016-05-30,139.3824644,139.3824644,139.3824644,139.3824644
2016-05-31,138.7395023,138.7395023,138.7395023,138.7395023
2016-06-01,138.3651007,138.3651007,138.3651007,138.3651007
2016-06-02,138.2474539,138.2474539,138.2474539,138.2474539
2016-06-03,138.177965,138.177965,138.177965,138.177965
2016-06-04,137.9973405,137.9973405,137.9973405,137.9973405
2016-06-05,137.9872872,137.9872872,137.9872872,137.9872872
2016-06-06,137.974782,137.974782,137.974782,137.974782
2016-06-07,137.9886702,137.9886702,137.9886702,137.9886702
2016-06-08,137.7062062,137.7062062,137.7062062,137.7062062
2016-06-09,137.7195455,137.7195455,137.7195455,137.7195455
2016-06-10,137.8285355,137.8285355,137.8285355,137.8285355
2016-06-11,137.6733027,137.6733027,137.6733027,137.6733027
2016-06-12,137.3947512,137.3947512,137.3947512,137.3947512
2016-06-13,137.0275738,137.0275738,137.0275738,137.0275738
2016-06-14,136.78252,136.78252,136.78252,136.78252
2016-06-15,136.5909744,136.5909744,136.5909744,136.5909744
2016-06-16,136.7358906,136.7358906,136.7358906,136.7358906
2016-06-17,136.6312654,136.6312654,136.6312654,136.6312654
2016-06-18,136.6640535,136.6640535,136.6640535,136.6640535
2016-06-19,136.5335017,136.5335017,136.5335017,136.5335017
2016-06-20,136.7933092,136.7933092,136.7933092,136.7933092
2016-06-21,136.6944947,136.6944947,136.6944947,136.6944947
2016-06-22,136.5763761,136.5763761,136.5763761,136.5763761
2016-06-23,135.9630942,135.9630942,135.9630942,135.9630942
2016-06-24,135.6466669,135.6466669,135.6466669,135.6466669
2016-06-25,135.489012,135.489012,135.489012,135.489012
2016-06-26,135.170378,135.170378,135.170378,135.170378
2016-06-27,135.1103921,135.1103921,135.1103921,135.1103921
2016-06-28,134.9540533,134.9540533,134.9540533,134.9540533
2016-06-29,134.7978915,134.7978915,134.7978915,134.7978915
2016-06-30,134.6419703,134.6419703,134.6419703,134.6419703
2016-07-01,134.6565837,134.6565837,134.6565837,134.6565837
2016-07-02,134.668913,134.668913,134.668913,134.668913
2016-07-03,134.8053899,134.8053899,134.8053899,134.8053899
2016-07-04,134.9422931,134.9422931,134.9422931,134.9422931
2016-07-05,134.9300503,134.9300503,134.9300503,134.9300503
2016-07-06,134.9074042,134.9074042,134.9074042,134.9074042
2016-07-07,134.7512998,134.7512998,134.7512998,134.7512998
2016-07-08,134.5953757,134.5953757,134.5953757,134.5953757
2016-07-09,134.4396376,134.4396376,134.4396376,134.4396376
2016-07-10,134.295587,134.295587,134.295587,134.295587
2016-07-11,134.2456201,134.2456201,134.2456201,134.2456201
2016-07-12,134.3784749,134.3784749,134.3784749,134.3784749
2016-07-13,134.5007849,134.5007849,134.5007849,134.5007849
2016-07-14,134.6373973,134.6373973,134.6373973,134.6373973
2016-07-15,134.7741484,134.7741484,134.7741484,134.7741484
2016-07-16,134.9110385,134.9110385,134.9110385,134.9110385
2016-07-17,135.0480676,135.0480676,135.0480676,135.0480676
2016-07-18,135.1852358,135.1852358,135.1852358,135.1852358
2016-07-19,135.1976135,135.1976135,135.1976135,135.1976135
2016-07-20,135.2099961,135.2099961,135.2099961,135.2099961
2016-07-21,135.345466,135.345466,135.345466,135.345466
2016-07-22,135.3577387,135.3577387,135.3577387,135.3577387
2016-07-23,135.3701315,135.3701315,135.3701315,135.3701315
2016-07-24,135.3825255,135.3825255,135.3825255,135.3825255
2016-07-25,135.3946814,135.3946814,135.3946814,135.3946814
2016-07-26,135.4070787,135.4070787,135.4070787,135.4070787
2016-07-27,135.4400082,135.4400082,135.4400082,135.4400082
2016-07-28,135.577137,135.577137,135.577137,135.577137
2016-07-29,135.5895499,135.5895499,135.5895499,135.5895499
2016-07-30,135.6019636,135.6019636,135.6019636,135.6019636
