Date,Open,High,Low,Close
2015-05-14,123.85,123.85,123.85,123.85
2015-05-15,123.734767,123.734767,123.734767,123.734767
2015-05-16,123.7566216,123.7566216,123.7566216,123.7566216
2015-05-17,123.443822,123.443822,123.443822,123.443822
2015-05-18,123.0804263,123.0804263,123.0804263,123.0804263
2015-05-19,122.622866,122.622866,122.622866,122.622866
2015-05-20,122.1740283,122.1740283,122.1740283,122.1740283
2015-05-21,121.7268335,121.7268335,121.7268335,121.7268335
2015-05-22,121.6186829,121.6186829,121.6186829,121.6186829
2015-05-23,121.4316894,121.4316894,121.4316894,121.4316894
2015-05-24,121.4560318,121.4560318,121.4560318,121.4560318
2015-05-25,121.4860364,121.4860364,121.4860364,121.4860364
2015-05-26,121.2104697,121.2104697,121.2104697,121.2104697
2015-05-27,121.0603293,121.0603293,121.0603293,121.0603293
2015-05-28,120.895704,120.895704,120.895704,120.895704
2015-05-29,120.7786991,120.7786991,120.7786991,120.7786991
2015-05-30,120.4969502,120.4969502,120.4969502,120.4969502
2015-05-31,120.2276892,120.2276892,120.2276892,120.2276892
2015-06-01,120.1209419,120.1209419,120.1209419,120.1209419
2015-06-02,119.8789502,119.8789502,119.8789502,119.8789502
2015-06-03,119.6300196,119.6300196,119.6300196,119.6300196
2015-06-04,119.4725188,119.4725188,119.4725188,119.4725188
2015-06-05,119.2244908,119.2244908,119.2244908,119.2244908
2015-06-06,119.1067856,119.1067856,119.1067856,119.1067856
2015-06-07,119.1304084,119.1304084,119.1304084,119.1304084
2015-06-08,118.9830071,118.9830071,118.9830071,118.9830071
2015-06-09,119.1342546,119.1342546,119.1342546,119.1342546
2015-06-10,119.0817395,119.0817395,119.0817395,119.0817395
2015-06-11,119.2533434,119.2533434,119.2533434,119.2533434
2015-06-12,119.2535943,119.2535943,119.2535943,119.2535943
2015-06-13,119.2421179,119.2421179,119.2421179,119.2421179
2015-06-14,119.0292929,119.0292929,119.0292929,119.0292929
2015-06-15,118.7801585,118.7801585,118.7801585,118.7801585
2015-06-16,118.7791043,118.7791043,118.7791043,118.7791043
2015-06-17,118.6438402,118.6438402,118.6438402,118.6438402
2015-06-18,118.5087375,118.5087375,118.5087375,118.5087375
2015-06-19,118.2626525,118.2626525,118.2626525,118.2626525
2015-06-20,118.1507074,118.1507074,118.1507074,118.1507074
2015-06-21,118.1465561,118.1465561,118.1465561,118.1465561
2015-06-22,118.1455075,118.1455075,118.1455075,118.1455075
2015-06-23,118.405767,118.405767,118.405767,118.405767
2015-06-24,118.5192881,118.5192881,118.5192881,118.5192881
2015-06-25,118.7511368,118.7511368,118.7511368,118.7511368
2015-06-26,118.6021494,118.6021494,118.6021494,118.6021494
2015-06-27,118.4426313,118.4426313,118.4426313,118.4426313
2015-06-28,118.6440415,118.6440415,118.6440415,118.6440415
2015-06-29,118.6555999,118.6555999,118.6555999,118.6555999
2015-06-30,118.6956869,118.6956869,118.6956869,118.6956869
2015-07-01,118.5609794,118.5609794,118.5609794,118.5609794
2015-07-02,118.6014051,118.6014051,118.6014051,118.6014051
2015-07-03,118.4449903,118.4449903,118.4449903,118.4449903
2015-07-04,118.2887444,118.2887444,118.2887444,118.2887444
2015-07-05,118.1327596,118.1327596,118.1327596,118.1327596
2015-07-06,118.0701939,118.0701939,118.0701939,118.0701939
2015-07-07,117.9377074,117.9377074,117.9377074,117.9377074
2015-07-08,117.7678488,117.7678488,117.7678488,117.7678488
2015-07-09,117.9251252,117.9251252,117.9251252,117.9251252
2015-07-10,118.0569105,118.0569105,118.0569105,118.0569105
2015-07-11,118.1327818,118.1327818,118.1327818,118.1327818
2015-07-12,118.2086961,118.2086961,118.2086961,118.2086961
2015-07-13,117.9979239,117.9979239,117.9979239,117.9979239
2015-07-14,117.8467391,117.8467391,117.8467391,117.8467391
2015-07-15,117.8456873,117.8456873,117.8456873,117.8456873
2015-07-16,117.8446457,117.8446457,117.8446457,117.8446457
