Date,Open,High,Low,Close
2016-05-16,145.6,145.6,145.6,145.6
2016-05-17,145.2408483,145.2408483,145.2408483,145.2408483
2016-05-18,144.8521353,144.8521353,144.8521353,144.8521353
2016-05-19,144.4644803,144.4644803,144.4644803,144.4644803
2016-05-20,143.9462383,143.9462383,143.9462383,143.9462383
2016-05-21,143.5525685,143.5525685,143.5525685,143.5525685
2016-05-22,143.1417102,143.1417102,143.1417102,143.1417102
2016-05-23,142.718623,142.718623,142.718623,142.718623
2016-05-24,142.1988758,142.1988758,142.1988758,142.1988758
2016-05-25,141.7368972,141.7368972,141.7368972,141.7368972
2016-05-26,140.9590089,140.9590089,140.9590089,140.9590089
2016-05-27,140.1853921,140.1853921,140.1853921,140.1853921
2016-05-28,139.5476441,139.5476441,139.5476441,139.5476441
2016-05-29,138.8996357,138.8996357,138.8996357,138.8996357
2016-05-30,138.1538358,138.1538358,138.1538358,138.1538358
2016-05-31,137.6652881,137.6652881,137.6652881,137.6652881
2016-06-01,137.4411278,137.4411278,137.4411278,137.4411278
2016-06-02,137.3756838,137.3756838,137.3756838,137.3756838
2016-06-03,137.1894349,137.1894349,137.1894349,137.1894349
2016-06-04,137.2007174,137.2007174,137.2007174,137.2007174
2016-06-05,137.2018383,137.2018383,137.2018383,137.2018383
2016-06-06,137.3391246,137.3391246,137.3391246,137.3391246
2016-06-07,137.0321181,137.0321181,137.0321181,137.0321181
2016-06-08,137.1690331,137.1690331,137.1690331,137.1690331
2016-06-09,137.3102262,137.3102262,137.3102262,137.3102262
2016-06-10,137.0411118,137.0411118,137.0411118,137.0411118
2016-06-11,136.7360482,136.7360482,136.7360482,136.7360482
2016-06-12,136.3321344,136.3321344,136.3321344,136.3321344
2016-06-13,136.1678605,136.1678605,136.1678605,136.1678605
2016-06-14,135.9593156,135.9593156,135.9593156,135.9593156
2016-06-15,136.1444921,136.1444921,136.1444921,136.1444921
2016-06-16,136.1924854,136.1924854,136.1924854,136.1924854
2016-06-17,136.3949708,136.3949708,136.3949708,136.3949708
2016-06-18,136.4058078,136.4058078,136.4058078,136.4058078
2016-06-19,136.7279987,136.7279987,136.7279987,136.7279987
2016-06-20,136.6245319,136.6245319,136.6245319,136.6245319
2016-06-21,136.4981691,136.4981691,136.4981691,136.4981691
2016-06-22,135.7988744,135.7988744,135.7988744,135.7988744
2016-06-23,135.5525332,135.5525332,135.5525332,135.5525332
2016-06-24,135.4876008,135.4876008,135.4876008,135.4876008
2016-06-25,135.2315221,135.2315221,135.2315221,135.2315221
2016-06-26,135.2783127,135.2783127,135.2783127,135.2783127
2016-06-27,135.2128557,135.2128557,135.2128557,135.2128557
2016-06-28,135.1474293,135.1474293,135.1474293,135.1474293
2016-06-29,135.0821057,135.0821057,135.0821057,135.0821057
2016-06-30,135.2195263,135.2195263,135.2195263,135.2195263
2016-07-01,135.3544133,135.3544133,135.3544133,135.3544133
2016-07-02,135.5271564,135.5271564,135.5271564,135.5271564
2016-07-03,135.7002064,135.7002064,135.7002064,135.7002064
2016-07-04,135.8073366,135.8073366,135.8073366,135.8073366
2016-07-05,135.790078,135.790078,135.790078,135.790078
2016-07-06,135.7243736,135.7243736,135.7243736,135.7243736
2016-07-07,135.6587032,135.6587032,135.6587032,135.6587032
2016-07-08,135.5930714,135.5930714,135.5930714,135.5930714
2016-07-09,135.5412403,135.5412403,135.5412403,135.5412403
2016-07-10,135.5991054,135.5991054,135.5991054,135.5991054
2016-07-11,135.7732025,135.7732025,135.7732025,135.7732025
2016-07-12,135.9295773,135.9295773,135.9295773,135.9295773
2016-07-13,136.1031469,136.1031469,136.1031469,136.1031469
2016-07-14,136.276938,136.276938,136.276938,136.276938
2016-07-15,136.4509511,136.4509511,136.4509511,136.4509511
2016-07-16,136.6251864,136.6251864,136.6251864,136.6251864
2016-07-17,136.7996441,136.7996441,136.7996441,136.7996441
2016-07-18,136.9361074,136.9361074,136.9361074,136.9361074
2016-07-19,137.0727079,137.0727079,137.0727079,137.0727079
2016-07-20,137.2455031,137.2455031,137.2455031,137.2455031
2016-07-21,137.3822677,137.3822677,137.3822677,137.3822677
2016-07-22,137.5193118,137.5193118,137.5193118,137.5193118
2016-07-23,137.6564927,137.6564927,137.6564927,137.6564927
2016-07-24,137.793356,137.793356,137.793356,137.793356
2016-07-25,137.9308107,137.9308107,137.9308107,137.9308107
2016-07-26,138.0747246,138.0747246,138.0747246,138.0747246
2016-07-27,138.2508985,138.2508985,138.2508985,138.2508985
2016-07-28,138.3888092,138.3888092,138.3888092,138.3888092
