Date,Open,High,Low,Close
2016-05-16,145.6,145.6,145.6,145.6
2016-05-17,145.3349346,145.3349346,145.3349346,145.3349346
2016-05-18,145.319971,145.319971,145.319971,145.319971
2016-05-19,145.0186611,145.0186611,145.0186611,145.0186611
2016-05-20,144.7010559,144.7010559,144.7010559,144.7010559
2016-05-21,144.5220894,144.5220894,144.5220894,144.5220894
2016-05-22,144.2167892,144.2167892,144.2167892,144.2167892
2016-05-23,143.9352001,143.9352001,143.9352001,143.9352001
2016-05-24,143.6541631,143.6541631,143.6541631,143.6541631
2016-05-25,143.7250974,143.7250974,143.7250974,143.7250974
2016-05-26,143.7776607,143.7776607,143.7776607,143.7776607
2016-05-27,143.5871176,143.5871176,143.5871176,143.5871176
2016-05-28,143.3304494,143.3304494,143.3304494,143.3304494
2016-05-29,143.2977732,143.2977732,143.2977732,143.2977732
2016-05-30,143.5918089,143.5918089,143.5918089,143.5918089
2016-05-31,143.6243397,143.6243397,143.6243397,143.6243397
2016-06-01,143.7173713,143.7173713,143.7173713,143.7173713
2016-06-02,143.8090193,143.8090193,143.8090193,143.8090193
2016-06-03,143.8485573,143.8485573,143.8485573,143.8485573
2016-06-04,143.722812,143.722812,143.722812,143.722812
2016-06-05,143.7633229,143.7633229,143.7633229,143.7633229
2016-06-06,143.4420338,143.4420338,143.4420338,143.4420338
2016-06-07,143.0258188,143.0258188,143.0258188,143.0258188
2016-06-08,142.9030865,142.9030865,142.9030865,142.9030865
2016-06-09,142.5883882,142.5883882,142.5883882,142.5883882
2016-06-10,142.4984312,142.4984312,142.4984312,142.4984312
2016-06-11,142.5742378,142.5742378,142.5742378,142.5742378
2016-06-12,142.6492297,142.6492297,142.6492297,142.6492297
2016-06-13,142.8620227,142.8620227,142.8620227,142.8620227
2016-06-14,142.7733848,142.7733848,142.7733848,142.7733848
2016-06-15,142.6330903,142.6330903,142.6330903,142.6330903
2016-06-16,142.5231234,142.5231234,142.5231234,142.5231234
2016-06-17,142.1389538,142.1389538,142.1389538,142.1389538
2016-06-18,141.7621355,141.7621355,141.7621355,141.7621355
2016-06-19,141.6423345,141.6423345,141.6423345,141.6423345
2016-06-20,141.6921248,141.6921248,141.6921248,141.6921248
2016-06-21,141.6850185,141.6850185,141.6850185,141.6850185
2016-06-22,141.7306713,141.7306713,141.7306713,141.7306713
2016-06-23,141.9005824,141.9005824,141.9005824,141.9005824
2016-06-24,141.9978172,141.9978172,141.9978172,141.9978172
2016-06-25,142.0951275,142.0951275,142.0951275,142.0951275
2016-06-26,142.1924848,142.1924848,142.1924848,142.1924848
2016-06-27,142.2349827,142.2349827,142.2349827,142.2349827
2016-06-28,142.2767245,142.2767245,142.2767245,142.2767245
2016-06-29,142.0317468,142.0317468,142.0317468,142.0317468
2016-06-30,141.786525,141.786525,141.786525,141.786525
2016-07-01,141.7742361,141.7742361,141.7742361,141.7742361
2016-07-02,141.5821006,141.5821006,141.5821006,141.5821006
2016-07-03,141.6791185,141.6791185,141.6791185,141.6791185
2016-07-04,141.7762091,141.7762091,141.7762091,141.7762091
2016-07-05,141.8733648,141.8733648,141.8733648,141.8733648
2016-07-06,141.9667766,141.9667766,141.9667766,141.9667766
2016-07-07,142.0229011,142.0229011,142.0229011,142.0229011
2016-07-08,141.7829357,141.7829357,141.7829357,141.7829357
