Date,Open,High,Low,Close
2016-05-16,145.6,145.6,145.6,145.6
2016-05-17,145.199839,145.199839,145.199839,145.199839
2016-05-18,144.7768322,144.7768322,144.7768322,144.7768322
2016-05-19,144.3830838,144.3830838,144.3830838,144.3830838
2016-05-20,144.1094517,144.1094517,144.1094517,144.1094517
2016-05-21,144.0321467,144.0321467,144.0321467,144.0321467
2016-05-22,143.9549115,143.9549115,143.9549115,143.9549115
2016-05-23,143.8763328,143.8763328,143.8763328,143.8763328
2016-05-24,143.7999892,143.7999892,143.7999892,143.7999892
2016-05-25,143.6122215,143.6122215,143.6122215,143.6122215
2016-05-26,143.4157123,143.4157123,143.4157123,143.4157123
2016-05-27,143.2535445,143.2535445,143.2535445,143.2535445
2016-05-28,143.0259629,143.0259629,143.0259629,143.0259629
2016-05-29,142.5068262,142.5068262,142.5068262,142.5068262
2016-05-30,141.989573,141.989573,141.989573,141.989573
2016-05-31,141.3664301,141.3664301,141.3664301,141.3664301
2016-06-01,140.7372903,140.7372903,140.7372903,140.7372903
2016-06-02,140.118014,140.118014,140.118014,140.118014
2016-06-03,139.9797544,139.9797544,139.9797544,139.9797544
2016-06-04,140.0510965,140.0510965,140.0510965,140.0510965
2016-06-05,140.0638279,140.0638279,140.0638279,140.0638279
2016-06-06,140.0878502,140.0878502,140.0878502,140.0878502
2016-06-07,140.1649906,140.1649906,140.1649906,140.1649906
2016-06-08,140.2309648,140.2309648,140.2309648,140.2309648
2016-06-09,140.2773219,140.2773219,140.2773219,140.2773219
2016-06-10,140.2197023,140.2197023,140.2197023,140.2197023
2016-06-11,140.265583,140.265583,140.265583,140.265583
2016-06-12,140.3729614,140.3729614,140.3729614,140.3729614
2016-06-13,140.431361,140.431361,140.431361,140.431361
2016-06-14,140.3238062,140.3238062,140.3238062,140.3238062
2016-06-15,140.1325126,140.1325126,140.1325126,140.1325126
2016-06-16,139.8873367,139.8873367,139.8873367,139.8873367
2016-06-17,139.6162318,139.6162318,139.6162318,139.6162318
2016-06-18,139.5514963,139.5514963,139.5514963,139.5514963
