,date,datatype,station,attributes,value
52,2013-01-06T00:00:00,PRCP,GHCND:USW00094728,"T,,X,2400",0.0
53,2013-01-06T00:00:00,SNOW,GHCND:USW00094728,"T,,X,",0.0
54,2013-01-06T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
55,2013-01-06T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",7.8
56,2013-01-06T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",1.1
57,2013-01-06T00:00:00,WDF2,GHCND:USW00094728,",,X,",290.0
58,2013-01-06T00:00:00,WDF5,GHCND:USW00094728,",,X,",270.0
59,2013-01-06T00:00:00,WSF2,GHCND:USW00094728,",,X,",5.8
60,2013-01-06T00:00:00,WSF5,GHCND:USW00094728,",,X,",8.9
61,2013-01-06T00:00:00,WT08,GHCND:USW00094728,",,X,",1.0
62,2013-01-06T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
63,2013-01-06T00:00:00,WT18,GHCND:USW00094728,",,X,",1.0
64,2013-01-07T00:00:00,AWND,GHCND:USW00094728,",,X,",2.4
65,2013-01-07T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
66,2013-01-07T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
67,2013-01-07T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
68,2013-01-07T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",7.2
69,2013-01-07T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",2.8
70,2013-01-07T00:00:00,WDF2,GHCND:USW00094728,",,X,",310.0
71,2013-01-07T00:00:00,WDF5,GHCND:USW00094728,",,X,",310.0
72,2013-01-07T00:00:00,WSF2,GHCND:USW00094728,",,X,",7.2
73,2013-01-07T00:00:00,WSF5,GHCND:USW00094728,",,X,",11.2
74,2013-01-08T00:00:00,AWND,GHCND:USW00094728,",,X,",2.9
75,2013-01-08T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
76,2013-01-08T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
77,2013-01-08T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
78,2013-01-08T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",8.9
79,2013-01-08T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",1.7
80,2013-01-08T00:00:00,WDF2,GHCND:USW00094728,",,X,",250.0
81,2013-01-08T00:00:00,WDF5,GHCND:USW00094728,",,X,",260.0
82,2013-01-08T00:00:00,WSF2,GHCND:USW00094728,",,X,",7.6
83,2013-01-08T00:00:00,WSF5,GHCND:USW00094728,",,X,",11.2
84,2013-01-09T00:00:00,AWND,GHCND:USW00094728,",,X,",1.8
85,2013-01-09T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
86,2013-01-09T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
87,2013-01-09T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
88,2013-01-09T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",9.4
89,2013-01-09T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",3.9
90,2013-01-09T00:00:00,WDF2,GHCND:USW00094728,",,X,",270.0
91,2013-01-09T00:00:00,WDF5,GHCND:USW00094728,",,X,",250.0
92,2013-01-09T00:00:00,WSF2,GHCND:USW00094728,",,X,",6.3
93,2013-01-09T00:00:00,WSF5,GHCND:USW00094728,",,X,",9.8
94,2013-01-09T00:00:00,WT08,GHCND:USW00094728,",,X,",1.0
95,2013-01-10T00:00:00,AWND,GHCND:USW00094728,",,X,",3.0
96,2013-01-10T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
97,2013-01-10T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
98,2013-01-10T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
99,2013-01-10T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",8.3
100,2013-01-10T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",4.4
101,2013-01-10T00:00:00,WDF2,GHCND:USW00094728,",,X,",310.0
102,2013-01-10T00:00:00,WDF5,GHCND:USW00094728,",,X,",290.0
103,2013-01-10T00:00:00,WSF2,GHCND:USW00094728,",,X,",6.7
104,2013-01-10T00:00:00,WSF5,GHCND:USW00094728,",,X,",9.8
105,2013-01-11T00:00:00,AWND,GHCND:USW00094728,",,X,",2.0
106,2013-01-11T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",14.0
107,2013-01-11T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
108,2013-01-11T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
109,2013-01-11T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",7.8
110,2013-01-11T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",2.8
111,2013-01-11T00:00:00,WDF2,GHCND:USW00094728,",,X,",120.0
112,2013-01-11T00:00:00,WDF5,GHCND:USW00094728,",,X,",180.0
113,2013-01-11T00:00:00,WSF2,GHCND:USW00094728,",,X,",4.5
114,2013-01-11T00:00:00,WSF5,GHCND:USW00094728,",,X,",6.3
115,2013-01-11T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
116,2013-01-11T00:00:00,WT16,GHCND:USW00094728,",,X,",1.0
117,2013-01-12T00:00:00,AWND,GHCND:USW00094728,",,X,",1.7
118,2013-01-12T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.5
119,2013-01-12T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
120,2013-01-12T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
121,2013-01-12T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",8.3
122,2013-01-12T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",5.6
123,2013-01-12T00:00:00,WDF2,GHCND:USW00094728,",,X,",350.0
124,2013-01-12T00:00:00,WDF5,GHCND:USW00094728,",,X,",350.0
125,2013-01-12T00:00:00,WSF2,GHCND:USW00094728,",,X,",4.5
126,2013-01-12T00:00:00,WSF5,GHCND:USW00094728,",,X,",6.3
127,2013-01-12T00:00:00,WT01,GHCND:USW00094728,",,W,",1.0
128,2013-01-12T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
129,2013-01-12T00:00:00,WT16,GHCND:USW00094728,",,X,",1.0
130,2013-01-13T00:00:00,AWND,GHCND:USW00094728,",,X,",1.2
131,2013-01-13T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
132,2013-01-13T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
133,2013-01-13T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
134,2013-01-13T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",10.0
135,2013-01-13T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",6.1
136,2013-01-13T00:00:00,WDF2,GHCND:USW00094728,",,X,",180.0
137,2013-01-13T00:00:00,WDF5,GHCND:USW00094728,",,X,",170.0
138,2013-01-13T00:00:00,WSF2,GHCND:USW00094728,",,X,",5.4
139,2013-01-13T00:00:00,WSF5,GHCND:USW00094728,",,X,",8.0
140,2013-01-13T00:00:00,WT01,GHCND:USW00094728,",,X,",1.0
141,2013-01-13T00:00:00,WT08,GHCND:USW00094728,",,X,",1.0
142,2013-01-13T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
143,2013-01-14T00:00:00,AWND,GHCND:USW00094728,",,W,",2.2
144,2013-01-14T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",2.3
145,2013-01-14T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
146,2013-01-14T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
147,2013-01-14T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",13.3
148,2013-01-14T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",3.3
149,2013-01-14T00:00:00,WDF2,GHCND:USW00094728,",,X,",310.0
150,2013-01-14T00:00:00,WDF5,GHCND:USW00094728,",,X,",320.0
151,2013-01-14T00:00:00,WSF2,GHCND:USW00094728,",,X,",6.3
152,2013-01-14T00:00:00,WSF5,GHCND:USW00094728,",,X,",9.4
153,2013-01-14T00:00:00,WT01,GHCND:USW00094728,",,X,",1.0
154,2013-01-14T00:00:00,WT08,GHCND:USW00094728,",,X,",1.0
155,2013-01-14T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
156,2013-01-14T00:00:00,WT16,GHCND:USW00094728,",,X,",1.0
157,2013-01-15T00:00:00,AWND,GHCND:USW00094728,",,X,",3.1
158,2013-01-15T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",3.0
159,2013-01-15T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
160,2013-01-15T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
161,2013-01-15T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",3.3
162,2013-01-15T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",1.7
163,2013-01-15T00:00:00,WDF2,GHCND:USW00094728,",,X,",20.0
164,2013-01-15T00:00:00,WDF5,GHCND:USW00094728,",,X,",60.0
165,2013-01-15T00:00:00,WSF2,GHCND:USW00094728,",,X,",5.8
166,2013-01-15T00:00:00,WSF5,GHCND:USW00094728,",,X,",8.5
167,2013-01-15T00:00:00,WT01,GHCND:USW00094728,",,W,",1.0
168,2013-01-15T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
169,2013-01-15T00:00:00,WT16,GHCND:USW00094728,",,X,",1.0
170,2013-01-15T00:00:00,WT19,GHCND:USW00094728,",,X,",1.0
171,2013-01-16T00:00:00,AWND,GHCND:USW00094728,",,X,",2.2
172,2013-01-16T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",17.5
173,2013-01-16T00:00:00,SNOW,GHCND:USW00094728,"T,,X,",0.0
174,2013-01-16T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
175,2013-01-16T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",2.8
176,2013-01-16T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",0.0
177,2013-01-16T00:00:00,WDF2,GHCND:USW00094728,",,X,",310.0
178,2013-01-16T00:00:00,WDF5,GHCND:USW00094728,",,X,",310.0
179,2013-01-16T00:00:00,WSF2,GHCND:USW00094728,",,X,",7.2
180,2013-01-16T00:00:00,WSF5,GHCND:USW00094728,",,X,",12.1
181,2013-01-16T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
182,2013-01-16T00:00:00,WT16,GHCND:USW00094728,",,X,",1.0
183,2013-01-16T00:00:00,WT19,GHCND:USW00094728,",,X,",1.0
184,2013-01-17T00:00:00,AWND,GHCND:USW00094728,",,X,",2.5
185,2013-01-17T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
186,2013-01-17T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
187,2013-01-17T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
188,2013-01-17T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",6.1
189,2013-01-17T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",1.7
190,2013-01-17T00:00:00,WDF2,GHCND:USW00094728,",,X,",310.0
191,2013-01-17T00:00:00,WDF5,GHCND:USW00094728,",,X,",280.0
192,2013-01-17T00:00:00,WSF2,GHCND:USW00094728,",,X,",5.8
193,2013-01-17T00:00:00,WSF5,GHCND:USW00094728,",,X,",8.9
194,2013-01-18T00:00:00,AWND,GHCND:USW00094728,",,X,",3.0
195,2013-01-18T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
196,2013-01-18T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
197,2013-01-18T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
198,2013-01-18T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",1.7
199,2013-01-18T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-3.9
200,2013-01-18T00:00:00,WDF2,GHCND:USW00094728,",,X,",240.0
201,2013-01-18T00:00:00,WDF5,GHCND:USW00094728,",,X,",240.0
202,2013-01-18T00:00:00,WSF2,GHCND:USW00094728,",,X,",6.3
203,2013-01-18T00:00:00,WSF5,GHCND:USW00094728,",,X,",10.3
204,2013-01-19T00:00:00,AWND,GHCND:USW00094728,",,X,",4.4
205,2013-01-19T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
206,2013-01-19T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
207,2013-01-19T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
208,2013-01-19T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",10.6
209,2013-01-19T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-1.1
210,2013-01-19T00:00:00,WDF2,GHCND:USW00094728,",,X,",250.0
211,2013-01-19T00:00:00,WDF5,GHCND:USW00094728,",,X,",260.0
212,2013-01-19T00:00:00,WSF2,GHCND:USW00094728,",,X,",8.9
213,2013-01-19T00:00:00,WSF5,GHCND:USW00094728,",,X,",14.3
214,2013-01-20T00:00:00,AWND,GHCND:USW00094728,",,X,",4.9
215,2013-01-20T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
216,2013-01-20T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
217,2013-01-20T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
218,2013-01-20T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",11.7
219,2013-01-20T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-1.1
220,2013-01-20T00:00:00,WDF2,GHCND:USW00094728,",,X,",280.0
221,2013-01-20T00:00:00,WDF5,GHCND:USW00094728,",,X,",280.0
222,2013-01-20T00:00:00,WSF2,GHCND:USW00094728,",,X,",10.3
223,2013-01-20T00:00:00,WSF5,GHCND:USW00094728,",,X,",16.5
224,2013-01-21T00:00:00,AWND,GHCND:USW00094728,",,X,",2.3
225,2013-01-21T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
226,2013-01-21T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
227,2013-01-21T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
228,2013-01-21T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",0.0
229,2013-01-21T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-3.3
230,2013-01-21T00:00:00,WDF2,GHCND:USW00094728,",,X,",310.0
231,2013-01-21T00:00:00,WDF5,GHCND:USW00094728,",,X,",320.0
232,2013-01-21T00:00:00,WSF2,GHCND:USW00094728,",,X,",6.7
233,2013-01-21T00:00:00,WSF5,GHCND:USW00094728,",,X,",9.8
234,2013-01-22T00:00:00,AWND,GHCND:USW00094728,",,X,",4.7
235,2013-01-22T00:00:00,PRCP,GHCND:USW00094728,"T,,X,2400",0.0
236,2013-01-22T00:00:00,SNOW,GHCND:USW00094728,"T,,X,",0.0
237,2013-01-22T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
238,2013-01-22T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",-2.8
239,2013-01-22T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-10.6
240,2013-01-22T00:00:00,WDF2,GHCND:USW00094728,",,X,",290.0
241,2013-01-22T00:00:00,WDF5,GHCND:USW00094728,",,X,",290.0
242,2013-01-22T00:00:00,WSF2,GHCND:USW00094728,",,X,",8.9
243,2013-01-22T00:00:00,WSF5,GHCND:USW00094728,",,X,",13.0
244,2013-01-22T00:00:00,WT08,GHCND:USW00094728,",,W,",1.0
245,2013-01-22T00:00:00,WT18,GHCND:USW00094728,",,X,",1.0
246,2013-01-23T00:00:00,AWND,GHCND:USW00094728,",,X,",3.5
247,2013-01-23T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
248,2013-01-23T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
249,2013-01-23T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
250,2013-01-23T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",-6.7
251,2013-01-23T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-11.7
252,2013-01-23T00:00:00,WDF2,GHCND:USW00094728,",,X,",280.0
253,2013-01-23T00:00:00,WDF5,GHCND:USW00094728,",,X,",280.0
254,2013-01-23T00:00:00,WSF2,GHCND:USW00094728,",,X,",7.6
255,2013-01-23T00:00:00,WSF5,GHCND:USW00094728,",,X,",11.6
256,2013-01-24T00:00:00,AWND,GHCND:USW00094728,",,X,",3.8
257,2013-01-24T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
258,2013-01-24T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
259,2013-01-24T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
260,2013-01-24T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",-5.6
261,2013-01-24T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-11.1
262,2013-01-24T00:00:00,WDF2,GHCND:USW00094728,",,X,",300.0
263,2013-01-24T00:00:00,WDF5,GHCND:USW00094728,",,X,",320.0
264,2013-01-24T00:00:00,WSF2,GHCND:USW00094728,",,X,",8.9
265,2013-01-24T00:00:00,WSF5,GHCND:USW00094728,",,X,",13.9
266,2013-01-25T00:00:00,AWND,GHCND:USW00094728,",,X,",3.0
267,2013-01-25T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",1.8
268,2013-01-25T00:00:00,SNOW,GHCND:USW00094728,",,X,",38.0
269,2013-01-25T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
270,2013-01-25T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",-4.4
271,2013-01-25T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-10.6
272,2013-01-25T00:00:00,WDF2,GHCND:USW00094728,",,X,",280.0
273,2013-01-25T00:00:00,WDF5,GHCND:USW00094728,",,X,",290.0
274,2013-01-25T00:00:00,WSF2,GHCND:USW00094728,",,X,",6.7
275,2013-01-25T00:00:00,WSF5,GHCND:USW00094728,",,X,",10.3
276,2013-01-25T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
277,2013-01-25T00:00:00,WT18,GHCND:USW00094728,",,X,",1.0
278,2013-01-26T00:00:00,AWND,GHCND:USW00094728,",,X,",3.0
279,2013-01-26T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
280,2013-01-26T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
281,2013-01-26T00:00:00,SNWD,GHCND:USW00094728,",,X,",51.0
282,2013-01-26T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",-2.8
283,2013-01-26T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-9.4
284,2013-01-26T00:00:00,WDF2,GHCND:USW00094728,",,X,",300.0
285,2013-01-26T00:00:00,WDF5,GHCND:USW00094728,",,X,",290.0
286,2013-01-26T00:00:00,WSF2,GHCND:USW00094728,",,X,",7.6
287,2013-01-26T00:00:00,WSF5,GHCND:USW00094728,",,X,",12.1
288,2013-01-27T00:00:00,AWND,GHCND:USW00094728,",,X,",2.6
289,2013-01-27T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",0.0
290,2013-01-27T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
291,2013-01-27T00:00:00,SNWD,GHCND:USW00094728,",,X,",25.0
292,2013-01-27T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",1.1
293,2013-01-27T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-7.2
294,2013-01-27T00:00:00,WDF2,GHCND:USW00094728,",,X,",280.0
295,2013-01-27T00:00:00,WDF5,GHCND:USW00094728,",,X,",290.0
296,2013-01-27T00:00:00,WSF2,GHCND:USW00094728,",,X,",6.3
297,2013-01-27T00:00:00,WSF5,GHCND:USW00094728,",,X,",9.4
298,2013-01-28T00:00:00,AWND,GHCND:USW00094728,",,X,",2.1
299,2013-01-28T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",5.6
300,2013-01-28T00:00:00,SNOW,GHCND:USW00094728,"T,,X,",0.0
301,2013-01-28T00:00:00,SNWD,GHCND:USW00094728,",,X,",25.0
302,2013-01-28T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",2.2
303,2013-01-28T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",-1.7
304,2013-01-28T00:00:00,WDF2,GHCND:USW00094728,",,X,",250.0
305,2013-01-28T00:00:00,WDF5,GHCND:USW00094728,",,Z,",250.0
306,2013-01-28T00:00:00,WSF2,GHCND:USW00094728,",,X,",5.8
307,2013-01-28T00:00:00,WSF5,GHCND:USW00094728,",,Z,",9.4
308,2013-01-28T00:00:00,WT08,GHCND:USW00094728,",,X,",1.0
309,2013-01-28T00:00:00,WT16,GHCND:USW00094728,",,X,",1.0
310,2013-01-28T00:00:00,WT18,GHCND:USW00094728,",,X,",1.0
311,2013-01-28T00:00:00,WT19,GHCND:USW00094728,",,X,",1.0
312,2013-01-29T00:00:00,AWND,GHCND:USW00094728,",,X,",2.0
313,2013-01-29T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",1.5
314,2013-01-29T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
315,2013-01-29T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
316,2013-01-29T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",9.4
317,2013-01-29T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",2.2
318,2013-01-29T00:00:00,WDF2,GHCND:USW00094728,",,X,",140.0
319,2013-01-29T00:00:00,WSF2,GHCND:USW00094728,",,X,",4.5
320,2013-01-29T00:00:00,WT08,GHCND:USW00094728,",,X,",1.0
321,2013-01-29T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
322,2013-01-29T00:00:00,WT16,GHCND:USW00094728,",,X,",1.0
323,2013-01-29T00:00:00,AWND,GHCND:USW00094728,",,X,",2.0
324,2013-01-29T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",1.5
325,2013-01-29T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
326,2013-01-29T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
327,2013-01-29T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",9.4
328,2013-01-29T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",2.2
329,2013-01-29T00:00:00,WDF2,GHCND:USW00094728,",,X,",140.0
330,2013-01-29T00:00:00,WSF2,GHCND:USW00094728,",,X,",4.5
331,2013-01-29T00:00:00,WT08,GHCND:USW00094728,",,X,",1.0
332,2013-01-29T00:00:00,WT13,GHCND:USW00094728,",,X,",1.0
333,2013-01-29T00:00:00,WT16,GHCND:USW00094728,",,X,",1.0
334,2013-01-30T00:00:00,AWND,GHCND:USW00094728,",,X,",2.3
335,2013-01-30T00:00:00,PRCP,GHCND:USW00094728,",,X,2400",1.0
336,2013-01-30T00:00:00,SNOW,GHCND:USW00094728,",,X,",0.0
337,2013-01-30T00:00:00,SNWD,GHCND:USW00094728,",,X,",0.0
338,2013-01-30T00:00:00,TMAX,GHCND:USW00094728,",,X,2400",15.0
339,2013-01-30T00:00:00,TMIN,GHCND:USW00094728,",,X,2400",3.9
340,2013-01-30T00:00:00,WDF2,GHCND:USW00094728,",,X,",170.0
341,2013-01-30T00:00:00,WDF5,GHCND:USW00094728,",,X,",170.0
342,2013-01-30T00:00:00,WSF2,GHCND:USW00094728,",,X,",6.7
343,2013-01-30T00:00:00,WSF5,GHCND:USW00094728,",,X,",10.3
344,2013-01-30T00:00:00,WT01,GHCND:USW00094728,",,X,",1.0
