Time,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
2006-08-14,-0.0011614401858303092,,,,,,,,,,,,
2006-08-15,-0.028216704288939076,,,,,,,,,,,,
2006-08-16,-0.02637362637362639,,,,,,,,,,,,
2006-08-17,0.006915629322268302,,,,,,,,,,,,
2006-08-18,-0.026655896607431284,,,,,,,,,,,,
2006-08-21,0.018930041152263266,,,,,,,,,,,,
2006-08-22,-0.00191675794085433,,,,,,,,,,,,
2006-08-23,-0.011637347767253114,,,,,,,,,,,,
2006-08-24,0.0027137042062415073,,,,,,,,,,,,
2006-08-25,-0.004054054054054013,,,,,,,,,,,,
2006-08-28,0.004888647474198926,,,,,,,,,,,,
2006-08-29,0.006010928961748707,,,,,,,,,,,,
2006-08-30,0.016666666666666607,,,,,,,,,,,,
2006-08-31,0.019830028328611915,,,,,,,,,,,,
2006-09-01,-0.013966480446927387,,,,,,,,,,,,
2006-09-05,0.00561797752808979,,,,,,,,,,,,
2006-09-06,0.004231311706629048,,,,,,,,,,,,
2006-09-07,0.0014124293785311437,,,,,,,,,,,,
2006-09-08,0.005681818181818121,,,,,,,,,,,,
2006-09-11,0.0,,,,,,,,,,,,
2006-09-12,0.005714285714285783,,,,,,,,,,,,
2006-09-13,0.01449275362318847,,,,,,,,,,,,
2006-09-14,-0.0028901734104046506,,,,,,,,,,,,
2006-09-15,0.01615271659324513,,,,,,,,,,,,
2006-09-18,-0.01017441860465118,,,,,,,,,,,,
2006-09-19,-0.017142857142857126,,,,,,,,,,,,
2006-09-20,0.0031527658354830734,,,,,,,,,,,,
2006-09-21,0.023467292461132327,,,,,,,,,,,,
2006-09-22,-0.00554259043173877,,,,,,,,,,,,
2006-09-25,0.003512880562060783,,,,,,,,,,,,
2006-09-26,-0.0011695906432748204,,,,,,,,,,,,
2006-09-27,-0.006968641114982521,,,,,,,,,,,,
2006-09-28,-0.0014496955639315967,,,,,,,,,,,,
2006-09-29,-0.008908045977011558,,,,,,,,,,,,
2006-10-02,0.0034602076124568004,,,,,,,,,,,,
2006-10-03,-0.0011520737327188613,,,,,,,,,,,,
2006-10-04,0.014611338398597296,,,,,,,,,,,,
2006-10-05,0.030102347983142597,,,,,,,,,,,,
2006-10-06,0.006971809639284565,,,,,,,,,,,,
2006-10-09,0.006406345332519825,,,,,,,,,,,,
2006-10-10,-0.014135338345864668,,,,,,,,,,,,
2006-10-11,-0.029197080291970767,,,,,,,,,,,,
2006-10-12,-0.028368794326241176,,,,,,,,,,,,
2006-10-13,-0.02758620689655178,,,,,,,,,,,,
2006-10-16,-0.041005291005291045,,,,,,,,,,,,
2006-10-17,0.005586592178770999,,,,,,,,,,,,
2006-10-18,0.005080213903743358,,,,,,,,,,,,
2006-10-19,-0.002666666666666706,,,,,,,,,,,,
2006-10-20,-0.0026595744680850686,,,,,,,,,,,,
2006-10-23,0.005347593582887722,,,,,,,,,,,,
2006-10-24,-0.010058231868713685,,,,,,,,,,,,
2006-10-25,-0.0005291005291004902,,,,,,,,,,,,
2006-10-26,0.0010593220338981357,,,,,,,,,,,,
2006-10-27,-0.0007938608097378674,,,,,,,,,,,,
2006-10-30,-0.0002645502645503006,,,,,,,,,,,,
2006-10-31,0.021621621621621623,,,,,,,,,,,,
2006-11-01,-0.005376344086021501,,,,,,,,,,,,
2006-11-02,0.004048582995951344,,,,,,,,,,,,
2006-11-03,0.0,,,,,,,,,,,,
2006-11-06,-0.005369127516778538,,,,,,,,,,,,
2006-11-07,-0.005340453938584733,,,,,,,,,,,,
2006-11-08,0.013531799729364025,,,,,,,,,,,,
2006-11-09,-0.0008112493239589291,,,,,,,,,,,,
2006-11-10,-0.0013502565487442109,,,,,,,,,,,,
2006-11-13,-0.0018867924528301883,,,,,,,,,,,,
2006-11-14,-0.008021390374331583,,,,,,,,,,,,
2006-11-15,-0.02604166666666663,,,,,,,,,,,,
2006-11-16,0.015873015873015817,,,,,,,,,,,,
2006-11-17,-0.006570302233902758,,,,,,,,,,,,
2006-11-20,-0.001312335958005284,,,,,,,,,,,,
2006-11-21,-0.002617801047120394,,,,,,,,,,,,
2006-11-22,-0.008307372793354029,,,,,,,,,,,,
2006-11-27,0.005744125326370808,,,,,,,,,,,,
2006-11-28,-0.022959183673469385,,,,,,,,,,,,
2006-11-29,-0.006588950836289964,,,,,,,,,,,,
2006-11-30,0.00766087844739527,,,,,,,,,,,,
2006-12-01,-0.0025471217524197787,,,,,,,,,,,,
2006-12-04,0.008995116936520109,,,,,,,,,,,,
2006-12-05,0.005686223830447368,,,,,,,,,,,,
2006-12-06,0.0,,,,,,,,,,,,
2006-12-07,-0.0023207839092316274,,,,,,,,,,,,
2006-12-08,0.013591217982226844,,,,,,,,,,,,
2006-12-11,0.006842105263157983,,,,,,,,,,,,
2006-12-12,-0.009126466753585416,,,,,,,,,,,,
2006-12-13,0.010540184453228019,,,,,,,,,,,,
2006-12-14,0.014705882352941124,,,,,,,,,,,,
2006-12-15,-0.005054535780792735,,,,,,,,,,,,
2006-12-18,0.017320703653585845,,,,,,,,,,,,
2006-12-19,0.0024416711882799813,,,,,,,,,,,,
2006-12-20,0.0019026909486274945,,,,,,,,,,,,
2006-12-21,0.010714285714285676,,,,,,,,,,,,
2006-12-22,-0.003285870755750264,,,,,,,,,,,,
2006-12-26,-0.002185792349726823,,,,,,,,,,,,
2006-12-27,0.00687757909215958,,,,,,,,,,,,
2006-12-28,-0.006287588846364156,,,,,,,,,,,,
2006-12-29,-0.004625850340136073,,,,,,,,,,,,
2007-01-03,0.0027285129604366354,,,,,,,,,,,,
2007-01-04,0.015235457063711877,,,,,,,,,,,,
2007-01-05,-0.002762430939226568,,,,,,,,,,,,
2007-01-08,-0.010928961748633892,,,,,,,,,,,,
2007-01-09,0.0005467468562054822,,,,,,,,,,,,
2007-01-10,0.00938189845474624,,,,,,,,,,,,
2007-01-11,-0.01788617886178867,,,,,,,,,,,,
2007-01-12,0.0027173913043478937,,,,,,,,,,,,
2007-01-16,-0.018143009605122717,,,,,,,,,,,,
2007-01-17,0.018478260869565277,,,,,,,,,,,,
2007-01-18,-0.011284255776464192,,,,,,,,,,,,
2007-01-19,0.018331053351573257,,,,,,,,,,,,
2007-01-22,0.01386962552011095,,,,,,,,,,,,
2007-01-23,-0.0055172413793103114,,,,,,,,,,,,
2007-01-24,0.007224228952486866,,,,,,,,,,,,
2007-01-25,0.00027793218454696955,,,,,,,,,,,,
2007-01-26,0.030945558739255086,,,,,,,,,,,,
2007-01-29,0.05757575757575761,,,,,,,,,,,,
2007-01-30,-0.019024970273483932,,,,,,,,,,,,
2007-01-31,-0.02970868185751374,,,,,,,,,,,,
2007-02-01,-0.014776925262858787,,,,,,,,,,,,
2007-02-02,-0.0073342736248237506,,,,,,,,,,,,
2007-02-05,0.007102272727272707,,,,,,,,,,,,
2007-02-06,0.005714285714285783,,,,,,,,,,,,
2007-02-07,0.008645533141210304,,,,,,,,,,,,
2007-02-08,0.0002882675122515277,,,,,,,,,,,,
2007-02-09,-0.01392836839113143,,,,,,,,,,,,
2007-02-12,-0.004245683555052393,,,,,,,,,,,,
2007-02-13,-0.021329639889196672,,,,,,,,,,,,
2007-02-14,0.024404086265607416,,,,,,,,,,,,
2007-02-15,0.0039886039886039,,,,,,,,,,,,
2007-02-16,0.008910606496119744,,,,,,,,,,,,
2007-02-20,-0.011647727272727337,,,,,,,,,,,,
2007-02-21,-0.01949860724233987,,,,,,,,,,,,
2007-02-22,-0.0016685205784204848,,,,,,,,,,,,
2007-02-23,-0.003325942350332567,,,,,,,,,,,,
2007-02-26,-0.00879120879120876,,,,,,,,,,,,
2007-02-27,0.008310249307479145,,,,,,,,,,,,
2007-02-28,-0.01902173913043481,,,,,,,,,,,,
2007-03-01,0.003818876159301654,,,,,,,,,,,,
2007-03-02,0.02259414225941425,,,,,,,,,,,,
2007-03-05,-0.019151846785225746,,,,,,,,,,,,
2007-03-06,0.004120879120879106,,,,,,,,,,,,
2007-03-07,-0.00952380952380949,,,,,,,,,,,,
2007-03-08,0.008230452674897082,,,,,,,,,,,,
2007-03-09,0.008298755186721962,,,,,,,,,,,,
2007-03-12,-0.0008291873963516272,,,,,,,,,,,,
2007-03-13,-0.006316945893985237,,,,,,,,,,,,
2007-03-14,-0.004647348277747376,,,,,,,,,,,,
2007-03-15,-0.003269754768392308,,,,,,,,,,,,
2007-03-16,-0.01608579088471851,,,,,,,,,,,,
2007-03-19,-0.005333333333333301,,,,,,,,,,,,
2007-03-20,0.0,,,,,,,,,,,,
2007-03-21,0.013239664955417396,,,,,,,,,,,,
2007-03-22,0.010374010374010423,,,,,,,,,,,,
2007-03-23,-0.006778741865509752,,,,,,,,,,,,
2007-03-26,0.001901657158380754,,,,,,,,,,,,
2007-03-27,0.02821229050279328,,,,,,,,,,,,
2007-03-28,0.00958826847151717,,,,,,,,,,,,
2007-03-29,-0.013904338153503892,,,,,,,,,,,,
2007-03-30,-0.009911894273127664,,,,,,,,,,,,
2007-04-02,0.0008266740148801244,,,,,,,,,,,,
2007-04-03,-0.00982264665757171,-0.0095628415300546,,,,,,,,,,,
2007-04-04,0.006868131868131844,0.005494505494505475,,,,,,,,,,,
2007-04-05,0.022471910112359605,0.022471910112359605,,,,,,,,,,,
2007-04-09,0.011363636363636465,0.011363636363636465,,,,,,,,,,,
2007-04-10,0.036818851251841034,0.041420118343195256,,,,,,,,,,,
2007-04-11,0.05336642879304998,0.048712379770400105,,,,,,,,,,,
2007-04-12,0.0009316770186336143,-0.00524691358024687,,,,,,,,,,,
2007-04-13,-0.006172839506172867,0.0,,,,,,,,,,,
2007-04-16,0.006211180124223503,0.006211180124223503,,,,,,,,,,,
2007-04-17,0.017377567140600236,0.017377567140600236,,,,,,,,,,,
2007-04-18,0.06745362563237767,0.06745362563237767,,,,,,,,,,,
2007-04-19,-0.017561298873426168,-0.017561298873426168,,,,,,,,,,,
2007-04-20,-0.02895752895752901,-0.02487883683360259,,,,,,,,,,,
2007-04-23,0.00452488687782826,0.0003232062055591456,,,,,,,,,,,
2007-04-24,0.007817589576547102,0.007817589576547102,,,,,,,,,,,
2007-04-25,0.014876033057851235,0.011532125205930832,,,,,,,,,,,
2007-04-26,-0.004934210526315819,-0.00164473684210531,,,,,,,,,,,
2007-04-27,-0.01681759379042691,-0.01681759379042691,,,,,,,,,,,
2007-04-30,-0.01371610845295057,-0.01371610845295057,,,,,,,,,,,
2007-05-01,-0.0034965034965035446,-0.007911392405063333,,,,,,,,,,,
2007-05-02,-0.0190208917991892,-0.015576323987538943,,,,,,,,,,,
2007-05-03,0.010078740157480226,0.011023622047244164,,,,,,,,,,,
2007-05-04,-0.0015723270440252124,-0.0015723270440252124,,,,,,,,,,,
2007-05-07,-0.024539877300613466,-0.024539877300613466,,,,,,,,,,,
2007-05-08,-0.012121212121212088,-0.012121212121212088,,,,,,,,,,,
2007-05-09,0.01538461538461533,0.01538461538461533,,,,,,,,,,,
2007-05-10,-0.010353227771010887,-0.010353227771010887,,,,,,,,,,,
2007-05-11,-0.010843373493976016,-0.010843373493976016,,,,,,,,,,,
2007-05-14,0.0,0.0,,,,,,,,,,,
2007-05-15,0.012503812137846904,0.010654490106544845,,,,,,,,,,,
2007-05-16,-0.006062443164595366,-0.006652555185969078,,,,,,,,,,,
2007-05-17,0.0027355623100302484,0.0015142337976983278,,,,,,,,,,,
2007-05-18,0.0027430661383722743,0.0027330701488004205,,,,,,,,,,,
2007-05-21,0.009538461538461718,0.008266993263931433,,,,,,,,,,,
2007-05-22,0.03833865814696491,0.03682539682539687,,,,,,,,,,,
2007-05-23,0.006754583467353026,0.009615384615384581,,,,,,,,,,,
2007-05-24,-0.0044828690361832235,-0.00446713465220161,,,,,,,,,,,
2007-05-25,-0.014515620069422419,-0.017554858934169304,,,,,,,,,,,
2007-05-29,0.0044374009508716394,0.008217446270543771,,,,,,,,,,,
2007-05-30,0.037146614069691,0.035679214402618564,,,,,,,,,,,
2007-05-31,-0.01870967741935492,-0.02083333333333337,,,,,,,,,,,
2007-06-01,0.026490066225165476,0.0159557147508953,,,,,,,,,,,
2007-06-04,-0.011456628477905073,-0.009354838709677349,,,,,,,,,,,
2007-06-05,-0.0006542361792606366,-0.024236701290525575,,,,,,,,,,,
2007-06-06,0.007912957467853587,0.003157562361856714,,,,,,,,,,,
2007-06-07,0.017785234899328817,0.01506410256410251,,,,,,,,,,,
2007-06-08,0.00472016183411994,-0.006369426751592355,,,,,,,,,,,
2007-06-11,0.03597624869018512,0.05263157894736836,,,,,,,,,,,
2007-06-12,0.03656770456191172,0.03504510756419155,,,,,,,,,,,
2007-06-13,-0.013571428571428568,-0.013013698630137016,,,,,,,,,,,
2007-06-14,-0.011997177134791759,-0.014844804318488447,,,,,,,,,,,
2007-06-15,0.023104693140794108,0.02525077827741251,,,,,,,,,,,
2007-06-18,0.0036231884057971175,0.011192724728926295,,,,,,,,,,,
2007-06-19,0.03370786516853941,0.0228980322003578,,,,,,,,,,,
2007-06-20,-0.010744720266765428,-0.008513657325292523,,,,,,,,,,,
2007-06-21,0.04612403100775175,0.046011131725417265,,,,,,,,,,,
2007-06-22,-0.008835958509412212,0.006348020911127739,,,,,,,,,,,
2007-06-25,0.07119341563786019,0.05019607843137264,,,,,,,,,,,
2007-06-26,-0.040284360189573376,-0.038461538461538436,,,,,,,,,,,
2007-06-27,-0.012865497076023469,-0.018867924528301994,,,,,,,,,,,
2007-06-28,-0.05490051584377298,-0.05124605124605108,,,,,,,,,,,
2007-06-29,0.020300751879699153,0.03599999999999981,,,,,,,,,,,
2007-07-02,0.004911220249338877,0.0025519504192490494,,,,,,,,,,,
2007-07-03,0.014953987730061291,0.016679021497405522,,,,,,,,,,,
2007-07-05,-0.008741923223109072,-0.004795278495020372,,,,,,,,,,,
2007-07-06,0.019767441860465196,0.016116941529235485,,,,,,,,,,,
2007-07-09,-0.008835958509412212,-0.005590756615728609,,,,,,,,,,,
2007-07-10,-0.002681992337164707,-0.0026022304832713505,,,,,,,,,,,
2007-07-11,0.012805587892898762,0.012420022581859369,,,,,,,,,,,
2007-07-12,0.006247559547051695,0.006058311245740189,,,,,,,,,,,
2007-07-13,-0.0073643410852711755,-0.0071428571428570065,,,,,,,,,,,
2007-07-16,0.010971786833855912,0.011022424933485375,,,,,,,,,,,
2007-07-17,-0.025954198473282508,-0.022659732540861732,,,,,,,,,,,
2007-07-18,-0.046579330422125254,-0.0480905233380482,,,,,,,,,,,
2007-07-19,0.004385964912280604,0.007122507122507171,,,,,,,,,,,
2007-07-20,0.020134228187919545,0.006451612903225934,,,,,,,,,,,
2007-07-23,-0.013607944097094427,-0.003215434083601254,,,,,,,,,,,
2007-07-24,-0.019826964671953884,-0.017550017550017505,,,,,,,,,,,
2007-07-25,-0.013513513513513598,-0.011450381679389388,,,,,,,,,,,
2007-07-26,-0.016783216783216814,-0.01132075471698113,,,,,,,,,,,
2007-07-27,0.015985790408525657,0.006213324128408804,,,,,,,,,,,
2007-07-30,-0.0017730496453900457,0.01011157601115742,,,,,,,,,,,
2007-07-31,0.0064239828693790635,0.0017464198393293273,,,,,,,,,,,
2007-08-01,-0.014074595355383579,-0.00555748523792976,,,,,,,,,,,
2007-08-02,-0.004901960784313819,0.0017397355601949105,,,,,,,,,,,
2007-08-03,0.025125628140703515,0.01842664776754077,,,,,,,,,,,
2007-08-06,-0.0017914725904694118,0.008577555396711789,,,,,,,,,,,
2007-08-07,0.0730488273740868,0.04598130841121506,,,,,,,,,,,
2007-08-08,-0.01663516068052917,0.0033758439609901103,,,,,,,,,,,
2007-08-09,0.004176157934700164,0.006797583081570968,,,,,,,,,,,
2007-08-10,0.011520737327188835,0.010687022900763399,,,,,,,,,,,
2007-08-13,-0.01326259946949604,-0.015037593984962405,,,,,,,,,,,
2007-08-14,0.07714285714285696,0.05976095617529875,,,,,,,,,,,
2007-08-15,0.006987258528565521,0.006819093461692738,,,,,,,,,,,
2007-08-16,-0.017366720516962753,-0.03222049689440998,,,,,,,,,,,
2007-08-17,-0.0072173215717723505,0.010196078431372602,,,,,,,,,,,
2007-08-20,0.012997562956945652,0.020000000000000018,,,,,,,,,,,
2007-08-21,0.0,-0.007542675664946374,,,,,,,,,,,
2007-08-22,-0.0028351559335764165,-0.0194628260023354,,,,,,,,,,,
2007-08-23,0.009815950920245342,0.010224144710971217,,,,,,,,,,,
2007-08-24,0.0028712059064806006,-0.0023538642604943316,,,,,,,,,,,
2007-08-27,0.003292181069958877,0.009504950495049513,,,,,,,,,,,
2007-08-28,-0.0036900369003690647,-0.010967489228358884,,,,,,,,,,,
2007-08-29,0.02867988190636872,0.027364185110664074,,,,,,,,,,,
2007-08-30,-0.00042158516020229797,0.0032297133629390906,,,,,,,,,,,
2007-08-31,0.04770318021201403,0.03770423125261835,,,,,,,,,,,
2007-09-04,-0.0017636684303351524,0.0004191114836546994,,,,,,,,,,,
2007-09-05,-0.01305483028720622,-0.007900207900207956,,,,,,,,,,,
2007-09-06,-0.0026041666666666297,-0.0041407867494823725,,,,,,,,,,,
2007-09-07,-0.034367141659681466,-0.03245192307692302,,,,,,,,,,,
2007-09-10,-0.003757828810020847,-0.0008006405124100224,,,,,,,,,,,
2007-09-11,-0.03969526864474737,-0.012648221343873445,,,,,,,,,,,
2007-09-12,0.009716599190283448,0.016064257028112428,,,,,,,,,,,
2007-09-13,0.00040502227622507547,-0.01229670765569213,,,,,,,,,,,
2007-09-14,0.005293159609120579,0.00880352140856333,,,,,,,,,,,
2007-09-17,-0.017992802878848413,-0.02306489444878812,,,,,,,,,,,
2007-09-18,0.007655116841257081,0.010268562401263948,,,,,,,,,,,
2007-09-19,-0.018196202531645667,-0.018604651162790753,,,,,,,,,,,
2007-09-20,-0.012885591565794607,-0.011872845653006614,,,,,,,,,,,
2007-09-21,-0.02065009560229436,-0.01768246802106843,,,,,,,,,,,
2007-09-24,-0.001908396946564861,-0.0022522522522521182,,,,,,,,,,,
2007-09-25,0.009633911368015502,0.009473285335354298,,,,,,,,,,,
2007-09-26,0.02894528152260123,0.020889748549322906,,,,,,,,,,,
2007-09-27,-0.02323780015491872,-0.020090978013646787,,,,,,,,,,,
2007-09-28,-0.0015467904098995788,0.0015186028853455547,,,,,,,,,,,
2007-10-01,-0.024150943396226365,-0.005662514156285381,,,,,,,,,,,
2007-10-02,-0.013402829486224954,-0.011567164179104528,,,,,,,,,,,
2007-10-03,-0.020780167699598895,-0.0251000363768642,,,,,,,,,,,
2007-10-04,0.0,0.0010924981791695654,,,,,,,,,,,
2007-10-05,0.00036469730124011335,0.003288271830471423,,,,,,,,,,,
2007-10-08,0.0003648303538852371,0.0029314767314034818,,,,,,,,,,,
2007-10-09,-0.031106398020501747,-0.017638588912887054,,,,,,,,,,,
2007-10-10,0.03778429933969174,0.044360902255639045,,,,,,,,,,,
2007-10-11,-0.04918032786885229,-0.05270655270655278,,,,,,,,,,,
2007-10-12,-0.04940318302387281,-0.050388907676699235,,,,,,,,,,,
2007-10-15,-0.03364306312079457,-0.01564580559254325,,,,,,,,,,,
2007-10-16,0.0,-0.02213541666666674,,,,,,,,,,,
2007-10-17,0.025632599408478507,0.02570951585976622,,,,,,,,,,,
2007-10-18,0.019430485762144123,0.02814967387572942,,,,,,,,,,,
2007-10-19,-0.016474464579901205,-0.0064802182810367315,,,,,,,,,,,
2007-10-22,0.022229706972044516,0.013480815762184406,,,,,,,,,,,
2007-10-23,0.020976616231086487,0.011538461538461497,,,,,,,,,,,
2007-10-24,-0.005471956224350039,-0.014133057566356522,,,,,,,,,,,
2007-10-25,0.037247250798155385,0.027266288951841577,,,,,,,,,,,
2007-10-26,0.022488211824446713,0.003910415926057453,,,,,,,,,,,
2007-10-29,-0.0014487504527346262,-0.009158154279675812,,,,,,,,,,,
2007-10-30,-0.01039426523297482,0.0014109347442678999,,,,,,,,,,,
2007-10-31,-0.029227557411273364,-0.012883008356545878,,,,,,,,,,,
2007-11-01,0.00700770847932719,0.014840989399293347,,,,,,,,,,,
2007-11-02,0.03181489515545888,0.004971590909090828,,,,,,,,,,,
2007-11-05,-0.014255167498218091,0.012949640287769792,,,,,,,,,,,
2007-11-06,-0.01543859649122803,-0.015929203539822967,,,,,,,,,,,
2007-11-07,0.05127259313906296,0.018018018018018056,,,,,,,,,,,
2007-11-08,,0.01685599120556991,,,,,,,,,,,
2007-11-09,,0.0003665689149559004,,,,,,,,,,,
2007-11-12,,0.007385524372230501,,,,,,,,,,,
2007-11-13,,0.002962962962963056,,,,,,,,,,,
2007-11-14,,0.010857356795207718,,,,,,,,,,,
2007-11-15,,0.012893439514600091,,,,,,,,,,,
2007-11-16,,-0.014573991031390232,,,,,,,,,,,
2007-11-19,,0.0063933809702898525,0.006386175807663319,,,,,,,,,,
2007-11-20,,-0.01664201183431957,-0.01077666295057611,,,,,,,,,,
2007-11-21,,-0.006612784717119791,-0.006644518272425071,,,,,,,,,,
2007-11-26,,-0.0007342143906020615,-0.0014743826022853845,,,,,,,,,,
2007-11-27,,-0.004749725977347463,-0.004768892149669912,,,,,,,,,,
2007-11-28,,-0.0076142131979696215,-0.007644703312704615,,,,,,,,,,
2007-11-29,,0.010997067448680342,0.011041589988958433,,,,,,,,,,
2007-11-30,,-0.009440813362381895,-0.0051263273526181985,,,,,,,,,,
2007-12-03,,-0.008282319049333853,-0.008351488743645441,,,,,,,,,,
2007-12-04,,-0.01489890031926211,-0.015021459227468004,-0.015086206896551713,,,,,,,,,
2007-12-05,,-0.007394366197183144,-0.008158921603405256,-0.008193801211257568,,,,,,,,,
2007-12-06,,-0.020351845463952967,-0.020159888773027546,-0.020244328097731246,,,,,,,,,
2007-12-07,,-0.0034376074252320254,-0.003463803255975062,-0.003478260869565264,,,,,,,,,
2007-12-10,,-0.02839011356045429,-0.028600269179004045,-0.028716216216216228,,,,,,,,,
2007-12-11,,0.009780775716694778,0.009853890587835368,0.009894234049812267,,,,,,,,,
2007-12-12,,0.021357216672407864,0.02152030544949657,0.021610317183687888,,,,,,,,,
2007-12-13,,-0.011576438542730605,-0.011663807890222921,-0.011712022046159287,,,,,,,,,
2007-12-14,,-0.020020020020020013,-0.020168067226890796,-0.020249746878164054,,,,,,,,,
2007-12-17,,0.00234113712374584,0.11842105263157898,0.08933823529411766,,,,,,,,,
2007-12-18,,-0.012875536480686622,,,,,,,,,,,
2007-12-19,,-0.008510638297872464,,,,,,,,,,,
2007-12-20,,-0.004885993485342022,,,,,,,,,,,
2007-12-21,,0.029855753102985494,,,,,,,,,,,
