Time,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,K07,K08,K09,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,U07,U08,U09,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
2005-09-23,-0.010600706713780994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-26,-0.008322382829610175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-27,-0.0030567685589518723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-28,0.004385964912280604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-29,-0.011274934952298366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,-0.027824620573355774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-03,0.011945392491467421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-04,-0.008879492600422756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-05,-0.005048380311316714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-06,0.0038006756756756577,,,,,,,,,,,,,0.0037453183520599342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-07,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-10,0.019810508182601216,,,,,,,,,,,,,0.019516334323292472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-11,-0.02804520719966519,,,,,,,,,,,,,-0.029641827912721408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-12,0.014868309260832602,,,,,,,,,,,,,0.016743407283382084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-13,0.0034100596760444635,,,,,,,,,,,,,0.0037815126050420034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-14,0.006866952789699621,,,,,,,,,,,,,0.012765957446808418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-17,-0.026733500417710943,,,,,,,,,,,,,-0.028524183546920212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-18,-0.022857142857142798,,,,,,,,,,,,,-0.02262626262626255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-19,0.00906095551894559,,,,,,,,,,,,,0.008968609865470878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-20,0.02663847780126849,,,,,,,,,,,,,0.028511530398322993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-21,-0.018672199170124526,,,,,,,,,,,,,-0.016494845360824795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-24,-0.01632653061224487,,,,,,,,,,,,,-0.010204081632653073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-25,-0.004065040650406471,,,,,,,,,,,,,-0.012096774193548376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-26,-0.014423076923076872,,,,,,,,,,,,,-0.014308426073131986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-27,0.002409638554216942,,,,,,,,,,,,,0.004792332268370503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-28,-0.02199528672427331,,,,,,,,,,,,,-0.024162120031177015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-31,-0.0007849293563579884,,,,,,,,,,,,,-0.0027205596579867874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-01,0.002360346184107076,,,,,,,,,,,,,0.004293520686963426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-02,0.0007874015748030594,,,,,,,,,,,,,0.003918495297805746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-03,-0.005481597494126911,,,,,,,,,,,,,-0.005455962587685215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-04,-0.009309542280837912,,,,,,,,,,,,,-0.009266409266409203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-07,-0.0027079303675048294,,,,,,,,,,,,,-0.0026954177897573484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-08,0.009765625,,,,,,,,,,,,,0.008935508935508985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-09,-0.0019493177387914784,,,,,,,,,,,,,-0.0011641443538998875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-10,0.004700352526439522,,,,,,,,,,,,,0.004678362573099282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-11,0.006306661411115577,,,,,,,,,,,,,0.006276971361318218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-14,0.0035601265822784445,,,,,,,,,,,,,0.0023594180102242124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-15,-0.008627450980392082,,,,,,,,,,,,,-0.008576998050682239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-16,-0.00195694716242667,,,,,,,,,,,,,-0.003883495145631022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-17,0.019553072625698276,,,,,,,,,,,,,0.01939825811559781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-18,-0.005555555555555536,,,,,,,,,,,,,-0.005511811023622082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-21,0.016129032258064502,,,,,,,,,,,,,0.016000000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-22,-0.003215434083601365,,,,,,,,,,,,,-0.0031897926634769647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-23,-0.009948269001193832,,,,,,,,,,,,,-0.009869719699960533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-28,-0.004358161648177483,,,,,,,,,,,,,-0.00432389937106914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-29,-0.015984405458089657,,,,,,,,,,,,,-0.015860735009671112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-30,-0.020992366412213692,,,,,,,,,,,,,-0.02083333333333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-01,-0.017254313578394687,,,,,,,,,,,,,-0.015659955257270597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-02,0.03897116134060785,,,,,,,,,,,,,0.03872966692486446,,,,,,,,,,,,,0.03849114703618173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-05,-0.010030864197530742,,,,,,,,,,,,,-0.011485451761102605,,,,,,,,,,,,,-0.012917933130699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-06,-0.013323182337266815,,,,,,,,,,,,,-0.013222516055912403,,,,,,,,,,,,,-0.013123359580052507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-07,-0.004924242424242498,,,,,,,,,,,,,-0.004887218045112829,,,,,,,,,,,,,-0.00485074626865678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-08,-0.018587360594795488,,,,,,,,,,,,,-0.01845018450184499,,,,,,,,,,,,,-0.01831501831501836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-09,-0.0073800738007380184,,,,,,,,,,,,,-0.003676470588235281,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-12,0.0014781966001478075,,,,,,,,,,,,,0.0014727540500736325,,,,,,,,,,,,,0.0014673514306675628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-13,0.011210762331838486,,,,,,,,,,,,,0.012677106636838298,,,,,,,,,,,,,0.014136904761904878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-14,0.0026227051330087736,,,,,,,,,,,,,0.0026168224299065734,,,,,,,,,,,,,0.0026109660574411553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-15,0.008311295806573415,,,,,,,,,,,,,0.008292499057670488,,,,,,,,,,,,,0.00827378713802207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-16,0.004935459377372942,,,,,,,,,,,,,0.0015100037750095385,,,,,,,,,,,,,-0.0018768768768768762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-19,0.0030464584920029125,,,,,,,,,,,,,0.0030291556228698724,,,,,,,,,,,,,0.0030120481927708997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-20,-0.003793626707132014,,,,,,,,,,,,,-0.003772161448510003,,,,,,,,,,,,,-0.0037509377344335793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-21,-0.0018932222642937813,,,,,,,,,,,,,-0.0018825301204818956,,,,,,,,,,,,,-0.0018719580681392234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-22,0.007246376811594235,,,,,,,,,,,,,0.0072051573758060705,,,,,,,,,,,,,0.007164404223227949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-23,0.03147128245476005,,,,,,,,,,,,,0.02927400468384067,,,,,,,,,,,,,0.0271107668474051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-27,-0.006254886630179923,,,,,,,,,,,,,-0.006206361520558645,,,,,,,,,,,,,-0.00615858352578913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-28,-0.003894080996884708,,,,,,,,,,,,,-0.0030935808197989356,,,,,,,,,,,,,-0.0023041474654376115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-29,0.008641005498821741,,,,,,,,,,,,,0.008580343213728803,,,,,,,,,,,,,0.008520526723470034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-30,-0.006632852126414401,,,,,,,,,,,,,-0.004271844660194257,,,,,,,,,,,,,0.0007751937984494806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-03,-0.009277155005798177,,,,,,,,,,,,,-0.01151631477927062,,,,,,,,,,,,,-0.016393442622950838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-04,0.0019364833462431896,,,,,,,,,,,,,0.003466872110939878,,,,,,,,,,,,,0.004980842911877392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-05,0.010172143974960912,,,,,,,,,,,,,0.012480499219968966,,,,,,,,,,,,,0.014774494556765161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-06,-0.029244208127611193,,,,,,,,,,,,,-0.033546928006030985,,,,,,,,,,,,,-0.03778526000748228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-09,0.009585889570552064,,,,,,,,,,,,,0.009512937595129278,,,,,,,,,,,,,0.009441087613293098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-10,0.005397070161912154,,,,,,,,,,,,,0.005355776587605332,,,,,,,,,,,,,0.005315110098709219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-11,0.0030935808197987136,,,,,,,,,,,,,0.003069838833461125,,,,,,,,,,,,,0.0030464584920029125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-12,0.0077942322681214815,,,,,,,,,,,,,0.00851393188854499,,,,,,,,,,,,,0.009223674096848766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-13,0.025989604158336732,,,,,,,,,,,,,0.024990083300277632,,,,,,,,,,,,,0.024006296733569465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-17,0.012550607287449278,,,,,,,,,,,,,0.012449799196787126,,,,,,,,,,,,,0.012350597609561698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-18,0.024896265560165887,,,,,,,,,,,,,0.024691358024691468,,,,,,,,,,,,,0.02448979591836742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-19,0.005843071786310494,,,,,,,,,,,,,0.009975062344139696,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-20,-0.01114321089558401,,,,,,,,,,,,,-0.011097410604192448,,,,,,,,,,,,,0.002865329512893977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-23,-0.015440877691995092,,,,,,,,,,,,,-0.015378389316066277,,,,,,,,,,,,,-0.015316404675533968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-24,0.011924342105263275,,,,,,,,,,,,,0.01270491803278695,,,,,,,,,,,,,0.013480392156862697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-25,-0.011382113821138296,,,,,,,,,,,,,-0.012145748987854255,,,,,,,,,,,,,-0.012903225806451535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-26,-0.006863140896245401,,,,,,,,,,,,,-0.005636070853462183,,,,,,,,,,,,,-0.00441589723002811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-27,-0.009200000000000097,,,,,,,,,,,,,-0.01035856573705174,,,,,,,,,,,,,-0.011507936507936578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-30,-0.008330027766759174,,,,,,,,,,,,,-0.006334125098970689,,,,,,,,,,,,,-0.004346108257605619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-31,-0.0015841584158415856,,,,,,,,,,,,,-0.0015810276679841806,,,,,,,,,,,,,-0.0015779092702169484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-01,0.016096579476861272,,,,,,,,,,,,,0.01810865191146882,,,,,,,,,,,,,0.02012072434607637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-02,-0.011928429423459286,,,,,,,,,,,,,-0.015841584158415856,,,,,,,,,,,,,-0.01972386587771202,,,,,,,,,,,,,-0.023575638506876273,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-03,-0.03269230769230769,,,,,,,,,,,,,-0.028846153846153855,,,,,,,,,,,,,-0.025000000000000022,,,,,,,,,,,,,-0.02115384615384619,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-06,0.0003847633705271747,,,,,,,,,,,,,-0.001536098310291778,,,,,,,,,,,,,-0.003449597546952732,,,,,,,,,,,,,-0.00535577658760511,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-07,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-08,0.0073643410852712865,,,,,,,,,,,,,0.007350096711798759,,,,,,,,,,,,,0.007335907335907166,,,,,,,,,,,,,0.007321772639691693,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-09,0.009784735812133016,,,,,,,,,,,,,0.011741682974559797,,,,,,,,,,,,,0.013698630136986356,,,,,,,,,,,,,0.015655577299412915,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-10,-0.009689922480620172,,,,,,,,,,,,,-0.009689922480620172,,,,,,,,,,,,,-0.02032208588957063,,,,,,,,,,,,,-0.02032208588957063,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-13,0.00899491591709034,,,,,,,,,,,,,0.005064277366575887,,,,,,,,,,,,,0.012029491656965652,,,,,,,,,,,,,0.008117510630073488,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-14,0.016699801192842978,,,,,,,,,,,,,0.01663366336633665,,,,,,,,,,,,,0.016568047337278013,,,,,,,,,,,,,0.016502946954813247,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-15,-0.005928853754940677,,,,,,,,,,,,,-0.0059055118110236116,,,,,,,,,,,,,-0.00588235294117645,,,,,,,,,,,,,-0.005859375,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-16,-0.012490241998438623,,,,,,,,,,,,,-0.01051811453058038,,,,,,,,,,,,,-0.008553654743390315,,,,,,,,,,,,,-0.006596818005432659,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-17,0.0,,,,,,,,,,,,,-0.0003894080996885707,,,,,,,,,,,,,-0.0007770007770007137,,,,,,,,,,,,,-0.0011627906976744429,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-21,-0.004662004662004615,,,,,,,,,,,,,-0.0046511627906976605,,,,,,,,,,,,,-0.0046403712296985145,,,,,,,,,,,,,-0.004629629629629539,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-22,0.003117692907248504,,,,,,,,,,,,,0.0031104199066873672,,,,,,,,,,,,,0.003103180760279267,,,,,,,,,,,,,0.003095975232198178,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-23,-0.013076923076922986,,,,,,,,,,,,,-0.010769230769230864,,,,,,,,,,,,,-0.00846153846153841,,,,,,,,,,,,,-0.006153846153846287,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-24,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-27,0.007751937984496138,,,,,,,,,,,,,0.006971340046475705,,,,,,,,,,,,,0.006191950464396356,,,,,,,,,,,,,0.005413766434648082,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-28,0.007418976962124013,,,,,,,,,,,,,0.008199921905505558,,,,,,,,,,,,,0.008980866848886881,,,,,,,,,,,,,0.009761811792268649,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-01,0.004313725490196152,,,,,,,,,,,,,0.004313725490196152,,,,,,,,,,,,,0.004313725490196152,,,,,,,,,,,,,0.004313725490196152,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-02,-0.00390625,,,,,,,,,,,,,-0.00390625,,,,,,,,,,,,,-0.00390625,,,,,,,,,,,,,-0.00390625,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-03,0.011058451816745807,,,,,,,,,,,,,0.011058451816745807,,,,,,,,,,,,,0.011058451816745807,,,,,,,,,,,,,0.011058451816745807,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-06,0.011182108626198062,,,,,,,,,,,,,0.011182108626198062,,,,,,,,,,,,,0.011182108626198062,,,,,,,,,,,,,0.011182108626198062,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-07,-0.009101701622477143,,,,,,,,,,,,,-0.009101701622477143,,,,,,,,,,,,,-0.009101701622477143,,,,,,,,,,,,,-0.009101701622477143,,,,,,,,,,,,,,,,,,,,,,,,,
