,Commodity,score
0,UD_ind_WTI,0.5917312502861023
1,UD_ind_lumber,0.6666666865348816
2,UD_ind_live_cattle,0.6098191142082214
3,UD_ind_OJ,0.6666666865348816
4,UD_ind_us_cotton,0.6227390170097351
5,UD_ind_us_soybean_oil,0.6253229975700378
6,UD_ind_us_wheat,0.6589147448539734
7,UD_ind_copper,0.6459948420524597
