Time,Open,High,Low,Last,Change,Volume,"Open Int"
09/12/2016,192,192,191.9,192,-6.25,0,0
09/09/2016,195.9,200.65,195.9,198.25,2.6,61,204
09/08/2016,192.85,195.65,191.2,195.65,4.45,11,257
09/07/2016,189.8,191.2,189.8,191.2,-0.60000000000002,21,262
09/06/2016,188.3,192,187.5,191.8,5.35,25,273
09/02/2016,189.1,189.1,186,186.45,-4.45,12,275
09/01/2016,185.75,190.9,185.6,190.9,8.8,5,279
08/31/2016,187,187,180.95,182.1,-6.75,634,281
08/30/2016,192.3,195,187.8,188.85,-3.1,790,785
08/29/2016,187.3,193.15,187.3,191.95,5.45,481,1168
08/26/2016,185.5,187.2,183.55,186.5,0.65000000000001,339,1536
08/25/2016,187.95,187.95,183,185.85,-2.2,303,1898
08/24/2016,187.95,188.65,183.9,188.05,0.95000000000002,513,2221
08/23/2016,181.9,188.7,179.05,187.1,8.05,1041,2521
08/22/2016,179.5,182.8,178.25,179.05,-0.84999999999999,1311,3238
08/19/2016,175.65,180.75,175.65,179.9,3.4,905,4255
08/18/2016,175.5,178,173.9,176.5,0.94999999999999,1327,4967
08/17/2016,178.65,178.65,174,175.55,-3.05,1301,5924
08/16/2016,180.55,181.7,176.95,178.6,-2.75,1184,6832
08/15/2016,182.1,184.9,180.05,181.35,0.40000000000001,1239,7586
08/12/2016,183.75,184.6,178.3,180.95,-2.6,821,8526
08/11/2016,181.4,186,180.95,183.55,2.45,1057,8969
08/10/2016,182.3,184.4,177.9,181.1,-2.5,1861,9549
08/09/2016,178.7,184.3,176.5,183.6,6.4,1488,10554
08/08/2016,184.7,189.9,176.1,177.2,-6.2,1184,11204
08/05/2016,175,185.15,174.65,183.4,8.25,1452,11513
08/04/2016,172.5,176.6,170.4,175.15,2.25,853,11593
08/03/2016,170.6,173.8,168.75,172.9,2.05,1677,11811
08/02/2016,181.85,181.85,170.85,170.85,-10,2094,12591
08/01/2016,174.65,183.05,174.65,180.85,6.2,1281,13179
07/29/2016,178.8,178.8,172.75,174.65,-5.15,2218,13444
07/28/2016,189.2,190,179.8,179.8,-10,1500,14513
07/27/2016,192.5,195.4,188.55,189.8,-3.45,1008,14952
07/26/2016,187.35,195.45,185.25,193.25,5.9,1149,15011
07/25/2016,180.3,187.7,179.35,187.35,6.7,1083,14986
07/22/2016,180.7,183.3,178.95,180.65,-0.049999999999983,876,14665
07/21/2016,182.6,184.8,179.65,180.7,-1.6,800,14708
07/20/2016,182.85,184.7,181.35,182.3,-0.54999999999998,455,14711
07/19/2016,184.45,186.2,181.2,182.85,-1.6,585,14729
07/18/2016,183.1,185,181.8,184.45,0.59999999999999,424,14694
07/15/2016,184,185.55,180.85,183.85,-0.34999999999999,410,14743
07/14/2016,181.7,185.4,181.7,184.2,3.1,474,14666
07/13/2016,176.6,181.4,176.5,181.1,4.3,516,14579
07/12/2016,179.2,180.85,175.25,176.8,-1.2,597,14566
07/11/2016,188,188.5,177.95,178,-9.95,1378,14675
07/08/2016,184.2,188.05,183.4,187.95,2.05,586,14737
07/07/2016,183.9,187.2,182.8,185.9,2.35,925,14598
07/06/2016,184.1,188.4,182,183.55,-0.049999999999983,1255,14380
07/05/2016,177.2,185,174.6,183.6,5.35,1085,14280
07/01/2016,178.3,179.8,177.2,178.25,1.05,1045,14113
06/30/2016,174.6,180,174.25,177.2,2.65,1380,13970
06/29/2016,169.4,178.3,168.25,174.55,4.55,1272,13600
06/28/2016,168.1,170.6,167.6,170,1.5,847,13308
06/27/2016,169.6,170,166,168.5,-1.5,1439,12879
06/24/2016,169.8,174.7,165.05,170,-1.55,1851,12444
06/23/2016,167.4,172.95,166.9,171.55,3.95,1764,11788
06/22/2016,167.1,168.6,165.9,167.6,0.19999999999999,1519,10674
06/21/2016,167.15,169.5,167,167.4,-0.34999999999999,1670,9746
06/20/2016,168.7,169.5,166.4,167.75,0.19999999999999,861,8708
06/17/2016,166.9,169.55,164.75,167.55,0.65000000000001,1395,8261
06/16/2016,162.5,167.6,161.2,166.9,3.65,769,7611
06/15/2016,164.75,164.75,161,163.25,-1.25,638,7139
06/14/2016,168.15,169,163.6,164.5,-3.4,610,6705
06/13/2016,169.5,169.5,166.05,167.9,-0.049999999999983,450,6284
06/10/2016,167,169.3,164.7,167.95,1.2,674,5943
06/09/2016,163.1,168.5,163.1,166.75,2.65,611,5361
06/08/2016,166.35,167.5,163.6,164.1,-3.4,264,5011
06/07/2016,167,172.25,166.15,167.5,0.44999999999999,489,4999
06/06/2016,160.45,167.8,160.45,167.05,8.3,642,4827
06/03/2016,157,160.05,155.95,158.75,1.65,830,4636
06/02/2016,154.25,157.85,153.65,157.1,2.9,824,3933
