Time,Open,High,Low,Last,Change,Volume,"Open Int"
09/10/2009,88.75,89.95,88.75,89.95,0.2,0,0
09/09/2009,89.4,89.75,88.5,89.75,-0.25,6,160
09/08/2009,91.8,91.8,90,90,-0.84999999999999,4,166
09/04/2009,89.5,90.85,89.5,90.85,1,14,170
09/03/2009,89.6,91.25,89.5,89.85,-1.7,14,122
09/02/2009,92.35,92.55,91.25,91.55,0,10,135
09/01/2009,90.05,93.2,90.05,91.55,1.45,105,159
08/31/2009,90.65,90.65,89.55,90.1,-0.60000000000001,337,257
08/28/2009,91.25,91.3,90.05,90.7,-0.55,1076,658
08/27/2009,92.55,92.85,90.5,91.25,-0.95,654,2018
08/26/2009,93.15,94.25,91.65,92.2,-1.55,880,2637
08/25/2009,96.15,96.4,93.2,93.75,-1.3,641,3387
08/24/2009,95.15,105.3,94,95.05,-0.25,843,4055
08/21/2009,94.5,97.25,94.5,95.3,0,833,4455
08/20/2009,94.5,98.2,94.5,95.3,-0.049999999999997,1022,4385
08/19/2009,95,95.7,94.2,95.35,-0.050000000000011,1348,5159
08/18/2009,96.8,96.8,94.6,95.4,-1.4,1254,6263
08/17/2009,100.65,103,94.6,96.8,-3.7,2970,7138
08/14/2009,109.8,110.4,99.8,100.5,-9.3,2684,8927
08/13/2009,110.55,111.65,108.35,109.8,-1.5,1137,9915
08/12/2009,110.85,112.15,106.75,111.3,0.049999999999997,1770,10076
08/11/2009,106.8,111.6,106.8,111.25,4.45,2514,9793
08/10/2009,101.2,108,101.2,106.8,4.85,2555,9998
08/07/2009,100.1,102.6,98.75,101.95,2,1459,10091
08/06/2009,98,101,98,99.95,2.4,1525,10334
08/05/2009,93,98.55,93,97.55,4.7,2804,10845
08/04/2009,89.85,96.3,89.65,92.85,3.05,1720,12161
08/03/2009,91.3,91.7,89.3,89.8,-1.5,2009,12667
07/31/2009,92.6,92.95,91.2,91.3,-1.6,2217,13883
07/30/2009,91.25,93.85,91.25,92.9,1.3,1795,15450
07/29/2009,94.4,94.4,91.35,91.6,-2.95,1416,16712
07/28/2009,96.1,96.3,94.45,94.55,-1.55,1067,17436
07/27/2009,96.25,96.4,95,96.1,-0.2,781,17919
07/24/2009,95.25,96.75,93.95,96.3,0.3,919,18422
07/23/2009,97.95,97.95,94.55,96,-2.95,1801,18336
07/22/2009,101.5,101.5,96.85,98.95,-3.2,1430,18629
07/21/2009,103,103,100.3,102.15,-1.6,970,19011
07/20/2009,103.85,104.45,101.05,103.75,0.099999999999994,1098,19005
07/17/2009,101.8,104.85,101.05,103.65,1.9,1921,18742
07/16/2009,102.5,102.5,99.1,101.75,-1.1,2699,18291
07/15/2009,97.95,104,97.95,102.85,5.05,4115,18233
07/14/2009,94.55,98.75,93.5,97.8,2.7,2892,18786
07/13/2009,93.2,95.5,92.3,95.1,1.5,2088,19039
07/10/2009,89.5,93.75,89.5,93.6,4.2,2411,19538
07/09/2009,84.85,90.25,83.9,89.4,4.35,1553,20233
07/08/2009,88.4,88.4,83.95,85.05,-3.35,1775,20573
07/07/2009,86.3,89.45,84.9,88.4,2.15,2920,21606
07/06/2009,79.45,89.25,79.25,86.25,6.8,2794,22610
07/02/2009,79.95,80.05,79.15,79.45,-0.5,641,22642
07/01/2009,78.85,80.4,78.25,79.95,1.1,1686,22696
06/30/2009,76.65,79.75,76.1,78.85,2.5,3846,22435
06/29/2009,76.4,76.55,75.65,76.35,-0.050000000000011,1604,21444
06/26/2009,76.9,77.7,76.1,76.4,-0.39999999999999,1808,20679
06/25/2009,77.45,77.7,76.15,76.8,-0.60000000000001,1107,19968
06/24/2009,78.35,78.95,77.35,77.4,-0.59999999999999,908,19472
06/23/2009,78.8,78.8,76.25,78,-0.40000000000001,2154,19198
06/22/2009,80.3,81.15,78.05,78.4,-2,1281,18387
06/19/2009,81.5,82.1,79.95,80.4,-0.84999999999999,2274,18140
06/18/2009,80,82.85,79.65,81.25,1.25,1709,17791
06/17/2009,81,81,79.55,80,-0.95,1205,17350
06/16/2009,81.35,82.45,79.8,80.95,-0.5,2166,16972
06/15/2009,84.25,84.35,80.5,81.45,-4.35,2205,15646
06/12/2009,87.5,87.9,84.35,85.8,-2.1,1053,15054
06/11/2009,88.3,88.85,87,87.9,-0.39999999999999,1830,14925
06/10/2009,89.7,90.2,88,88.3,-1.4,1184,13805
06/09/2009,90.25,91.85,89.1,89.7,-1.75,2301,13133
06/08/2009,93,93,90.45,91.45,-2,688,11396
06/05/2009,94.5,94.8,92.8,93.45,-1.15,936,10837
06/04/2009,95.6,95.6,94.05,94.6,-1.3,1653,10317
06/03/2009,96.75,96.85,95.6,95.9,-0.94999999999999,825,8844
06/02/2009,97.5,97.5,94.75,96.85,-0.60000000000001,945,8175
06/01/2009,96.9,98.9,96.75,97.45,0.10000000000001,960,7531
05/29/2009,97.95,100.7,96.85,97.35,-0.60000000000001,654,6438
05/28/2009,97.25,98.3,96.55,97.95,0.7,658,5699
05/27/2009,95.6,98.05,95.2,97.25,1.75,542,4855
05/26/2009,94.4,95.65,93.75,95.5,0.65000000000001,195,4252
05/22/2009,92.65,95.6,92.65,94.85,1.85,115,4163
05/21/2009,92.7,93.1,91.75,93,-0.59999999999999,228,4163
05/20/2009,94.15,94.85,92.8,93.6,-0.45,134,4119
05/19/2009,94,95.4,93,94.05,-1.3,61,4078
05/18/2009,92,95.8,90.8,95.35,-1.05,102,4072
05/15/2009,95.65,96.45,94.65,96.4,0.65000000000001,73,4064
05/14/2009,94.05,96,93.85,95.75,0,103,4034
05/13/2009,95,95.95,92.3,95.75,-0.84999999999999,115,4036
05/12/2009,95.25,97.3,95.25,96.6,1.75,164,4009
05/11/2009,94,96.75,94,94.85,1.4,81,3880
05/08/2009,93.8,94.1,93.3,93.45,0.7,165,3821
05/07/2009,93.25,94,92.55,92.75,0.15000000000001,69,3717
05/06/2009,92.6,93.7,92,92.6,-0.45,39,3652
05/05/2009,93,93.35,90.5,93.05,1,127,3628
05/04/2009,89.8,92.05,89.6,92.05,4.55,317,3556
05/01/2009,87.6,88.4,87.2,87.5,0.84999999999999,84,3301
04/30/2009,86.25,87.9,84.6,86.65,-0.14999999999999,216,3266
04/29/2009,86.25,86.9,85.75,86.8,-0.2,25,3129
04/28/2009,87.45,87.45,83.5,87,-1.2,140,3119
04/27/2009,87.5,88.25,87,88.2,0,97,3094
04/24/2009,88.5,88.9,87.65,88.2,0.65000000000001,11,3136
04/23/2009,87.25,88.1,86.85,87.55,1.35,17,3133
04/22/2009,86.75,86.75,85.5,86.2,-0.75,33,3138
04/21/2009,88.25,88.65,86.75,86.95,-2.5,116,3147
04/20/2009,89.9,89.9,88.25,89.45,-1.95,37,3165
04/17/2009,91.25,91.65,91.25,91.4,1.45,77,3175
04/16/2009,88.5,90,88.4,89.95,0.65000000000001,375,3121
04/15/2009,89.75,89.75,88.75,89.3,-1.95,48,3049
04/14/2009,86,92.5,86,91.25,2,244,3030
04/13/2009,88.25,89.45,88.15,89.25,1.5,152,3062
04/09/2009,85.5,88.1,85.5,87.75,2.05,155,3077
04/08/2009,82.75,85.75,82.75,85.7,2.95,29,3017
04/07/2009,82.3,83.35,81.7,82.75,0.099999999999994,37,3022
04/06/2009,81.8,82.75,81.75,82.65,0.90000000000001,43,3021
04/03/2009,80.75,81.75,80.75,81.75,0.55,6,3002
04/02/2009,81,81.2,80.75,81.2,0.60000000000001,8,3002
04/01/2009,81.3,81.3,79.5,80.6,-1.3,73,3002
03/31/2009,81.95,81.95,81.9,81.9,-0.39999999999999,1,2970
03/30/2009,81.25,82.3,81.25,82.3,0.099999999999994,10,2969
03/27/2009,81.7,82.2,81.7,82.2,-0.2,5,2970
03/26/2009,82,82.55,81.45,82.4,0.40000000000001,50,2972
03/25/2009,81.8,82.45,81.7,82,0.5,61,2930
03/24/2009,79.25,82.4,79.25,81.5,2.7,129,2900
03/23/2009,78.3,78.8,77.65,78.8,1.15,27,2884
03/20/2009,77.95,77.95,77.5,77.65,0.050000000000011,26,2875
03/19/2009,77,77.7,77,77.6,1.65,56,2865
03/18/2009,76,76.65,75.95,75.95,-0.59999999999999,54,2860
03/17/2009,78.75,78.75,76.55,76.55,-2.4,103,2858
03/16/2009,79,79.25,78.95,78.95,0,9,2834
03/13/2009,78,79,78,78.95,1.5,113,2832
03/12/2009,76.85,77.45,76.85,77.45,0.35000000000001,18,2768
03/11/2009,76.5,77.2,76.5,77.1,0.3,9,2753
03/10/2009,76.5,76.8,76.5,76.8,-1.1,9,2749
03/09/2009,76.85,78.25,76.5,77.9,0.65000000000001,50,2749
03/06/2009,77.75,78,76.5,77.25,0,282,2722
03/05/2009,77,77.5,77,77.25,3.15,18,2586
03/04/2009,75.1,75.1,74.1,74.1,-0.25,5,2587
03/03/2009,74.25,74.35,74.25,74.35,0.3,6,2584
03/02/2009,73.95,74.05,73.9,74.05,-1.3,18,2584
02/27/2009,75.75,75.75,74,75.35,-0.55000000000001,51,2576
02/26/2009,75.9,75.9,75.9,75.9,-0.55,165,2553
02/25/2009,76.7,76.7,76.45,76.45,0.3,2,2398
02/24/2009,76,76.25,76,76.15,0.85000000000001,2,2396
02/23/2009,72.7,75.3,72.7,75.3,1.8,13,2398
02/20/2009,73.55,73.95,73.5,73.5,-1,6,2404
02/19/2009,74.3,74.6,74.2,74.5,-0.40000000000001,81,2408
02/18/2009,74.55,74.9,74.55,74.9,-0.94999999999999,2,2407
02/17/2009,78,78,75.6,75.85,-3.3,93,2405
